NCAA_Link,Year,School,Conf,Class,Pos,G,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Rec,Rec_Yds,Rec_Avg,Rec_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Punts,Punt_Yds,Punt_Avg,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts
https://www.sports-reference.com/cfb/players/demarcus-ware-1.html,Career,Troy,,,,,,,,,,,,,,,,,,,1.0,21.0,21.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/paris-warren-2.html,*2003,Utah,MWC,JR,WR,11.0,,,,,,,,,,,,,,,23.0,177.0,7.7,0.0,,,,,1.0,3.0,33.3,17.0,5.7,5.7,0.0,0.0,80.9,20.0,124.0,6.2,1.0,76.0,809.0,10.6,4.0,96.0,933.0,9.7,5.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/paris-warren-2.html,*2004,Utah,MWC,SR,WR,12.0,,,,,,,,,,,,,,,5.0,12.0,2.4,0.0,,,,,1.0,2.0,50.0,21.0,10.5,10.5,0.0,0.0,138.2,28.0,157.0,5.6,2.0,80.0,1076.0,13.5,12.0,108.0,1233.0,11.4,14.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/paris-warren-2.html,Career,Utah,,,,,,,,,,,,,,,,,,,28.0,189.0,6.8,0.0,,,,,2.0,5.0,40.0,38.0,7.6,7.6,0.0,0.0,103.8,48.0,281.0,5.9,3.0,156.0,1885.0,12.1,16.0,204.0,2166.0,10.6,19.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/fabian-washington-1.html,*2002,Nebraska,Big 12,FR,DB,13.0,,,,,,4.0,35.0,8.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/fabian-washington-1.html,*2003,Nebraska,Big 12,SO,DB,13.0,,,,,,4.0,14.0,3.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/fabian-washington-1.html,2004,Nebraska,Big 12,JR,DB,11.0,,,,,,3.0,23.0,7.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/fabian-washington-1.html,Career,Nebraska,,,,,,,,,,11.0,72.0,6.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/corey-webster-1.html,2001,LSU,SEC,,WR,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,74.0,10.6,0.0,7.0,74.0,10.6,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/corey-webster-1.html,*2002,LSU,SEC,JR,DB,13.0,,,,,,7.0,75.0,10.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/corey-webster-1.html,*2003,LSU,SEC,JR,DB,14.0,,,,,,7.0,60.0,8.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/corey-webster-1.html,*2004,LSU,SEC,SR,WR,11.0,,,,,,2.0,46.0,23.0,0.0,,,,,,2.0,7.0,3.5,0.0,,,,,,,,,,,,,,,,,,1.0,6.0,6.0,1.0,1.0,6.0,6.0,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/corey-webster-1.html,Career,LSU,,,,,,,,,,16.0,181.0,11.3,1.0,,,,,,2.0,7.0,3.5,0.0,,,,,,,,,,,,,,,,,,8.0,80.0,10.0,1.0,8.0,80.0,10.0,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marquis-weeks-1.html,2001,Virginia,ACC,SO,RB,12.0,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,4.0,16.0,4.0,0.0,1.0,3.0,3.0,0.0,5.0,19.0,3.8,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marquis-weeks-1.html,*2002,Virginia,ACC,JR,RB,14.0,,,,,,,,,,,,,,,,,,,13.0,396.0,30.5,1.0,,,,,,,,,,41.0,210.0,5.1,0.0,3.0,24.0,8.0,0.0,44.0,234.0,5.3,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marquis-weeks-1.html,*2003,Virginia,ACC,JR,RB,11.0,,,,,,,,,,,,,,,,,,,10.0,275.0,27.5,0.0,,,,,,,,,,18.0,79.0,4.4,0.0,3.0,23.0,7.7,0.0,21.0,102.0,4.9,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marquis-weeks-1.html,*2004,Virginia,ACC,SR,DB,12.0,,,,,,,,,,,,,,,,,,,11.0,354.0,32.2,1.0,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marquis-weeks-1.html,Career,Virginia,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,34.0,1025.0,30.1,2.0,,,,,,,,,,63.0,305.0,4.8,0.0,7.0,50.0,7.1,0.0,70.0,355.0,5.1,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jason-white-1.html,1999,Oklahoma,Big 12,,QB,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,50.0,9.0,4.5,4.5,0.0,0.0,87.8,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jason-white-1.html,2001,Oklahoma,Big 12,SO,QB,7.0,,,,,,,,,,,,,,,,,,,,,,,73.0,113.0,64.6,681.0,6.0,5.7,5.0,3.0,124.5,52.0,164.0,3.2,1.0,,,,,52.0,164.0,3.2,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jason-white-1.html,*2002,Oklahoma,Big 12,JR,QB,3.0,,,,,,,,,,,,,,,,,,,,,,,20.0,34.0,58.8,181.0,5.3,3.3,1.0,2.0,101.5,7.0,-3.0,-0.4,0.0,,,,,7.0,-3.0,-0.4,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jason-white-1.html,*2003,Oklahoma,Big 12,SR,QB,14.0,,,,,,,,,,,,,,,,,,,,,,,278.0,451.0,61.6,3846.0,8.5,9.3,40.0,10.0,158.1,42.0,-150.0,-3.6,1.0,,,,,42.0,-150.0,-3.6,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jason-white-1.html,*2004,Oklahoma,Big 12,SR,QB,13.0,,,,,,,,,,,,,,,,,,,,,,,255.0,390.0,65.4,3205.0,8.2,9.0,35.0,9.0,159.4,23.0,-56.0,-2.4,0.0,,,,,23.0,-56.0,-2.4,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jason-white-1.html,Career,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,,,627.0,990.0,63.3,7922.0,8.0,8.5,81.0,24.0,152.7,124.0,-45.0,-0.4,2.0,,,,,124.0,-45.0,-0.4,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/manuel-white-1.html,2001,UCLA,Pac-10,SO,RB,11.0,,,,,,,,,,,,,,,,,,,2.0,32.0,16.0,0.0,,,,,,,,,,63.0,290.0,4.6,3.0,5.0,64.0,12.8,0.0,68.0,354.0,5.2,3.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/manuel-white-1.html,*2002,UCLA,Pac-10,SO,RB,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,381.0,4.5,5.0,17.0,238.0,14.0,2.0,102.0,619.0,6.1,7.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/manuel-white-1.html,*2003,UCLA,Pac-10,JR,RB,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,379.0,3.9,3.0,10.0,101.0,10.1,0.0,106.0,480.0,4.5,3.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/manuel-white-1.html,*2004,UCLA,Pac-10,SR,RB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.0,764.0,4.7,8.0,20.0,115.0,5.8,1.0,184.0,879.0,4.8,9.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/manuel-white-1.html,Career,UCLA,,,,,,,,,,,,,,,,,,,,,,,2.0,32.0,16.0,0.0,,,,,,,,,,408.0,1814.0,4.4,19.0,52.0,518.0,10.0,3.0,460.0,2332.0,5.1,22.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/roddy-white-1.html,2001,UAB,CUSA,,WR,9.0,,,,,,,,,,,,,,,,,,,2.0,42.0,21.0,0.0,,,,,,,,,,,,,,14.0,236.0,16.9,2.0,14.0,236.0,16.9,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/roddy-white-1.html,2002,UAB,CUSA,SO,WR,12.0,,,,,,,,,,,,,,,1.0,14.0,14.0,0.0,3.0,34.0,11.3,0.0,,,,,,,,,,,,,,39.0,580.0,14.9,3.0,39.0,580.0,14.9,3.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/roddy-white-1.html,2003,UAB,CUSA,JR,WR,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,17.0,17.0,0.0,39.0,844.0,21.6,7.0,40.0,861.0,21.5,7.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/roddy-white-1.html,*2004,UAB,CUSA,SR,WR,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,1452.0,20.5,14.0,71.0,1452.0,20.5,14.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/roddy-white-1.html,Career,UAB,,,,,,,,,,,,,,,,,,,1.0,14.0,14.0,0.0,5.0,76.0,15.2,0.0,,,,,,,,,,1.0,17.0,17.0,0.0,163.0,3112.0,19.1,26.0,164.0,3129.0,19.1,26.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/aric-williams-1.html,*2002,Oregon State,Pac-10,SO,DB,13.0,,,,,,,,,,,,,,,24.0,183.0,7.6,0.0,7.0,127.0,18.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/aric-williams-1.html,*2003,Oregon State,Pac-10,JR,DB,13.0,,,,,,4.0,1.0,0.3,0.0,,,,,,2.0,10.0,5.0,0.0,3.0,29.0,9.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/aric-williams-1.html,*2004,Oregon State,Pac-10,SR,DB,12.0,,,,,,5.0,66.0,13.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/aric-williams-1.html,Career,Oregon State,,,,,,,,,,9.0,67.0,7.4,0.0,,,,,,26.0,193.0,7.4,0.0,10.0,156.0,15.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/carnell-williams-1.html,2001,Auburn,SEC,FR,RB,9.0,,,,,,,,,,,,,,,,,,,8.0,190.0,23.8,0.0,,,,,,,,,,120.0,614.0,5.1,6.0,13.0,140.0,10.8,0.0,133.0,754.0,5.7,6.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/carnell-williams-1.html,*2002,Auburn,SEC,SO,RB,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.0,745.0,5.3,10.0,6.0,30.0,5.0,0.0,147.0,775.0,5.3,10.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/carnell-williams-1.html,*2003,Auburn,SEC,JR,RB,13.0,,,,,,,,,,,,,,,6.0,51.0,8.5,0.0,13.0,269.0,20.7,0.0,1.0,1.0,100.0,19.0,19.0,19.0,0.0,0.0,259.6,241.0,1307.0,5.4,17.0,5.0,20.0,4.0,0.0,246.0,1327.0,5.4,17.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/carnell-williams-1.html,*2004,Auburn,SEC,SR,RB,13.0,,,,,,,,,,,,,,,22.0,251.0,11.4,0.0,8.0,150.0,18.8,0.0,1.0,1.0,100.0,29.0,29.0,49.0,1.0,0.0,673.6,239.0,1165.0,4.9,12.0,21.0,152.0,7.2,1.0,260.0,1317.0,5.1,13.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/carnell-williams-1.html,Career,Auburn,,,,,,,,,,,,,,,,,,,28.0,302.0,10.8,0.0,29.0,609.0,21.0,0.0,2.0,2.0,100.0,48.0,24.0,34.0,1.0,0.0,466.6,741.0,3831.0,5.2,45.0,45.0,342.0,7.6,1.0,786.0,4173.0,5.3,46.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darrent-williams-1.html,2001,Oklahoma State,Big 12,FR,DB,11.0,,,,,,2.0,105.0,52.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darrent-williams-1.html,*2002,Oklahoma State,Big 12,SO,DB,13.0,,,,,,3.0,47.0,15.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darrent-williams-1.html,*2003,Oklahoma State,Big 12,JR,DB,11.0,,,,,,6.0,130.0,21.7,2.0,,,,,,13.0,233.0,17.9,2.0,4.0,83.0,20.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darrent-williams-1.html,*2004,Oklahoma State,Big 12,SR,DB,7.0,,,,,,,,,,,,,,,9.0,249.0,27.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darrent-williams-1.html,Career,Oklahoma State,,,,,,,,,,11.0,282.0,25.6,5.0,,,,,,22.0,482.0,21.9,3.0,4.0,83.0,20.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-williams-3.html,*2002,USC,Pac-10,FR,WR,13.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,100.0,19.0,19.0,19.0,0.0,0.0,259.6,2.0,9.0,4.5,0.0,81.0,1265.0,15.6,14.0,83.0,1274.0,15.3,14.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-williams-3.html,*2003,USC,Pac-10,SO,WR,13.0,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,100.0,38.0,19.0,29.0,1.0,0.0,424.6,3.0,26.0,8.7,0.0,95.0,1314.0,13.8,16.0,98.0,1340.0,13.7,16.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-williams-3.html,Career,USC,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,100.0,57.0,19.0,25.7,1.0,0.0,369.6,5.0,35.0,7.0,0.0,176.0,2579.0,14.7,30.0,181.0,2614.0,14.4,30.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/troy-williamson-1.html,2002,South Carolina,SEC,FR,WR,11.0,,,,,,,,,,,,,,,,,,,3.0,74.0,24.7,0.0,,,,,,,,,,3.0,47.0,15.7,0.0,17.0,491.0,28.9,4.0,20.0,538.0,26.9,4.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/troy-williamson-1.html,2003,South Carolina,SEC,SO,WR,12.0,,,,,,,,,,,,,,,,,,,14.0,268.0,19.1,0.0,,,,,,,,,,5.0,24.0,4.8,0.0,31.0,428.0,13.8,2.0,36.0,452.0,12.6,2.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/troy-williamson-1.html,2004,South Carolina,SEC,JR,WR,11.0,,,,,,,,,,,,,,,1.0,6.0,6.0,0.0,7.0,150.0,21.4,0.0,,,,,,,,,,4.0,30.0,7.5,0.0,43.0,835.0,19.4,7.0,47.0,865.0,18.4,7.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/troy-williamson-1.html,Career,South Carolina,,,,,,,,,,,,,,,,,,,1.0,6.0,6.0,0.0,24.0,492.0,20.5,0.0,,,,,,,,,,12.0,101.0,8.4,0.0,91.0,1754.0,19.3,13.0,103.0,1855.0,18.0,13.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/stanley-wilson-1.html,2001,Stanford,Pac-10,SO,DB,6.0,,,,,,1.0,17.0,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/stanley-wilson-1.html,2002,Stanford,Pac-10,SO,DB,11.0,,,,,,2.0,35.0,17.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/stanley-wilson-1.html,2003,Stanford,Pac-10,JR,DB,11.0,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/stanley-wilson-1.html,2004,Stanford,Pac-10,SR,DB,11.0,,,,,,1.0,51.0,51.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/stanley-wilson-1.html,Career,Stanford,,,,,,,,,,5.0,103.0,20.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jerron-wishom-1.html,2002,Louisiana Tech,WAC,SO,DB,11.0,,,,,,,,,,,,,,,1.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jerron-wishom-1.html,2003,Louisiana Tech,WAC,JR,DB,12.0,,,,,,2.0,57.0,28.5,1.0,,,,,,10.0,80.0,8.0,0.0,6.0,91.0,15.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jerron-wishom-1.html,2004,Louisiana Tech,WAC,SR,DB,7.0,,,,,,1.0,-1.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jerron-wishom-1.html,Career,Louisiana Tech,,,,,,,,,,3.0,56.0,18.7,1.0,,,,,,11.0,83.0,7.5,0.0,6.0,91.0,15.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cornelius-wortham-1.html,*2004,Alabama,SEC,SR,LB,12.0,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cornelius-wortham-1.html,Career,Alabama,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
