NCAA_Link,Year,School,Conf,Class,Pos,G,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Rec,Rec_Yds,Rec_Avg,Rec_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts,Punts,Punt_Yds,Punt_Avg
https://www.sports-reference.com/cfb/players/donovan-peoples-jones-1.html,*2019,Michigan,Big Ten,JR,WR,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,2.0,-7.0,-3.5,0.0,34.0,438.0,12.9,6.0,36.0,431.0,12.0,6.0,0.0,0.0,,0.0,24.0,173.0,7.2,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/donovan-peoples-jones-1.html,Career,Michigan,,,,,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,9.0,87.0,9.7,0.0,103.0,1327.0,12.9,14.0,112.0,1414.0,12.6,14.0,0.0,0.0,,0.0,89.0,743.0,8.3,2.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lamical-perine-1.html,*2016,Florida,SEC,FR,RB,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,91.0,421.0,4.6,1.0,9.0,161.0,17.9,1.0,100.0,582.0,5.8,2.0,4.0,86.0,21.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lamical-perine-1.html,2017,Florida,SEC,SO,RB,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,136.0,562.0,4.1,8.0,10.0,81.0,8.1,1.0,146.0,643.0,4.4,9.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lamical-perine-1.html,*2018,Florida,SEC,JR,RB,13.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,134.0,826.0,6.2,7.0,13.0,170.0,13.1,1.0,147.0,996.0,6.8,8.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lamical-perine-1.html,*2019,Florida,SEC,SR,RB,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,132.0,676.0,5.1,6.0,40.0,262.0,6.6,5.0,172.0,938.0,5.5,11.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lamical-perine-1.html,Career,Florida,,,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,493.0,2485.0,5.0,22.0,72.0,674.0,9.4,8.0,565.0,3159.0,5.6,30.0,4.0,86.0,21.5,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/malcolm-perry-1.html,*2016,Navy,American,FR,QB,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,9.0,73.0,8.1,1.0,0.0,0.0,,0.0,9.0,73.0,8.1,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/malcolm-perry-1.html,*2017,Navy,American,SO,QB,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,138.0,1182.0,8.6,11.0,13.0,303.0,23.3,2.0,151.0,1485.0,9.8,13.0,13.0,318.0,24.5,0.0,0.0,0.0,,0.0,1.0,2.0,50.0,5.0,2.5,-10.0,1.0,1.0,136.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/malcolm-perry-1.html,2018,Navy,American,JR,QB,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,172.0,1087.0,6.3,7.0,9.0,167.0,18.6,1.0,181.0,1254.0,6.9,8.0,7.0,173.0,24.7,0.0,0.0,0.0,,0.0,9.0,25.0,36.0,222.0,8.9,8.7,2.0,1.0,129.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/malcolm-perry-1.html,*2019,Navy,American,SR,QB,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,295.0,2017.0,6.8,21.0,0.0,0.0,,0.0,295.0,2017.0,6.8,21.0,0.0,0.0,,0.0,0.0,0.0,,0.0,48.0,86.0,55.8,1084.0,12.6,12.7,7.0,3.0,181.6,,,,,,,,,,
https://www.sports-reference.com/cfb/players/malcolm-perry-1.html,Career,Navy,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,614.0,4359.0,7.1,40.0,22.0,470.0,21.4,3.0,636.0,4829.0,7.6,43.0,20.0,491.0,24.6,0.0,0.0,0.0,,0.0,58.0,113.0,51.3,1311.0,11.6,11.4,10.0,5.0,169.1,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jacob-phillips-1.html,*2017,LSU,SEC,FR,LB,7.0,8.0,10.0,18.0,0.5,0.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jacob-phillips-1.html,*2018,LSU,SEC,SO,LB,12.0,32.0,55.0,87.0,5.5,1.0,1.0,45.0,45.0,1.0,3.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jacob-phillips-1.html,*2019,LSU,SEC,JR,LB,15.0,56.0,57.0,113.0,7.5,1.0,0.0,0.0,,0.0,1.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jacob-phillips-1.html,Career,LSU,,,,,96.0,122.0,218.0,13.5,2.0,1.0,45.0,45.0,1.0,5.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/scottie-phillips-1.html,2018,Ole Miss,SEC,JR,RB,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,153.0,928.0,6.1,12.0,10.0,105.0,10.5,2.0,163.0,1033.0,6.3,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/scottie-phillips-1.html,2019,Ole Miss,SEC,SR,RB,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,125.0,542.0,4.3,5.0,8.0,77.0,9.6,1.0,133.0,619.0,4.7,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/scottie-phillips-1.html,Career,Ole Miss,,,,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,278.0,1470.0,5.3,17.0,18.0,182.0,10.1,3.0,296.0,1652.0,5.6,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyre-phillips-1.html,*2018,Mississippi State,SEC,JR,OL,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyre-phillips-1.html,Career,Mississippi State,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-pierre-1.html,*2017,Florida Atlantic,CUSA,FR,S,12.0,14.0,7.0,21.0,1.5,0.0,0.0,0.0,,0.0,2.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-pierre-1.html,2018,Florida Atlantic,CUSA,SO,S,12.0,36.0,19.0,55.0,2.5,0.0,0.0,0.0,,0.0,9.0,0.0,,,1.0,,,,,,,,,,,,,3.0,61.0,20.3,0.0,0.0,8.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-pierre-1.html,*2019,Florida Atlantic,CUSA,JR,CB,13.0,30.0,13.0,43.0,4.5,0.0,3.0,33.0,11.0,0.0,4.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-pierre-1.html,Career,Florida Atlantic,,,,,80.0,39.0,119.0,8.5,0.0,3.0,33.0,11.0,0.0,15.0,0.0,,,1.0,,,,,,,,,,,,,3.0,61.0,20.3,0.0,0.0,8.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-pinckney-1.html,*2016,Miami (FL),ACC,FR,LB,13.0,33.0,28.0,61.0,7.5,2.5,1.0,2.0,2.0,0.0,2.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-pinckney-1.html,*2017,Miami (FL),ACC,SO,LB,13.0,31.0,37.0,68.0,11.0,3.5,1.0,0.0,0.0,0.0,2.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-pinckney-1.html,*2018,Miami (FL),ACC,JR,LB,12.0,35.0,39.0,74.0,11.0,3.5,1.0,3.0,3.0,0.0,2.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-pinckney-1.html,*2019,Miami (FL),ACC,SR,LB,11.0,40.0,24.0,64.0,12.5,5.0,0.0,0.0,,0.0,2.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-pinckney-1.html,Career,Miami (FL),,,,,139.0,128.0,267.0,42.0,14.5,3.0,5.0,1.7,0.0,8.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jared-pinkney-1.html,*2016,Vanderbilt,SEC,FR,TE,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,22.0,274.0,12.5,2.0,22.0,274.0,12.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jared-pinkney-1.html,2017,Vanderbilt,SEC,SO,TE,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,22.0,279.0,12.7,3.0,22.0,279.0,12.7,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jared-pinkney-1.html,*2018,Vanderbilt,SEC,JR,TE,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,50.0,774.0,15.5,7.0,50.0,774.0,15.5,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jared-pinkney-1.html,2019,Vanderbilt,SEC,SR,TE,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,20.0,233.0,11.7,2.0,20.0,233.0,11.7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jared-pinkney-1.html,Career,Vanderbilt,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,114.0,1560.0,13.7,14.0,114.0,1560.0,13.7,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/danny-pinter-1.html,2015,Ball State,MAC,FR,TE,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/danny-pinter-1.html,2016,Ball State,MAC,SO,TE,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,3.0,10.0,3.3,0.0,3.0,10.0,3.3,0.0,1.0,12.0,12.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/danny-pinter-1.html,2017,Ball State,MAC,SO,TE,6.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,6.0,46.0,7.7,1.0,6.0,46.0,7.7,1.0,1.0,13.0,13.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/danny-pinter-1.html,2018,Ball State,MAC,JR,TE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,1.0,3.0,3.0,0.0,0.0,0.0,,0.0,1.0,3.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/danny-pinter-1.html,2019,Ball State,MAC,SR,OL,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,1.0,5.0,5.0,1.0,0.0,0.0,,0.0,1.0,5.0,5.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/danny-pinter-1.html,Career,Ball State,,,,,3.0,1.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,2.0,8.0,4.0,1.0,9.0,56.0,6.2,1.0,11.0,64.0,5.8,2.0,2.0,25.0,12.5,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-pittman-jr-1.html,*2016,USC,Pac-12,FR,WR,9.0,5.0,2.0,7.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,1.0,0.0,0.0,,0.0,6.0,82.0,13.7,0.0,6.0,82.0,13.7,0.0,4.0,31.0,7.8,0.0,2.0,63.0,31.5,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-pittman-jr-1.html,*2017,USC,Pac-12,SO,WR,9.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,23.0,404.0,17.6,2.0,23.0,404.0,17.6,2.0,0.0,0.0,,0.0,2.0,89.0,44.5,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-pittman-jr-1.html,2018,USC,Pac-12,JR,WR,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,1.0,9.0,9.0,0.0,41.0,758.0,18.5,6.0,42.0,767.0,18.3,6.0,0.0,0.0,,0.0,1.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-pittman-jr-1.html,*2019,USC,Pac-12,SR,WR,13.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,101.0,1275.0,12.6,11.0,101.0,1275.0,12.6,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-pittman-jr-1.html,Career,USC,,,,,14.0,3.0,17.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,1.0,1.0,9.0,9.0,0.0,171.0,2519.0,14.7,19.0,172.0,2528.0,14.7,19.0,5.0,31.0,6.2,0.0,6.0,156.0,26.0,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/troy-pride-jr-1.html,2016,Notre Dame,Ind,FR,CB,5.0,10.0,2.0,12.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,1.0,-2.0,-2.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/troy-pride-jr-1.html,*2017,Notre Dame,Ind,SO,CB,8.0,14.0,8.0,22.0,1.0,0.0,1.0,-5.0,-5.0,0.0,2.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/troy-pride-jr-1.html,*2018,Notre Dame,Ind,JR,CB,12.0,37.0,10.0,47.0,1.5,0.0,2.0,1.0,0.5,0.0,10.0,1.0,,,1.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/troy-pride-jr-1.html,*2019,Notre Dame,Ind,SR,CB,12.0,27.0,13.0,40.0,0.0,0.0,1.0,39.0,39.0,0.0,6.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/troy-pride-jr-1.html,Career,Notre Dame,,,,,88.0,33.0,121.0,2.5,0.0,4.0,35.0,8.8,0.0,18.0,2.0,,,1.0,,,,,,,,,,,,,0.0,0.0,,0.0,1.0,-2.0,-2.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-proche-1.html,2015,SMU,American,FR,WR,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-proche-1.html,2016,SMU,American,FR,WR,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,4.0,15.0,3.8,0.0,57.0,709.0,12.4,6.0,61.0,724.0,11.9,6.0,15.0,273.0,18.2,0.0,12.0,47.0,3.9,0.0,1.0,2.0,50.0,2.0,1.0,1.0,0.0,0.0,58.4,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-proche-1.html,*2017,SMU,American,SO,WR,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,40.0,816.0,20.4,6.0,40.0,816.0,20.4,6.0,3.0,50.0,16.7,0.0,1.0,6.0,6.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-proche-1.html,2018,SMU,American,JR,WR,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,2.0,17.0,8.5,0.0,93.0,1199.0,12.9,12.0,95.0,1216.0,12.8,12.0,12.0,276.0,23.0,0.0,20.0,165.0,8.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-proche-1.html,*2019,SMU,American,SR,WR,13.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,4.0,18.0,4.5,0.0,111.0,1225.0,11.0,15.0,115.0,1243.0,10.8,15.0,1.0,16.0,16.0,0.0,17.0,164.0,9.6,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-proche-1.html,Career,SMU,,,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,10.0,50.0,5.0,0.0,301.0,3949.0,13.1,39.0,311.0,3999.0,12.9,39.0,31.0,615.0,19.8,0.0,50.0,382.0,7.6,0.0,1.0,5.0,20.0,2.0,0.4,0.4,0.0,0.0,23.4,,,,,,,,,,
https://www.sports-reference.com/cfb/players/shaquille-quarterman-1.html,*2016,Miami (FL),ACC,FR,LB,13.0,43.0,41.0,84.0,10.0,3.5,0.0,0.0,,0.0,1.0,1.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/shaquille-quarterman-1.html,*2017,Miami (FL),ACC,SO,LB,13.0,43.0,40.0,83.0,7.0,2.5,0.0,0.0,,0.0,5.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/shaquille-quarterman-1.html,*2018,Miami (FL),ACC,JR,LB,13.0,45.0,37.0,82.0,14.0,5.0,1.0,20.0,20.0,0.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/shaquille-quarterman-1.html,*2019,Miami (FL),ACC,SR,LB,13.0,51.0,56.0,107.0,15.5,1.0,0.0,0.0,,0.0,5.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/shaquille-quarterman-1.html,Career,Miami (FL),,,,,182.0,174.0,356.0,46.5,12.0,1.0,20.0,20.0,0.0,13.0,5.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/patrick-queen-1.html,*2017,LSU,SEC,FR,LB,3.0,2.0,4.0,6.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/patrick-queen-1.html,*2018,LSU,SEC,SO,LB,11.0,20.0,20.0,40.0,5.0,1.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/patrick-queen-1.html,*2019,LSU,SEC,JR,LB,15.0,37.0,48.0,85.0,12.0,3.0,1.0,16.0,16.0,0.0,2.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/patrick-queen-1.html,Career,LSU,,,,,59.0,72.0,131.0,17.5,4.0,1.0,16.0,16.0,0.0,2.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jalen-reagor-1.html,*2017,Texas Christian,Big 12,FR,WR,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,8.0,65.0,8.1,0.0,33.0,576.0,17.5,8.0,41.0,641.0,15.6,8.0,4.0,122.0,30.5,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jalen-reagor-1.html,*2018,Texas Christian,Big 12,SO,WR,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,13.0,170.0,13.1,2.0,72.0,1061.0,14.7,9.0,85.0,1231.0,14.5,11.0,4.0,121.0,30.3,0.0,8.0,97.0,12.1,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jalen-reagor-1.html,2019,Texas Christian,Big 12,JR,WR,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,14.0,89.0,6.4,0.0,43.0,611.0,14.2,5.0,57.0,700.0,12.3,5.0,5.0,72.0,14.4,0.0,15.0,312.0,20.8,2.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jalen-reagor-1.html,Career,Texas Christian,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,35.0,324.0,9.3,2.0,148.0,2248.0,15.2,22.0,183.0,2572.0,14.1,24.0,13.0,315.0,24.2,0.0,23.0,409.0,17.8,2.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jr-reed-3.html,*2015,Tulsa,American,FR,S,4.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jr-reed-3.html,*2017,Georgia,SEC,SO,DB,15.0,40.0,39.0,79.0,5.0,1.5,2.0,48.0,24.0,0.0,5.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jr-reed-3.html,*2018,Georgia,SEC,JR,DB,14.0,38.0,28.0,66.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jr-reed-3.html,*2019,Georgia,SEC,SR,DB,13.0,29.0,25.0,54.0,2.0,0.5,1.0,0.0,0.0,0.0,7.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jr-reed-3.html,Career,Overall,,,,,109.0,95.0,204.0,9.0,3.0,5.0,48.0,9.6,0.0,15.0,3.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jr-reed-3.html,,Tulsa,,,,,2.0,3.0,5.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jr-reed-3.html,,Georgia,,,,,107.0,92.0,199.0,9.0,3.0,5.0,48.0,9.6,0.0,14.0,3.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joe-reed-4.html,2016,Virginia,ACC,FR,WR,9.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,2.0,3.0,1.5,0.0,4.0,77.0,19.3,0.0,6.0,80.0,13.3,0.0,27.0,678.0,25.1,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joe-reed-4.html,*2017,Virginia,ACC,SO,WR,12.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,21.0,112.0,5.3,1.0,23.0,244.0,10.6,2.0,44.0,356.0,8.1,3.0,29.0,861.0,29.7,2.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
