NCAA_Link,Year,School,Conf,Class,Pos,G,Punts,Punt_Yds,Punt_Avg,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Rec,Rec_Yds,Rec_Avg,Rec_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF
https://www.sports-reference.com/cfb/players/mike-abrams-1.html,1999,Virginia,ACC,,TE,10.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,1.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-abrams-1.html,2000,Virginia,ACC,JR,P,11.0,65.0,2768.0,42.6,,,,,,,,2.0,39.0,19.5,0.0,,,,,2.0,39.0,19.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-abrams-1.html,2001,Virginia,ACC,SR,P,12.0,62.0,2616.0,42.2,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-abrams-1.html,Career,Virginia,,,,,127.0,5384.0,42.4,,,,,,,,2.0,39.0,19.5,0.0,,,,,2.0,39.0,19.5,0.0,1.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-adams-1.html,1998,Arkansas State,Ind,,RB,10.0,,,,,,,,,,,88.0,317.0,3.6,0.0,3.0,10.0,3.3,0.0,91.0,327.0,3.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-adams-1.html,1999,Arkansas State,Big West,,RB,10.0,,,,,,,,,,,145.0,680.0,4.7,6.0,2.0,32.0,16.0,0.0,147.0,712.0,4.8,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-adams-1.html,2000,Arkansas State,Big West,JR,RB,11.0,,,,,,,,,,,202.0,1004.0,5.0,6.0,15.0,126.0,8.4,1.0,217.0,1130.0,5.2,7.0,1.0,14.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-adams-1.html,2001,Arkansas State,Sun Belt,SR,RB,11.0,,,,,,,,,,,233.0,1004.0,4.3,5.0,10.0,103.0,10.3,0.0,243.0,1107.0,4.6,5.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,-45.0,0.0,1.0,-200.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-adams-1.html,Career,Arkansas State,,,,,,,,,,,,,,,668.0,3005.0,4.5,17.0,30.0,271.0,9.0,1.0,698.0,3276.0,4.7,18.0,1.0,14.0,14.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,-45.0,0.0,1.0,-200.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeremy-allen-1.html,1998,Iowa,Big Ten,,RB,11.0,,,,,,,,,,,4.0,40.0,10.0,0.0,1.0,3.0,3.0,0.0,5.0,43.0,8.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeremy-allen-1.html,1999,Iowa,Big Ten,,RB,11.0,,,,,,,,,,,9.0,21.0,2.3,0.0,6.0,85.0,14.2,0.0,15.0,106.0,7.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeremy-allen-1.html,2000,Iowa,Big Ten,JR,RB,9.0,,,,,,,,,,,34.0,135.0,4.0,0.0,9.0,34.0,3.8,0.0,43.0,169.0,3.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeremy-allen-1.html,*2001,Iowa,Big Ten,SR,RB,12.0,,,,,,,,,,,52.0,242.0,4.7,4.0,20.0,264.0,13.2,4.0,72.0,506.0,7.0,8.0,1.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeremy-allen-1.html,Career,Iowa,,,,,,,,,,,,,,,99.0,438.0,4.4,4.0,36.0,386.0,10.7,4.0,135.0,824.0,6.1,8.0,1.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brian-allen-2.html,1998,Stanford,Pac-10,,RB,11.0,,,,,,,,,,,76.0,154.0,2.0,0.0,5.0,19.0,3.8,0.0,81.0,173.0,2.1,0.0,8.0,136.0,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brian-allen-2.html,1999,Stanford,Pac-10,,RB,11.0,,,,,,,,,,,115.0,604.0,5.3,4.0,4.0,39.0,9.8,0.0,119.0,643.0,5.4,4.0,1.0,15.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brian-allen-2.html,2000,Stanford,Pac-10,JR,RB,11.0,,,,,,,,,,,117.0,460.0,3.9,0.0,10.0,105.0,10.5,0.0,127.0,565.0,4.4,0.0,2.0,25.0,12.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brian-allen-2.html,2001,Stanford,Pac-10,SR,RB,11.0,,,,,,,,,,,174.0,899.0,5.2,9.0,4.0,63.0,15.8,0.0,178.0,962.0,5.4,9.0,15.0,399.0,26.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brian-allen-2.html,Career,Stanford,,,,,,,,,,,,,,,482.0,2117.0,4.4,13.0,23.0,226.0,9.8,0.0,505.0,2343.0,4.6,13.0,26.0,575.0,22.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marques-anderson-1.html,*1997,UCLA,Pac-10,,DB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,,,,,
https://www.sports-reference.com/cfb/players/marques-anderson-1.html,2000,UCLA,Pac-10,JR,DB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,11.0,3.7,0.0,,,0.0,1.0,
https://www.sports-reference.com/cfb/players/marques-anderson-1.html,2001,UCLA,Pac-10,SR,DB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,20.0,10.0,0.0,,,,,
https://www.sports-reference.com/cfb/players/marques-anderson-1.html,Career,UCLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,31.0,3.9,0.0,,,0.0,1.0,
https://www.sports-reference.com/cfb/players/damien-anderson-1.html,1998,Northwestern,Big Ten,,RB,12.0,,,,,,,,,,,164.0,537.0,3.3,4.0,10.0,79.0,7.9,0.0,174.0,616.0,3.5,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/damien-anderson-1.html,1999,Northwestern,Big Ten,,RB,11.0,,,,,,,,,,,306.0,1128.0,3.7,3.0,16.0,184.0,11.5,0.0,322.0,1312.0,4.1,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/damien-anderson-1.html,*2000,Northwestern,Big Ten,SR,RB,12.0,,,,,,,,,,,311.0,2063.0,6.6,23.0,19.0,132.0,6.9,0.0,330.0,2195.0,6.7,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/damien-anderson-1.html,2001,Northwestern,Big Ten,SR,RB,8.0,,,,,,,,,,,172.0,757.0,4.4,8.0,13.0,107.0,8.2,0.0,185.0,864.0,4.7,8.0,11.0,284.0,25.8,0.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/damien-anderson-1.html,Career,Northwestern,,,,,,,,,,,,,,,953.0,4485.0,4.7,38.0,58.0,502.0,8.7,0.0,1011.0,4987.0,4.9,38.0,11.0,284.0,25.8,0.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mark-anelli-1.html,1999,Wisconsin,Big Ten,,TE,9.0,,,,,,,,,,,,,,,3.0,46.0,15.3,0.0,3.0,46.0,15.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mark-anelli-1.html,2000,Wisconsin,Big Ten,JR,TE,9.0,,,,,,,,,,,,,,,10.0,78.0,7.8,0.0,10.0,78.0,7.8,0.0,4.0,35.0,8.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mark-anelli-1.html,2001,Wisconsin,Big Ten,SR,TE,12.0,,,,,,,,,,,,,,,35.0,357.0,10.2,3.0,35.0,357.0,10.2,3.0,3.0,12.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mark-anelli-1.html,Career,Wisconsin,,,,,,,,,,,,,,,,,,,48.0,481.0,10.0,3.0,48.0,481.0,10.0,3.0,7.0,47.0,6.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/akin-ayodele-1.html,*2000,Purdue,Big Ten,JR,DL,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,1.5,0.0,,,,,
https://www.sports-reference.com/cfb/players/akin-ayodele-1.html,*2001,Purdue,Big Ten,SR,DL,12.0,,,,,,,,,,,,,,,,,,,,,,,2.0,23.0,11.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/akin-ayodele-1.html,Career,Purdue,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,23.0,11.5,0.0,,,,,,,,,,,,,,,,,,,2.0,3.0,1.5,0.0,,,,,
https://www.sports-reference.com/cfb/players/chris-baker-2.html,1998,Michigan State,Big Ten,,TE,11.0,,,,,,,,,,,,,,,22.0,305.0,13.9,3.0,22.0,305.0,13.9,3.0,1.0,10.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-baker-2.html,*1999,Michigan State,Big Ten,,TE,12.0,,,,,,,,,,,,,,,38.0,391.0,10.3,4.0,38.0,391.0,10.3,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-baker-2.html,2000,Michigan State,Big Ten,JR,TE,11.0,,,,,,,,,,,1.0,9.0,9.0,0.0,33.0,461.0,14.0,2.0,34.0,470.0,13.8,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-baker-2.html,*2001,Michigan State,Big Ten,SR,TE,12.0,,,,,,,,,,,,,,,40.0,548.0,13.7,4.0,40.0,548.0,13.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-baker-2.html,Career,Michigan State,,,,,,,,,,,,,,,1.0,9.0,9.0,0.0,133.0,1705.0,12.8,13.0,134.0,1714.0,12.8,13.0,1.0,10.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jason-ball-1.html,1999,North Texas,Big West,,K,11.0,,,,11.0,12.0,91.7,9.0,11.0,81.8,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jason-ball-1.html,2000,North Texas,Big West,SO,K,11.0,75.0,2865.0,38.2,18.0,20.0,90.0,6.0,10.0,60.0,36.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jason-ball-1.html,2001,North Texas,Sun Belt,SR,K,11.0,66.0,2553.0,38.7,30.0,31.0,96.8,9.0,14.0,64.3,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jason-ball-1.html,Career,North Texas,,,,,141.0,5418.0,38.4,59.0,63.0,93.7,24.0,35.0,68.6,131.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-banks-1.html,1999,Iowa State,Big 12,,TE,5.0,,,,,,,,,,,,,,,9.0,99.0,11.0,0.0,9.0,99.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-banks-1.html,2000,Iowa State,Big 12,JR,TE,11.0,,,,,,,,,,,,,,,27.0,273.0,10.1,0.0,27.0,273.0,10.1,0.0,1.0,19.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-banks-1.html,2001,Iowa State,Big 12,SR,TE,10.0,,,,,,,,,,,,,,,23.0,212.0,9.2,0.0,23.0,212.0,9.2,0.0,,,,,1.0,12.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-banks-1.html,Career,Iowa State,,,,,,,,,,,,,,,,,,,59.0,584.0,9.9,0.0,59.0,584.0,9.9,0.0,1.0,19.0,19.0,0.0,1.0,12.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/justin-bannan-1.html,2000,Colorado,Big 12,,DL,11.0,,,,,,,,,,,,,,,1.0,12.0,12.0,1.0,1.0,12.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/justin-bannan-1.html,Career,Colorado,,,,,,,,,,,,,,,,,,,1.0,12.0,12.0,1.0,1.0,12.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/will-bartholomew-1.html,1998,Tennessee,SEC,,RB,10.0,,,,,,,,,,,7.0,34.0,4.9,0.0,,,,,7.0,34.0,4.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/will-bartholomew-1.html,1999,Tennessee,SEC,,RB,11.0,,,,,,,,,,,4.0,2.0,0.5,0.0,1.0,3.0,3.0,0.0,5.0,5.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/will-bartholomew-1.html,2000,Tennessee,SEC,JR,RB,11.0,,,,,,,,,,,2.0,2.0,1.0,0.0,14.0,108.0,7.7,1.0,16.0,110.0,6.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/will-bartholomew-1.html,2001,Tennessee,SEC,SR,RB,12.0,,,,,,,,,,,7.0,17.0,2.4,0.0,10.0,85.0,8.5,0.0,17.0,102.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/will-bartholomew-1.html,Career,Tennessee,,,,,,,,,,,,,,,20.0,55.0,2.8,0.0,25.0,196.0,7.8,1.0,45.0,251.0,5.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rashad-bauman-1.html,*1997,Oregon,Pac-10,,DB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,61.0,30.5,1.0,,,,,
https://www.sports-reference.com/cfb/players/rashad-bauman-1.html,*1998,Oregon,Pac-10,,DB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,115.0,38.3,1.0,,,,,
https://www.sports-reference.com/cfb/players/rashad-bauman-1.html,*2000,Oregon,Pac-10,JR,DB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,78.0,15.6,1.0,,,,,
https://www.sports-reference.com/cfb/players/rashad-bauman-1.html,*2001,Oregon,Pac-10,SR,DB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,39.0,19.5,0.0,,,,,
https://www.sports-reference.com/cfb/players/rashad-bauman-1.html,Career,Oregon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,293.0,24.4,3.0,,,,,
https://www.sports-reference.com/cfb/players/jarrod-baxter-1.html,1998,New Mexico,WAC,,RB,12.0,,,,,,,,,,,38.0,190.0,5.0,0.0,,,,,38.0,190.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jarrod-baxter-1.html,1999,New Mexico,MWC,,RB,11.0,,,,,,,,,,,84.0,446.0,5.3,4.0,7.0,61.0,8.7,0.0,91.0,507.0,5.6,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jarrod-baxter-1.html,2000,New Mexico,MWC,JR,RB,12.0,,,,,,,,,,,138.0,559.0,4.1,4.0,1.0,4.0,4.0,0.0,139.0,563.0,4.1,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jarrod-baxter-1.html,2001,New Mexico,MWC,SR,RB,11.0,,,,,,,,,,,203.0,907.0,4.5,11.0,7.0,49.0,7.0,0.0,210.0,956.0,4.6,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jarrod-baxter-1.html,Career,New Mexico,,,,,,,,,,,,,,,463.0,2102.0,4.5,19.0,15.0,114.0,7.6,0.0,478.0,2216.0,4.6,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chad-beasley-1.html,1998,Virginia Tech,Big East,,DL,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,
https://www.sports-reference.com/cfb/players/chad-beasley-1.html,2000,Virginia Tech,Big East,,DL,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,15.0,15.0,0.0,,,,,
https://www.sports-reference.com/cfb/players/chad-beasley-1.html,Career,Virginia Tech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,15.0,7.5,0.0,,,,,
https://www.sports-reference.com/cfb/players/atrews-bell-1.html,1998,Florida State,ACC,,WR,11.0,,,,,,,,,,,,,,,2.0,18.0,9.0,0.0,2.0,18.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/atrews-bell-1.html,1999,Florida State,ACC,,WR,11.0,,,,,,,,,,,,,,,14.0,202.0,14.4,4.0,14.0,202.0,14.4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/atrews-bell-1.html,2000,Florida State,ACC,JR,WR,12.0,,,,,,,,,,,2.0,2.0,1.0,1.0,37.0,675.0,18.2,10.0,39.0,677.0,17.4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/atrews-bell-1.html,2001,Florida State,ACC,SR,WR,11.0,,,,,,,,,,,0.0,0.0,,0.0,29.0,433.0,14.9,1.0,29.0,433.0,14.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/atrews-bell-1.html,Career,Florida State,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,82.0,1328.0,16.2,15.0,84.0,1330.0,15.8,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kevin-bentley-1.html,1999,Northwestern,Big Ten,,LB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,40.0,20.0,1.0,,,,,
https://www.sports-reference.com/cfb/players/kevin-bentley-1.html,*2000,Northwestern,Big Ten,JR,LB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,19.0,19.0,0.0,,,50.0,1.0,
https://www.sports-reference.com/cfb/players/kevin-bentley-1.html,2001,Northwestern,Big Ten,SR,LB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,1.0,45.0,0.0,
https://www.sports-reference.com/cfb/players/kevin-bentley-1.html,Career,Northwestern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,59.0,19.7,1.0,,1.0,95.0,1.0,
https://www.sports-reference.com/cfb/players/ladell-betts-1.html,1998,Iowa,Big Ten,,RB,11.0,,,,,,,,,,,188.0,679.0,3.6,5.0,20.0,259.0,13.0,0.0,208.0,938.0,4.5,5.0,,,,,,,,,1.0,1.0,100.0,23.0,23.0,23.0,0.0,0.0,293.2,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ladell-betts-1.html,1999,Iowa,Big Ten,,RB,11.0,,,,,,,,,,,189.0,857.0,4.5,5.0,20.0,195.0,9.8,1.0,209.0,1052.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ladell-betts-1.html,2000,Iowa,Big Ten,JR,RB,12.0,,,,,,,,,,,233.0,1090.0,4.7,5.0,17.0,111.0,6.5,0.0,250.0,1201.0,4.8,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ladell-betts-1.html,*2001,Iowa,Big Ten,SR,RB,12.0,,,,,,,,,,,222.0,1060.0,4.8,10.0,15.0,137.0,9.1,1.0,237.0,1197.0,5.1,11.0,1.0,9.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ladell-betts-1.html,Career,Iowa,,,,,,,,,,,,,,,832.0,3686.0,4.4,25.0,72.0,702.0,9.8,2.0,904.0,4388.0,4.9,27.0,1.0,9.0,9.0,0.0,,,,,1.0,1.0,100.0,23.0,23.0,23.0,0.0,0.0,293.2,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/terreal-bierria-1.html,1999,Georgia,SEC,,DB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,4.0,0.0,,,,,
https://www.sports-reference.com/cfb/players/terreal-bierria-1.html,2000,Georgia,SEC,SO,DB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,96.0,32.0,1.0,,,,,
https://www.sports-reference.com/cfb/players/terreal-bierria-1.html,Career,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,100.0,25.0,1.0,,,,,
https://www.sports-reference.com/cfb/players/dwayne-blakley-1.html,1998,Missouri,Big 12,,TE,11.0,,,,,,,,,,,,,,,5.0,60.0,12.0,1.0,5.0,60.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dwayne-blakley-1.html,1999,Missouri,Big 12,,TE,11.0,,,,,,,,,,,,,,,22.0,235.0,10.7,6.0,22.0,235.0,10.7,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dwayne-blakley-1.html,2000,Missouri,Big 12,,TE,10.0,,,,,,,,,,,,,,,18.0,211.0,11.7,1.0,18.0,211.0,11.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dwayne-blakley-1.html,2001,Missouri,Big 12,SR,TE,11.0,,,,,,,,,,,,,,,34.0,362.0,10.6,4.0,34.0,362.0,10.6,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dwayne-blakley-1.html,Career,Missouri,,,,,,,,,,,,,,,,,,,79.0,868.0,11.0,12.0,79.0,868.0,11.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deion-branch-1.html,2000,Louisville,CUSA,JR,WR,11.0,,,,,,,,,,,4.0,12.0,3.0,0.0,71.0,1016.0,14.3,9.0,75.0,1028.0,13.7,9.0,,,,,7.0,40.0,5.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deion-branch-1.html,2001,Louisville,CUSA,SR,WR,12.0,,,,,,,,,,,6.0,24.0,4.0,0.0,72.0,1188.0,16.5,9.0,78.0,1212.0,15.5,9.0,,,,,10.0,112.0,11.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deion-branch-1.html,Career,Louisville,,,,,,,,,,,,,,,10.0,36.0,3.6,0.0,143.0,2204.0,15.4,18.0,153.0,2240.0,14.6,18.0,,,,,17.0,152.0,8.9,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bruce-branch-1.html,1998,Penn State,Big Ten,,WR,11.0,,,,,,,,,,,3.0,18.0,6.0,0.0,5.0,79.0,15.8,0.0,8.0,97.0,12.1,0.0,2.0,26.0,13.0,0.0,41.0,446.0,10.9,1.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bruce-branch-1.html,1999,Penn State,Big Ten,,DB,12.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,41.0,464.0,11.3,2.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bruce-branch-1.html,2000,Penn State,Big Ten,JR,DB,12.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,5.0,16.0,3.2,0.0,,,,,,,,,,,,,,,1.0,2.0,2.0,0.0,,,,,
https://www.sports-reference.com/cfb/players/bruce-branch-1.html,2001,Penn State,Big Ten,SR,DB,11.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,1.0,24.0,24.0,0.0,22.0,245.0,11.1,1.0,,,,,,,,,,,,,,,2.0,31.0,15.5,0.0,,,,,
https://www.sports-reference.com/cfb/players/bruce-branch-1.html,Career,Penn State,,,,,,,,,,,,,,,3.0,18.0,6.0,0.0,5.0,79.0,15.8,0.0,8.0,97.0,12.1,0.0,3.0,50.0,16.7,0.0,109.0,1171.0,10.7,4.0,,,,,,,,,,,,,,,3.0,33.0,11.0,0.0,,,,,
