NCAA_Link,Year,School,Conf,Class,Pos,G,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Punts,Punt_Yds,Punt_Avg,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Rec,Rec_Yds,Rec_Avg,Rec_TD,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD
https://www.sports-reference.com/cfb/players/zac-stacy-1.html,2010,Vanderbilt,SEC,SO,RB,9.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,32.0,3.6,0.0,66.0,331.0,5.0,3.0,75.0,363.0,4.8,3.0,5.0,12.0,2.4,0.0,,,,
https://www.sports-reference.com/cfb/players/zac-stacy-1.html,*2011,Vanderbilt,SEC,JR,RB,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2.0,6.0,33.3,43.0,7.2,-4.5,1.0,2.0,81.9,20.0,106.0,5.3,0.0,201.0,1193.0,5.9,14.0,221.0,1299.0,5.9,14.0,,,,,1.0,9.0,9.0,0.0
https://www.sports-reference.com/cfb/players/zac-stacy-1.html,*2012,Vanderbilt,SEC,SR,RB,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,4.0,25.0,24.0,6.0,6.0,0.0,0.0,75.4,10.0,205.0,20.5,0.0,207.0,1141.0,5.5,10.0,217.0,1346.0,6.2,10.0,1.0,15.0,15.0,0.0,,,,
https://www.sports-reference.com/cfb/players/zac-stacy-1.html,Career,Vanderbilt,,,,,4.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,3.0,10.0,30.0,67.0,6.7,-0.3,1.0,2.0,79.3,46.0,415.0,9.0,0.0,581.0,3143.0,5.4,30.0,627.0,3558.0,5.7,30.0,10.0,64.0,6.4,0.0,2.0,15.0,7.5,0.0
https://www.sports-reference.com/cfb/players/daimion-stafford-1.html,*2011,Nebraska,Big Ten,JR,DB,13.0,46.0,34.0,80.0,2.5,0.5,0.0,0.0,,0.0,10.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/daimion-stafford-1.html,*2012,Nebraska,Big Ten,SR,DB,14.0,51.0,45.0,96.0,3.5,1.0,4.0,28.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/daimion-stafford-1.html,Career,Nebraska,,,,,97.0,79.0,176.0,6.0,1.5,4.0,28.0,7.0,0.0,10.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jawanza-starling-1.html,*2009,USC,Pac-10,FR,DB,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jawanza-starling-1.html,2010,USC,Pac-10,SO,DB,9.0,22.0,15.0,37.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jawanza-starling-1.html,2011,USC,Pac-12,JR,DB,11.0,33.0,15.0,48.0,3.5,0.0,0.0,0.0,,0.0,2.0,1.0,80.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jawanza-starling-1.html,*2012,USC,Pac-12,SR,DB,13.0,24.0,18.0,42.0,1.0,0.0,3.0,52.0,17.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jawanza-starling-1.html,Career,USC,,,,,80.0,48.0,128.0,4.5,0.0,4.0,52.0,13.0,0.0,2.0,1.0,80.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-stewart-4.html,*2009,Texas A&M,Big 12,FR,LB,13.0,15.0,13.0,28.0,1.0,0.0,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-stewart-4.html,*2010,Texas A&M,Big 12,SO,LB,13.0,5.0,3.0,8.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-stewart-4.html,*2011,Texas A&M,Big 12,JR,LB,13.0,55.0,43.0,98.0,5.5,3.0,,,,,1.0,1.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-stewart-4.html,*2012,Texas A&M,SEC,SR,LB,,46.0,35.0,81.0,2.5,2.5,,,,,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-stewart-4.html,Career,Texas A&M,,,,,121.0,94.0,215.0,10.0,5.5,,,,,6.0,1.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/walter-stewart-1.html,*2009,Cincinnati,Big East,FR,DL,13.0,33.0,26.0,59.0,8.5,4.5,1.0,-2.0,-2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/walter-stewart-1.html,2010,Cincinnati,Big East,SO,LB,12.0,45.0,15.0,60.0,8.0,2.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/walter-stewart-1.html,*2011,Cincinnati,Big East,JR,LB,13.0,26.0,18.0,44.0,11.0,6.0,0.0,0.0,,0.0,8.0,0.0,0.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/walter-stewart-1.html,*2012,Cincinnati,Big East,SR,LB,,10.0,12.0,22.0,7.0,5.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/walter-stewart-1.html,Career,Cincinnati,,,,,114.0,71.0,185.0,34.5,17.5,1.0,-2.0,-2.0,0.0,10.0,0.0,0.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kenny-stills-1.html,*2010,Oklahoma,Big 12,FR,WR,14.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,786.0,12.9,5.0,,,,,61.0,786.0,12.9,5.0,1.0,16.0,16.0,0.0,,,,
https://www.sports-reference.com/cfb/players/kenny-stills-1.html,*2011,Oklahoma,Big 12,SO,WR,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,849.0,13.9,8.0,1.0,1.0,1.0,0.0,62.0,850.0,13.7,8.0,8.0,38.0,4.8,0.0,,,,
https://www.sports-reference.com/cfb/players/kenny-stills-1.html,*2012,Oklahoma,Big 12,JR,WR,13.0,4.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,959.0,11.7,11.0,2.0,22.0,11.0,0.0,84.0,981.0,11.7,11.0,,,,,,,,
https://www.sports-reference.com/cfb/players/kenny-stills-1.html,Career,Oklahoma,,,,,5.0,0.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.0,2594.0,12.7,24.0,3.0,23.0,7.7,0.0,207.0,2617.0,12.6,24.0,9.0,54.0,6.0,0.0,,,,
https://www.sports-reference.com/cfb/players/jake-stoneburner-1.html,*2009,Ohio State,Big Ten,FR,TE,13.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,30.0,15.0,0.0,,,,,2.0,30.0,15.0,0.0,,,,,,,,
https://www.sports-reference.com/cfb/players/jake-stoneburner-1.html,*2010,Ohio State,Big Ten,SO,TE,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,222.0,10.6,2.0,,,,,21.0,222.0,10.6,2.0,,,,,,,,
https://www.sports-reference.com/cfb/players/jake-stoneburner-1.html,*2011,Ohio State,Big Ten,SR,TE,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,193.0,13.8,7.0,,,,,14.0,193.0,13.8,7.0,,,,,,,,
https://www.sports-reference.com/cfb/players/jake-stoneburner-1.html,2012,Ohio State,Big Ten,SR,TE,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,269.0,16.8,4.0,,,,,16.0,269.0,16.8,4.0,,,,,,,,
https://www.sports-reference.com/cfb/players/jake-stoneburner-1.html,Career,Ohio State,,,,,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,714.0,13.5,13.0,,,,,53.0,714.0,13.5,13.0,,,,,,,,
https://www.sports-reference.com/cfb/players/caleb-sturgis-1.html,*2008,Florida,SEC,FR,K,14.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,2.0,2.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/caleb-sturgis-1.html,*2009,Florida,SEC,SO,K,14.0,,,,,,,,,,,,,,,,,,44.0,47.0,93.6,22.0,30.0,73.3,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/caleb-sturgis-1.html,*2010,Florida,SEC,JR,K,4.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,19.0,21.0,90.5,2.0,4.0,50.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/caleb-sturgis-1.html,*2011,Florida,SEC,JR,K,12.0,3.0,2.0,5.0,0.0,0.0,,,,,,,,,,,,,31.0,31.0,100.0,22.0,26.0,84.6,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/caleb-sturgis-1.html,*2012,Florida,SEC,SR,K,13.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,34.0,35.0,97.1,24.0,28.0,85.7,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/caleb-sturgis-1.html,Career,Florida,,,,,6.0,4.0,10.0,0.0,0.0,,,,,,,,,,,,,130.0,136.0,95.6,70.0,88.0,79.5,338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dj-swearinger-1.html,*2009,South Carolina,SEC,FR,DB,13.0,13.0,6.0,19.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0
https://www.sports-reference.com/cfb/players/dj-swearinger-1.html,*2010,South Carolina,SEC,SO,DB,14.0,51.0,15.0,66.0,2.0,0.0,1.0,22.0,22.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,87.0,21.8,0.0
https://www.sports-reference.com/cfb/players/dj-swearinger-1.html,*2011,South Carolina,SEC,JR,DB,13.0,58.0,22.0,80.0,1.5,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,39.0,19.5,0.0
https://www.sports-reference.com/cfb/players/dj-swearinger-1.html,*2012,South Carolina,SEC,SR,DB,12.0,62.0,17.0,79.0,3.0,0.0,2.0,72.0,36.0,1.0,,,65.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dj-swearinger-1.html,Career,South Carolina,,,,,184.0,60.0,244.0,6.5,0.0,6.0,94.0,15.7,2.0,1.0,0.0,65.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,6.0,126.0,21.0,0.0
https://www.sports-reference.com/cfb/players/rod-sweeting-1.html,*2009,Georgia Tech,ACC,FR,DB,13.0,7.0,1.0,8.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rod-sweeting-1.html,*2010,Georgia Tech,ACC,SO,DB,13.0,27.0,11.0,38.0,1.0,0.0,1.0,7.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rod-sweeting-1.html,*2011,Georgia Tech,ACC,JR,DB,13.0,37.0,19.0,56.0,3.0,0.0,3.0,30.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rod-sweeting-1.html,*2012,Georgia Tech,ACC,SR,DB,14.0,42.0,16.0,58.0,6.0,1.0,1.0,21.0,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rod-sweeting-1.html,Career,Georgia Tech,,,,,113.0,47.0,160.0,10.0,1.0,5.0,58.0,11.6,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ryan-swope-1.html,*2009,Texas A&M,Big 12,FR,WR,12.0,2.0,1.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,172.0,9.1,1.0,,,,,19.0,172.0,9.1,1.0,,,,,8.0,198.0,24.8,0.0
https://www.sports-reference.com/cfb/players/ryan-swope-1.html,*2010,Texas A&M,Big 12,SO,WR,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,825.0,11.5,4.0,11.0,58.0,5.3,0.0,83.0,883.0,10.6,4.0,,,,,5.0,87.0,17.4,0.0
https://www.sports-reference.com/cfb/players/ryan-swope-1.html,*2011,Texas A&M,Big 12,JR,WR,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,1207.0,13.6,11.0,7.0,3.0,0.4,0.0,96.0,1210.0,12.6,11.0,,,,,,,,
https://www.sports-reference.com/cfb/players/ryan-swope-1.html,*2012,Texas A&M,SEC,SR,WR,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,913.0,12.7,8.0,1.0,-2.0,-2.0,0.0,73.0,911.0,12.5,8.0,,,,,,,,
https://www.sports-reference.com/cfb/players/ryan-swope-1.html,Career,Texas A&M,,,,,2.0,1.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.0,3117.0,12.4,24.0,19.0,59.0,3.1,0.0,271.0,3176.0,11.7,24.0,,,,,13.0,285.0,21.9,0.0
https://www.sports-reference.com/cfb/players/bruce-taylor-1.html,*2009,Virginia Tech,ACC,FR,LB,6.0,2.0,4.0,6.0,0.5,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bruce-taylor-1.html,*2010,Virginia Tech,ACC,SO,LB,14.0,41.0,50.0,91.0,15.5,6.0,,,,,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bruce-taylor-1.html,*2011,Virginia Tech,ACC,JR,LB,8.0,21.0,32.0,53.0,7.0,5.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bruce-taylor-1.html,*2012,Virginia Tech,ACC,SR,LB,,46.0,30.0,76.0,10.5,5.5,,,,,5.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bruce-taylor-1.html,Career,Virginia Tech,,,,,110.0,116.0,226.0,33.5,16.5,,,,,9.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/devin-taylor-1.html,*2009,South Carolina,SEC,SO,DL,12.0,16.0,12.0,28.0,5.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,12.0,12.0,0.0,,,,
https://www.sports-reference.com/cfb/players/devin-taylor-1.html,*2010,South Carolina,SEC,SO,DL,14.0,33.0,13.0,46.0,13.0,7.5,1.0,24.0,24.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/devin-taylor-1.html,*2011,South Carolina,SEC,JR,DL,13.0,31.0,11.0,42.0,8.5,6.0,1.0,48.0,48.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,0.0
https://www.sports-reference.com/cfb/players/devin-taylor-1.html,*2012,South Carolina,SEC,SR,DL,,27.0,18.0,45.0,8.5,3.0,0.0,0.0,,0.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0
https://www.sports-reference.com/cfb/players/devin-taylor-1.html,Career,South Carolina,,,,,107.0,54.0,161.0,35.5,18.5,2.0,72.0,36.0,2.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,12.0,12.0,0.0,1.0,3.0,3.0,0.0
https://www.sports-reference.com/cfb/players/jamar-taylor-2.html,*2008,Boise State,WAC,FR,DB,13.0,15.0,4.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,
https://www.sports-reference.com/cfb/players/jamar-taylor-2.html,*2009,Boise State,WAC,SO,DB,2.0,,,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,2.0,3.0,1.5,0.0,2.0,3.0,1.5,0.0,,,,,,,,
https://www.sports-reference.com/cfb/players/jamar-taylor-2.html,*2010,Boise State,WAC,SO,DB,12.0,27.0,8.0,35.0,3.5,1.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,
https://www.sports-reference.com/cfb/players/jamar-taylor-2.html,*2011,Boise State,MWC,JR,DB,9.0,18.0,9.0,27.0,2.0,0.5,2.0,100.0,50.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,
https://www.sports-reference.com/cfb/players/jamar-taylor-2.html,*2012,Boise State,MWC,SR,DB,13.0,31.0,20.0,51.0,3.5,2.5,4.0,54.0,13.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,
https://www.sports-reference.com/cfb/players/jamar-taylor-2.html,Career,Boise State,,,,,91.0,41.0,132.0,10.0,4.0,7.0,154.0,22.0,1.0,2.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,2.0,3.0,1.5,0.0,2.0,3.0,1.5,0.0,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-taylor-1.html,*2009,Wisconsin,Big Ten,FR,LB,7.0,21.0,25.0,46.0,6.5,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-taylor-1.html,*2010,Wisconsin,Big Ten,SO,LB,12.0,27.0,31.0,58.0,8.0,1.0,2.0,73.0,36.5,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-taylor-1.html,*2011,Wisconsin,Big Ten,JR,LB,14.0,60.0,90.0,150.0,9.0,2.0,2.0,-1.0,-0.5,0.0,3.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-taylor-1.html,*2012,Wisconsin,Big Ten,SR,LB,,69.0,54.0,123.0,15.0,3.0,0.0,0.0,,0.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-taylor-1.html,Career,Wisconsin,,,,,177.0,200.0,377.0,38.5,7.0,5.0,72.0,14.4,0.0,7.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/stepfan-taylor-1.html,*2009,Stanford,Pac-10,FR,RB,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,43.0,14.3,0.0,56.0,303.0,5.4,2.0,59.0,346.0,5.9,2.0,,,,,,,,
https://www.sports-reference.com/cfb/players/stepfan-taylor-1.html,*2010,Stanford,Pac-10,SO,RB,13.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,28.0,266.0,9.5,1.0,223.0,1137.0,5.1,15.0,251.0,1403.0,5.6,16.0,,,,,1.0,17.0,17.0,0.0
https://www.sports-reference.com/cfb/players/stepfan-taylor-1.html,*2011,Stanford,Pac-12,JR,RB,13.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,25.0,182.0,7.3,2.0,242.0,1330.0,5.5,10.0,267.0,1512.0,5.7,12.0,,,,,,,,
https://www.sports-reference.com/cfb/players/stepfan-taylor-1.html,*2012,Stanford,Pac-12,SR,RB,14.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,287.0,7.0,2.0,322.0,1530.0,4.8,13.0,363.0,1817.0,5.0,15.0,,,,,,,,
https://www.sports-reference.com/cfb/players/stepfan-taylor-1.html,Career,Stanford,,,,,2.0,1.0,3.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,97.0,778.0,8.0,5.0,843.0,4300.0,5.1,40.0,940.0,5078.0,5.4,45.0,,,,,1.0,17.0,17.0,0.0
https://www.sports-reference.com/cfb/players/manti-teo-1.html,2009,Notre Dame,Ind,FR,LB,12.0,29.0,34.0,63.0,5.5,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/manti-teo-1.html,*2010,Notre Dame,Ind,SO,LB,13.0,66.0,67.0,133.0,9.5,1.0,0.0,0.0,,0.0,3.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/manti-teo-1.html,*2011,Notre Dame,Ind,JR,LB,13.0,62.0,66.0,128.0,13.5,5.0,0.0,0.0,,0.0,2.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/manti-teo-1.html,*2012,Notre Dame,Ind,SR,LB,13.0,55.0,58.0,113.0,5.5,1.5,7.0,35.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/manti-teo-1.html,Career,Notre Dame,,,,,212.0,225.0,437.0,34.0,8.5,7.0,35.0,5.0,0.0,6.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chase-thomas-1.html,*2009,Stanford,Pac-10,FR,DL,13.0,20.0,16.0,36.0,7.0,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chase-thomas-1.html,*2010,Stanford,Pac-10,JR,LB,13.0,49.0,21.0,70.0,11.5,7.5,1.0,2.0,2.0,0.0,3.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chase-thomas-1.html,*2011,Stanford,Pac-12,SR,LB,13.0,33.0,19.0,52.0,17.5,8.5,0.0,0.0,,0.0,0.0,0.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chase-thomas-1.html,*2012,Stanford,Pac-12,SR,LB,14.0,43.0,28.0,71.0,14.5,7.5,1.0,0.0,0.0,0.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chase-thomas-1.html,Career,Stanford,,,,,145.0,84.0,229.0,50.5,27.5,2.0,2.0,1.0,0.0,3.0,2.0,0.0,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/phillip-thomas-2.html,*2009,Fresno State,WAC,FR,DB,13.0,22.0,8.0,30.0,1.5,0.0,2.0,26.0,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/phillip-thomas-2.html,*2010,Fresno State,WAC,SO,DB,12.0,39.0,25.0,64.0,3.5,0.0,3.0,90.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/phillip-thomas-2.html,*2012,Fresno State,MWC,SR,DB,13.0,66.0,18.0,84.0,12.0,4.0,8.0,98.0,12.3,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/phillip-thomas-2.html,Career,Fresno State,,,,,127.0,51.0,178.0,17.0,4.0,13.0,214.0,16.5,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
