NCAA_Link,Year,School,Conf,Class,Pos,G,Rec,Rec_Yds,Rec_Avg,Rec_TD,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts,Punts,Punt_Yds,Punt_Avg
https://www.sports-reference.com/cfb/players/weston-richburg-1.html,*2013,Colorado State,MWC,SR,OL,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/weston-richburg-1.html,Career,Colorado State,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-roberson-1.html,*2011,Florida,SEC,FR,DB,10.0,,,,,,,,,,,,,,,,,,,,,17.0,5.0,22.0,0.5,0.0,1.0,0.0,0.0,0.0,2.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-roberson-1.html,*2012,Florida,SEC,SO,DB,13.0,,,,,,,,,,,,,2.0,81.0,40.5,0.0,,,,,18.0,5.0,23.0,1.0,1.0,2.0,31.0,15.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-roberson-1.html,2013,Florida,SEC,JR,DB,7.0,,,,,,,,,,,,,14.0,129.0,9.2,0.0,1.0,16.0,16.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-roberson-1.html,Career,Florida,,,,,,,,,,,,,,,,,16.0,210.0,13.1,0.0,1.0,16.0,16.0,0.0,46.0,10.0,56.0,1.5,1.0,3.0,31.0,10.3,0.0,5.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/greg-robinson-3.html,2012,Auburn,SEC,FR,OL,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/greg-robinson-3.html,Career,Auburn,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/allen-robinson-1.html,*2011,Penn State,Big Ten,FR,WR,11.0,3.0,29.0,9.7,0.0,,,,,3.0,29.0,9.7,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/allen-robinson-1.html,2012,Penn State,Big Ten,SO,WR,12.0,77.0,1018.0,13.2,11.0,,,,,77.0,1018.0,13.2,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/allen-robinson-1.html,2013,Penn State,Big Ten,JR,WR,12.0,97.0,1432.0,14.8,6.0,6.0,36.0,6.0,0.0,103.0,1468.0,14.3,6.0,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/allen-robinson-1.html,Career,Penn State,,,,,177.0,2479.0,14.0,17.0,6.0,36.0,6.0,0.0,183.0,2515.0,13.7,17.0,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bradley-roby-1.html,*2011,Ohio State,Big Ten,SO,DB,13.0,,,,,,,,,,,,,,,,,,,,,37.0,10.0,47.0,3.5,0.0,3.0,57.0,19.0,0.0,6.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bradley-roby-1.html,2012,Ohio State,Big Ten,JR,DB,11.0,,,,,,,,,,,,,1.0,11.0,11.0,1.0,3.0,61.0,20.3,0.0,41.0,22.0,63.0,2.0,1.0,2.0,49.0,24.5,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bradley-roby-1.html,*2013,Ohio State,Big Ten,JR,CB,12.0,,,,,,,,,,,,,2.0,26.0,13.0,1.0,1.0,0.0,0.0,0.0,54.0,14.0,68.0,2.0,0.0,3.0,120.0,40.0,1.0,13.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bradley-roby-1.html,Career,Ohio State,,,,,,,,,,,,,,,,,3.0,37.0,12.3,2.0,4.0,61.0,15.3,0.0,132.0,46.0,178.0,7.5,1.0,8.0,226.0,28.3,2.0,19.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/richard-rodgers-1.html,*2011,California,Pac-12,FR,TE,13.0,,,,,,,,,0.0,0.0,,0.0,,,,,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/richard-rodgers-1.html,2012,California,Pac-12,SO,TE,11.0,20.0,288.0,14.4,1.0,,,,,20.0,288.0,14.4,1.0,,,,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/richard-rodgers-1.html,2013,California,Pac-12,SO,WR,11.0,39.0,608.0,15.6,1.0,7.0,9.0,1.3,0.0,46.0,617.0,13.4,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/richard-rodgers-1.html,Career,California,,,,,59.0,896.0,15.2,2.0,7.0,9.0,1.3,0.0,66.0,905.0,13.7,2.0,0.0,0.0,,0.0,1.0,5.0,5.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-sam-1.html,*2010,Missouri,Big 12,FR,DL,13.0,,,,,,,,,,,,,1.0,8.0,8.0,0.0,,,,,4.0,8.0,12.0,3.5,1.0,1.0,62.0,62.0,0.0,1.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-sam-1.html,*2011,Missouri,Big 12,SO,DL,13.0,,,,,,,,,,,,,,,,,,,,,16.0,13.0,29.0,3.0,1.5,1.0,0.0,0.0,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-sam-1.html,2012,Missouri,SEC,JR,DL,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,9.0,13.0,22.0,7.0,4.5,0.0,0.0,,0.0,0.0,1.0,7.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-sam-1.html,*2013,Missouri,SEC,SR,DL,14.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,30.0,17.0,47.0,18.0,10.0,0.0,0.0,,0.0,2.0,1.0,21.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-sam-1.html,Career,Missouri,,,,,,,,,,,,,,,,,1.0,8.0,8.0,0.0,0.0,0.0,,0.0,59.0,51.0,110.0,31.5,17.0,2.0,62.0,31.0,0.0,4.0,2.0,28.0,2.0,5.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bishop-sankey-1.html,*2011,Washington,Pac-12,FR,RB,12.0,6.0,14.0,2.3,0.0,28.0,187.0,6.7,1.0,34.0,201.0,5.9,1.0,,,,,7.0,134.0,19.1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bishop-sankey-1.html,*2012,Washington,Pac-12,SO,RB,13.0,33.0,249.0,7.5,0.0,289.0,1439.0,5.0,16.0,322.0,1688.0,5.2,16.0,,,,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bishop-sankey-1.html,*2013,Washington,Pac-12,JR,RB,13.0,28.0,304.0,10.9,1.0,327.0,1870.0,5.7,20.0,355.0,2174.0,6.1,21.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bishop-sankey-1.html,Career,Washington,,,,,67.0,567.0,8.5,1.0,644.0,3496.0,5.4,37.0,711.0,4063.0,5.7,38.0,0.0,0.0,,0.0,7.0,134.0,19.1,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cairo-santos-1.html,2010,Tulane,CUSA,FR,K,12.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,32.0,33.0,97.0,13.0,16.0,81.3,71.0,,,
https://www.sports-reference.com/cfb/players/cairo-santos-1.html,2011,Tulane,CUSA,SO,K,13.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,33.0,34.0,97.1,11.0,18.0,61.1,66.0,15.0,615.0,41.0
https://www.sports-reference.com/cfb/players/cairo-santos-1.html,2012,Tulane,CUSA,JR,K,12.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,26.0,27.0,96.3,21.0,21.0,100.0,89.0,,,
https://www.sports-reference.com/cfb/players/cairo-santos-1.html,*2013,Tulane,CUSA,SR,K,13.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,38.0,38.0,100.0,16.0,23.0,69.6,86.0,0.0,0.0,
https://www.sports-reference.com/cfb/players/cairo-santos-1.html,Career,Tulane,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,129.0,132.0,97.7,61.0,78.0,78.2,312.0,15.0,615.0,41.0
https://www.sports-reference.com/cfb/players/jalen-saunders-1.html,*2010,Fresno State,WAC,FR,WR,13.0,30.0,462.0,15.4,3.0,19.0,166.0,8.7,0.0,49.0,628.0,12.8,3.0,6.0,69.0,11.5,0.0,32.0,743.0,23.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jalen-saunders-1.html,2011,Fresno State,WAC,SO,WR,13.0,50.0,1065.0,21.3,12.0,8.0,91.0,11.4,2.0,58.0,1156.0,19.9,14.0,,,,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jalen-saunders-1.html,*2012,Oklahoma,Big 12,JR,WR,9.0,62.0,829.0,13.4,3.0,0.0,0.0,,0.0,62.0,829.0,13.4,3.0,5.0,88.0,17.6,1.0,0.0,0.0,,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jalen-saunders-1.html,*2013,Oklahoma,Big 12,SR,WR,13.0,61.0,729.0,12.0,8.0,5.0,44.0,8.8,0.0,66.0,773.0,11.7,8.0,20.0,308.0,15.4,2.0,1.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jalen-saunders-1.html,Career,Overall,,,,,203.0,3085.0,15.2,26.0,32.0,301.0,9.4,2.0,235.0,3386.0,14.4,28.0,31.0,465.0,15.0,3.0,33.0,798.0,24.2,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jalen-saunders-1.html,,Fresno State,,,,,80.0,1527.0,19.1,15.0,27.0,257.0,9.5,2.0,107.0,1784.0,16.7,17.0,6.0,69.0,11.5,0.0,32.0,743.0,23.2,0.0,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jalen-saunders-1.html,,Oklahoma,,,,,123.0,1558.0,12.7,11.0,5.0,44.0,8.8,0.0,128.0,1602.0,12.5,11.0,25.0,396.0,15.8,3.0,1.0,55.0,55.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tom-savage-1.html,*2009,Rutgers,Big East,FR,QB,12.0,1.0,-2.0,-2.0,0.0,59.0,-105.0,-1.8,1.0,60.0,-107.0,-1.8,1.0,,,,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,149.0,285.0,52.3,2211.0,7.8,7.6,14.0,7.0,128.7,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tom-savage-1.html,2010,Rutgers,Big East,SO,QB,6.0,,,,,32.0,-6.0,-0.2,0.0,32.0,-6.0,-0.2,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,43.0,83.0,51.8,521.0,6.3,5.1,2.0,3.0,105.3,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tom-savage-1.html,*2013,Pitt,ACC,SR,QB,13.0,0.0,0.0,,0.0,76.0,-208.0,-2.7,3.0,76.0,-208.0,-2.7,3.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,238.0,389.0,61.2,2958.0,7.6,7.6,21.0,9.0,138.2,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tom-savage-1.html,Career,Overall,,,,,1.0,-2.0,-2.0,0.0,167.0,-319.0,-1.9,4.0,168.0,-321.0,-1.9,4.0,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,430.0,757.0,56.8,5690.0,7.5,7.4,37.0,19.0,131.1,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tom-savage-1.html,,Rutgers,,,,,1.0,-2.0,-2.0,0.0,91.0,-111.0,-1.2,1.0,92.0,-113.0,-1.2,1.0,,,,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,,,0.0,192.0,368.0,52.2,2732.0,7.4,7.1,16.0,10.0,123.4,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tom-savage-1.html,,Pitt,,,,,0.0,0.0,,0.0,76.0,-208.0,-2.7,3.0,76.0,-208.0,-2.7,3.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,238.0,389.0,61.2,2958.0,7.6,7.6,21.0,9.0,138.2,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-schofield-1.html,*2011,Michigan,Big Ten,SO,OL,13.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-schofield-1.html,*2012,Michigan,Big Ten,JR,OL,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-schofield-1.html,Career,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lache-seastrunk-1.html,*2012,Baylor,Big 12,SO,RB,13.0,9.0,107.0,11.9,1.0,131.0,1012.0,7.7,7.0,140.0,1119.0,8.0,8.0,,,,,1.0,13.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lache-seastrunk-1.html,*2013,Baylor,Big 12,JR,RB,11.0,0.0,0.0,,0.0,158.0,1177.0,7.4,11.0,158.0,1177.0,7.4,11.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lache-seastrunk-1.html,Career,Baylor,,,,,9.0,107.0,11.9,1.0,289.0,2189.0,7.6,18.0,298.0,2296.0,7.7,19.0,0.0,0.0,,0.0,1.0,13.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/austin-seferian-jenkins-1.html,*2011,Washington,Pac-12,FR,TE,13.0,41.0,538.0,13.1,6.0,,,,,41.0,538.0,13.1,6.0,,,,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/austin-seferian-jenkins-1.html,*2012,Washington,Pac-12,SO,TE,13.0,69.0,852.0,12.3,7.0,,,,,69.0,852.0,12.3,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/austin-seferian-jenkins-1.html,*2013,Washington,Pac-12,JR,TE,12.0,36.0,450.0,12.5,8.0,0.0,0.0,,0.0,36.0,450.0,12.5,8.0,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/austin-seferian-jenkins-1.html,Career,Washington,,,,,146.0,1840.0,12.6,21.0,0.0,0.0,,0.0,146.0,1840.0,12.6,21.0,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/connor-shaw-1.html,*2010,South Carolina,SEC,FR,QB,9.0,,,,,32.0,165.0,5.2,0.0,32.0,165.0,5.2,0.0,,,,,,,,,,,,,,,,,,,,,,,23.0,33.0,69.7,223.0,6.8,4.6,1.0,2.0,124.3,,,,,,,,,,
https://www.sports-reference.com/cfb/players/connor-shaw-1.html,*2011,South Carolina,SEC,SO,QB,10.0,,,,,135.0,525.0,3.9,8.0,135.0,525.0,3.9,8.0,,,,,,,,,,,,,,,,,,,,,,,123.0,188.0,65.4,1448.0,7.7,7.8,14.0,6.0,148.3,,,,,,,,,,
https://www.sports-reference.com/cfb/players/connor-shaw-1.html,*2012,South Carolina,SEC,JR,QB,11.0,,,,,131.0,435.0,3.3,3.0,131.0,435.0,3.3,3.0,,,,,,,,,,,,,,,,,,,,,,,154.0,228.0,67.5,1956.0,8.6,8.7,17.0,7.0,158.1,,,,,,,,,,
https://www.sports-reference.com/cfb/players/connor-shaw-1.html,*2013,South Carolina,SEC,SR,QB,13.0,1.0,9.0,9.0,1.0,154.0,558.0,3.6,6.0,155.0,567.0,3.7,7.0,,,,,,,,,,,,,,,,,,,,,,,180.0,284.0,63.4,2447.0,8.6,10.1,24.0,1.0,162.9,,,,,,,,,,
https://www.sports-reference.com/cfb/players/connor-shaw-1.html,Career,South Carolina,,,,,1.0,9.0,9.0,1.0,452.0,1683.0,3.7,17.0,453.0,1692.0,3.7,18.0,,,,,,,,,,,,,,,,,,,,,,,480.0,733.0,65.5,6074.0,8.3,8.8,56.0,16.0,155.9,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ryan-shazier-1.html,*2011,Ohio State,Big Ten,FR,LB,13.0,,,,,,,,,,,,,1.0,25.0,25.0,0.0,,,,,38.0,20.0,58.0,5.0,3.0,,,,,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ryan-shazier-1.html,2012,Ohio State,Big Ten,SO,LB,12.0,,,,,,,,,,,,,,,,,,,,,70.0,45.0,115.0,17.0,5.0,1.0,17.0,17.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ryan-shazier-1.html,*2013,Ohio State,Big Ten,JR,LB,14.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,102.0,42.0,144.0,23.5,7.0,0.0,0.0,,0.0,4.0,0.0,,,4.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ryan-shazier-1.html,Career,Ohio State,,,,,,,,,,,,,,,,,1.0,25.0,25.0,0.0,0.0,0.0,,0.0,210.0,107.0,317.0,45.5,15.0,1.0,17.0,17.0,1.0,4.0,0.0,,,5.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/prince-shembo-1.html,*2010,Notre Dame,Ind,FR,LB,13.0,,,,,,,,,,,,,,,,,,,,,6.0,9.0,15.0,5.0,4.5,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/prince-shembo-1.html,*2011,Notre Dame,Ind,SO,LB,12.0,,,,,,,,,,,,,,,,,,,,,17.0,14.0,31.0,3.5,2.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/prince-shembo-1.html,*2012,Notre Dame,Ind,JR,LB,,,,,,,,,,,,,,,,,,,,,,22.0,29.0,51.0,10.5,7.5,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/prince-shembo-1.html,*2013,Notre Dame,Ind,SR,LB,13.0,,,,,,,,,,,,,,,,,,,,,26.0,22.0,48.0,5.5,5.5,0.0,0.0,,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/prince-shembo-1.html,Career,Notre Dame,,,,,,,,,,,,,,,,,,,,,,,,,71.0,74.0,145.0,24.5,19.5,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/shayne-skov-1.html,*2009,Stanford,Pac-10,FR,LB,13.0,,,,,,,,,,,,,,,,,,,,,33.0,29.0,62.0,3.0,0.0,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/shayne-skov-1.html,*2010,Stanford,Pac-10,SO,LB,11.0,,,,,,,,,,,,,,,,,,,,,50.0,34.0,84.0,10.5,6.5,0.0,0.0,,0.0,5.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/shayne-skov-1.html,*2011,Stanford,Pac-12,JR,LB,3.0,,,,,,,,,,,,,,,,,,,,,12.0,7.0,19.0,5.0,1.5,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/shayne-skov-1.html,*2012,Stanford,Pac-12,SR,LB,,,,,,,,,,,,,,,,,,,,,,43.0,38.0,81.0,9.0,2.5,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/shayne-skov-1.html,*2013,Stanford,Pac-12,SR,LB,8.0,,,,,,,,,,,,,,,,,,,,,37.0,25.0,62.0,7.5,2.0,0.0,0.0,,0.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/shayne-skov-1.html,Career,Stanford,,,,,,,,,,,,,,,,,,,,,,,,,175.0,133.0,308.0,35.0,12.5,0.0,0.0,,0.0,9.0,2.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/yawin-smallwood-1.html,2011,Connecticut,Big East,FR,LB,12.0,,,,,,,,,,,,,,,,,,,,,36.0,58.0,94.0,2.5,0.5,1.0,28.0,28.0,0.0,3.0,2.0,64.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/yawin-smallwood-1.html,2012,Connecticut,Big East,SO,LB,,,,,,,,,,,,,,,,,,,,,,59.0,61.0,120.0,15.0,4.0,0.0,0.0,,0.0,4.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/yawin-smallwood-1.html,2013,Connecticut,American,JR,LB,12.0,,,,,,,,,,,,,,,,,,,,,51.0,67.0,118.0,9.5,4.0,1.0,59.0,59.0,1.0,9.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/yawin-smallwood-1.html,Career,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,146.0,186.0,332.0,27.0,8.5,2.0,87.0,43.5,1.0,16.0,2.0,64.0,1.0,5.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-smith-14.html,*2010,Arkansas,SEC,FR,DL,6.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-smith-14.html,*2011,Arkansas,SEC,SO,DL,13.0,,,,,,,,,,,,,,,,,,,,,13.0,18.0,31.0,6.0,3.5,0.0,0.0,,0.0,1.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-smith-14.html,2012,Arkansas,SEC,JR,DL,,,,,,,,,,,,,,,,,,,,,,28.0,24.0,52.0,13.0,9.5,,,,,4.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-smith-14.html,2013,Arkansas,SEC,SR,DE,12.0,,,,,,,,,,,,,,,,,,,,,19.0,17.0,36.0,11.5,8.5,0.0,0.0,,0.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-smith-14.html,Career,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,,61.0,61.0,122.0,30.5,21.5,0.0,0.0,,0.0,7.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,
