NCAA_Link,Year,School,Conf,Class,Pos,G,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Rec,Rec_Yds,Rec_Avg,Rec_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Punts,Punt_Yds,Punt_Avg,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate
https://www.sports-reference.com/cfb/players/jalen-hurd-1.html,*2016,Tennessee,SEC,JR,RB,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,122.0,451.0,3.7,3.0,10.0,81.0,8.1,2.0,132.0,532.0,4.0,5.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jalen-hurd-1.html,*2018,Baylor,Big 12,SR,WR,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,0.0,,0.0,2.0,13.0,6.5,0.0,48.0,209.0,4.4,3.0,69.0,946.0,13.7,4.0,117.0,1155.0,9.9,7.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jalen-hurd-1.html,Career,Overall,,,,,4.0,1.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,,0.0,2.0,13.0,6.5,0.0,637.0,2844.0,4.5,23.0,136.0,1438.0,10.6,10.0,773.0,4282.0,5.5,33.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jalen-hurd-1.html,,Tennessee,,,,,3.0,1.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,589.0,2635.0,4.5,20.0,67.0,492.0,7.3,6.0,656.0,3127.0,4.8,26.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jalen-hurd-1.html,,Baylor,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,0.0,,0.0,2.0,13.0,6.5,0.0,48.0,209.0,4.4,3.0,69.0,946.0,13.7,4.0,117.0,1155.0,9.9,7.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mitch-hyatt-1.html,*2015,Clemson,ACC,FR,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mitch-hyatt-1.html,*2016,Clemson,ACC,SO,T,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mitch-hyatt-1.html,*2017,Clemson,ACC,JR,T,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mitch-hyatt-1.html,*2018,Clemson,ACC,SR,T,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,1.0,-5.0,-5.0,0.0,0.0,0.0,,0.0,1.0,-5.0,-5.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mitch-hyatt-1.html,Career,Clemson,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,1.0,-5.0,-5.0,0.0,0.0,0.0,,0.0,1.0,-5.0,-5.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alec-ingold-1.html,*2015,Wisconsin,Big Ten,FR,RB,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,2.0,32.0,16.0,0.0,0.0,0.0,,0.0,49.0,131.0,2.7,6.0,0.0,0.0,,0.0,49.0,131.0,2.7,6.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alec-ingold-1.html,*2016,Wisconsin,Big Ten,SO,FB,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,2.0,31.0,15.5,0.0,0.0,0.0,,0.0,18.0,44.0,2.4,2.0,6.0,55.0,9.2,2.0,24.0,99.0,4.1,4.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alec-ingold-1.html,*2017,Wisconsin,Big Ten,JR,FB,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,10.0,25.0,2.5,3.0,3.0,37.0,12.3,1.0,13.0,62.0,4.8,4.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alec-ingold-1.html,*2018,Wisconsin,Big Ten,SR,FB,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,26.0,143.0,5.5,6.0,5.0,93.0,18.6,1.0,31.0,236.0,7.6,7.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alec-ingold-1.html,Career,Wisconsin,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,4.0,63.0,15.8,0.0,0.0,0.0,,0.0,103.0,343.0,3.3,17.0,14.0,185.0,13.2,4.0,117.0,528.0,4.5,21.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andy-isabella-1.html,2015,Massachusetts,MAC,FR,RB,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,17.0,315.0,18.5,0.0,0.0,0.0,,0.0,3.0,28.0,9.3,0.0,2.0,7.0,3.5,0.0,5.0,35.0,7.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andy-isabella-1.html,2016,Massachusetts,Ind,SO,WR,12.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,1.0,14.0,14.0,0.0,0.0,0.0,,0.0,12.0,100.0,8.3,0.0,62.0,801.0,12.9,7.0,74.0,901.0,12.2,7.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andy-isabella-1.html,2017,Massachusetts,Ind,JR,WR,12.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,5.0,114.0,22.8,0.0,2.0,22.0,11.0,0.0,14.0,135.0,9.6,1.0,65.0,1020.0,15.7,10.0,79.0,1155.0,14.6,11.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andy-isabella-1.html,2018,Massachusetts,Ind,SR,WR,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,7.0,55.0,7.9,0.0,11.0,79.0,7.2,1.0,102.0,1698.0,16.6,13.0,113.0,1777.0,15.7,14.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andy-isabella-1.html,Career,Massachusetts,,,,,3.0,1.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,23.0,443.0,19.3,0.0,9.0,77.0,8.6,0.0,40.0,342.0,8.6,2.0,231.0,3526.0,15.3,30.0,271.0,3868.0,14.3,32.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/martez-ivey-1.html,*2015,Florida,SEC,FR,OL,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/martez-ivey-1.html,Career,Florida,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joe-jackson-3.html,*2016,Miami (FL),ACC,FR,DL,12.0,17.0,15.0,32.0,10.5,7.5,0.0,0.0,,0.0,0.0,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joe-jackson-3.html,*2017,Miami (FL),ACC,SO,DL,11.0,29.0,21.0,50.0,10.5,6.5,0.0,0.0,,0.0,2.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joe-jackson-3.html,*2018,Miami (FL),ACC,JR,DL,12.0,19.0,28.0,47.0,14.5,8.5,1.0,42.0,42.0,1.0,3.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joe-jackson-3.html,Career,Miami (FL),,,,,65.0,64.0,129.0,35.5,22.5,1.0,42.0,42.0,1.0,5.0,2.0,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-jackson-6.html,*2015,Miami (FL),ACC,FR,DB,4.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-jackson-6.html,*2016,Miami (FL),ACC,SO,DB,7.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-jackson-6.html,*2017,Miami (FL),ACC,JR,DB,13.0,34.0,9.0,43.0,3.0,1.0,4.0,0.0,0.0,0.0,4.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-jackson-6.html,*2018,Miami (FL),ACC,SR,DB,12.0,25.0,17.0,42.0,3.5,2.5,0.0,0.0,,0.0,6.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-jackson-6.html,Career,Miami (FL),,,,,64.0,33.0,97.0,6.5,3.5,4.0,0.0,0.0,0.0,11.0,2.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyree-jackson-1.html,2015,Buffalo,MAC,FR,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyree-jackson-1.html,2016,Buffalo,MAC,FR,QB,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,99.0,399.0,4.0,5.0,0.0,0.0,,0.0,99.0,399.0,4.0,5.0,,,,,,,,,,,165.0,311.0,53.1,1772.0,5.7,5.0,9.0,9.0,104.7
https://www.sports-reference.com/cfb/players/tyree-jackson-1.html,2017,Buffalo,MAC,SO,QB,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,47.0,197.0,4.2,4.0,0.0,0.0,,0.0,47.0,197.0,4.2,4.0,,,,,,,,,,,143.0,237.0,60.3,2096.0,8.8,9.3,12.0,3.0,148.8
https://www.sports-reference.com/cfb/players/tyree-jackson-1.html,*2018,Buffalo,MAC,JR,QB,14.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,1.0,,,,,,,,,55.0,161.0,2.9,7.0,0.0,0.0,,0.0,55.0,161.0,2.9,7.0,,,,,,,,,,,225.0,407.0,55.3,3131.0,7.7,7.7,28.0,12.0,136.7
https://www.sports-reference.com/cfb/players/tyree-jackson-1.html,Career,Buffalo,,,,,5.0,1.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,1.0,,,,,,,,,201.0,757.0,3.8,16.0,0.0,0.0,,0.0,201.0,757.0,3.8,16.0,,,,,,,,,,,533.0,955.0,55.8,6999.0,7.3,7.2,49.0,24.0,129.3
https://www.sports-reference.com/cfb/players/joshua-jacobs-1.html,*2016,Alabama,SEC,FR,RB,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,27.0,,1.0,85.0,567.0,6.7,4.0,14.0,156.0,11.1,0.0,99.0,723.0,7.3,4.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joshua-jacobs-1.html,*2017,Alabama,SEC,SO,RB,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,4.0,86.0,21.5,0.0,0.0,0.0,,0.0,46.0,284.0,6.2,1.0,14.0,168.0,12.0,2.0,60.0,452.0,7.5,3.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joshua-jacobs-1.html,*2018,Alabama,SEC,JR,RB,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,14.0,428.0,30.6,1.0,0.0,0.0,,0.0,120.0,640.0,5.3,11.0,20.0,247.0,12.4,3.0,140.0,887.0,6.3,14.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joshua-jacobs-1.html,Career,Alabama,,,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,18.0,514.0,28.6,1.0,0.0,27.0,,1.0,251.0,1491.0,5.9,16.0,48.0,571.0,11.9,5.0,299.0,2062.0,6.9,21.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cece-jefferson-1.html,*2015,Florida,SEC,FR,DL,13.0,19.0,9.0,28.0,8.5,3.5,0.0,0.0,,0.0,1.0,1.0,,,1.0,,,,,,,,,0.0,0.0,,0.0,1.0,7.0,7.0,0.0,1.0,7.0,7.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cece-jefferson-1.html,*2016,Florida,SEC,SO,DL,12.0,15.0,15.0,30.0,6.5,1.5,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cece-jefferson-1.html,2017,Florida,SEC,JR,DL,11.0,19.0,28.0,47.0,13.5,4.5,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cece-jefferson-1.html,*2018,Florida,SEC,SR,DL,9.0,8.0,10.0,18.0,6.0,1.0,0.0,0.0,,0.0,2.0,1.0,,,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cece-jefferson-1.html,Career,Florida,,,,,61.0,62.0,123.0,34.5,10.5,0.0,0.0,,0.0,4.0,2.0,,,1.0,,,,,,,,,0.0,0.0,,0.0,1.0,7.0,7.0,0.0,1.0,7.0,7.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jalen-jelks-1.html,*2015,Oregon,Pac-12,FR,DL,6.0,6.0,3.0,9.0,3.0,3.0,0.0,0.0,,0.0,1.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jalen-jelks-1.html,2016,Oregon,Pac-12,SO,DL,8.0,21.0,10.0,31.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jalen-jelks-1.html,*2017,Oregon,Pac-12,JR,DL,13.0,35.0,24.0,59.0,15.5,7.0,0.0,0.0,,0.0,7.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jalen-jelks-1.html,*2018,Oregon,Pac-12,SR,LB,12.0,30.0,26.0,56.0,7.5,3.5,0.0,0.0,,0.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jalen-jelks-1.html,Career,Oregon,,,,,92.0,63.0,155.0,30.0,15.5,1.0,1.0,1.0,0.0,11.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/elgton-jenkins-1.html,*2015,Mississippi State,SEC,FR,OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/elgton-jenkins-1.html,*2016,Mississippi State,SEC,SO,OL,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/elgton-jenkins-1.html,*2017,Mississippi State,SEC,JR,OL,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/elgton-jenkins-1.html,Career,Mississippi State,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/gary-jennings-1.html,*2015,West Virginia,Big 12,FR,WR,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,5.0,117.0,23.4,0.0,13.0,69.0,5.3,0.0,0.0,0.0,,0.0,7.0,116.0,16.6,1.0,7.0,116.0,16.6,1.0,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,
https://www.sports-reference.com/cfb/players/gary-jennings-1.html,*2016,West Virginia,Big 12,SO,WR,11.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,2.0,28.0,14.0,0.0,21.0,39.0,1.9,0.0,0.0,0.0,,0.0,10.0,165.0,16.5,2.0,10.0,165.0,16.5,2.0,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,
https://www.sports-reference.com/cfb/players/gary-jennings-1.html,*2017,West Virginia,Big 12,JR,WR,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,97.0,1096.0,11.3,1.0,97.0,1096.0,11.3,1.0,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/gary-jennings-1.html,*2018,West Virginia,Big 12,SR,WR,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,54.0,917.0,17.0,13.0,54.0,917.0,17.0,13.0,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,
https://www.sports-reference.com/cfb/players/gary-jennings-1.html,Career,West Virginia,,,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,7.0,145.0,20.7,0.0,34.0,108.0,3.2,0.0,0.0,0.0,,0.0,168.0,2294.0,13.7,17.0,168.0,2294.0,13.7,17.0,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/anthony-johnson-13.html,2017,Buffalo,MAC,JR,WR,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,1.0,13.0,13.0,0.0,0.0,0.0,,0.0,4.0,-5.0,-1.3,0.0,76.0,1356.0,17.8,14.0,80.0,1351.0,16.9,14.0,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,
https://www.sports-reference.com/cfb/players/anthony-johnson-13.html,*2018,Buffalo,MAC,SR,WR,12.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,57.0,1011.0,17.7,11.0,57.0,1011.0,17.7,11.0,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/anthony-johnson-13.html,Career,Buffalo,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,1.0,13.0,13.0,0.0,0.0,0.0,,0.0,4.0,-5.0,-1.3,0.0,133.0,2367.0,17.8,25.0,137.0,2362.0,17.2,25.0,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/olabisi-johnson-1.html,*2015,Colorado State,MWC,FR,WR,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,2.0,15.0,7.5,1.0,2.0,15.0,7.5,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/olabisi-johnson-1.html,*2016,Colorado State,MWC,SO,WR,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,13.0,13.0,0.0,28.0,613.0,21.9,4.0,29.0,626.0,21.6,4.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/olabisi-johnson-1.html,*2017,Colorado State,MWC,JR,WR,12.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,1.0,1.0,23.0,23.0,0.0,14.0,122.0,8.7,0.0,0.0,0.0,,0.0,41.0,595.0,14.5,2.0,41.0,595.0,14.5,2.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/olabisi-johnson-1.html,2018,Colorado State,MWC,SR,WR,11.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,12.0,48.0,4.0,0.0,0.0,0.0,,0.0,54.0,796.0,14.7,4.0,54.0,796.0,14.7,4.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/olabisi-johnson-1.html,Career,Colorado State,,,,,10.0,2.0,12.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,1.0,1.0,23.0,23.0,0.0,26.0,170.0,6.5,0.0,1.0,13.0,13.0,0.0,125.0,2019.0,16.2,11.0,126.0,2032.0,16.1,11.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/diontae-johnson-1.html,*2015,Toledo,MAC,FR,WR,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,32.0,731.0,22.8,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,12.0,196.0,16.3,2.0,12.0,196.0,16.3,2.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/diontae-johnson-1.html,*2017,Toledo,MAC,SO,WR,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,30.0,683.0,22.8,0.0,4.0,102.0,25.5,0.0,2.0,9.0,4.5,0.0,74.0,1278.0,17.3,13.0,76.0,1287.0,16.9,13.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/diontae-johnson-1.html,*2018,Toledo,MAC,JR,WR,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,16.0,412.0,25.8,1.0,13.0,241.0,18.5,1.0,2.0,17.0,8.5,0.0,49.0,761.0,15.5,8.0,51.0,778.0,15.3,8.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/diontae-johnson-1.html,Career,Toledo,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,78.0,1826.0,23.4,1.0,17.0,343.0,20.2,1.0,4.0,26.0,6.5,0.0,135.0,2235.0,16.6,23.0,139.0,2261.0,16.3,23.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/gary-johnson-4.html,*2017,Texas,Big 12,JR,LB,10.0,38.0,19.0,57.0,6.0,2.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/gary-johnson-4.html,*2018,Texas,Big 12,SR,LB,13.0,61.0,29.0,90.0,16.5,6.5,0.0,0.0,,0.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/gary-johnson-4.html,Career,Texas,,,,,99.0,48.0,147.0,22.5,8.5,0.0,0.0,,0.0,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/isaiah-johnson-4.html,*2015,Houston,American,FR,WR,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,0.0,6.0,43.0,7.2,0.0,6.0,43.0,7.2,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/isaiah-johnson-4.html,*2016,Houston,American,SO,WR,9.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,0.0,15.0,165.0,11.0,0.0,15.0,165.0,11.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/isaiah-johnson-4.html,*2017,Houston,American,JR,CB,11.0,34.0,11.0,45.0,0.0,0.0,2.0,49.0,24.5,0.0,7.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/isaiah-johnson-4.html,*2018,Houston,American,SR,CB,11.0,50.0,16.0,66.0,2.0,0.0,2.0,45.0,22.5,0.0,5.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
