NCAA_Link,Year,School,Conf,Class,Pos,G,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Rec,Rec_Yds,Rec_Avg,Rec_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Punts,Punt_Yds,Punt_Avg,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts
https://www.sports-reference.com/cfb/players/taurean-henderson-1.html,*2005,Texas Tech,Big 12,SR,RB,12.0,,,,,,,,,,,,,,,148.0,872.0,5.9,17.0,67.0,528.0,7.9,5.0,215.0,1400.0,6.5,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/taurean-henderson-1.html,Career,Texas Tech,,,,,,,,,,,,,,,,,,,587.0,3241.0,5.5,50.0,303.0,2058.0,6.8,19.0,890.0,5299.0,6.0,69.0,2.0,27.0,13.5,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eric-henderson-2.html,*2005,Georgia Tech,ACC,SR,DL,8.0,17.0,13.0,30.0,10.0,7.5,,,,,1.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/eric-henderson-2.html,Career,Georgia Tech,,,,,17.0,13.0,30.0,10.0,7.5,,,,,1.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/matt-henshaw-1.html,*2003,Florida State,ACC,SO,TE,11.0,,,,,,,,,,,,,,,,,,,5.0,94.0,18.8,2.0,5.0,94.0,18.8,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/matt-henshaw-1.html,*2004,Florida State,ACC,JR,TE,7.0,,,,,,,,,,,,,,,,,,,5.0,43.0,8.6,0.0,5.0,43.0,8.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/matt-henshaw-1.html,*2005,Florida State,ACC,SR,TE,13.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,21.0,177.0,8.4,0.0,21.0,177.0,8.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/matt-henshaw-1.html,Career,Florida State,,,,,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,31.0,314.0,10.1,2.0,31.0,314.0,10.1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jarvis-herring-1.html,*2004,Florida,SEC,JR,DB,11.0,,,,,,4.0,24.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jarvis-herring-1.html,*2005,Florida,SEC,SR,DB,12.0,38.0,25.0,63.0,4.0,2.0,2.0,26.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jarvis-herring-1.html,Career,Florida,,,,,38.0,25.0,63.0,4.0,2.0,6.0,50.0,8.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/devin-hester-1.html,*2003,Miami (FL),Big East,FR,WR,10.0,,,,,,,,,,,,,,,4.0,26.0,6.5,0.0,4.0,116.0,29.0,0.0,8.0,142.0,17.8,0.0,18.0,517.0,28.7,1.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/devin-hester-1.html,*2004,Miami (FL),ACC,SO,DB,12.0,,,,,,4.0,28.0,7.0,0.0,,,0.0,1.0,,5.0,40.0,8.0,1.0,1.0,25.0,25.0,0.0,6.0,65.0,10.8,1.0,15.0,389.0,25.9,1.0,19.0,326.0,17.2,3.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/devin-hester-1.html,*2005,Miami (FL),ACC,JR,WR,10.0,11.0,0.0,11.0,1.0,1.0,1.0,29.0,29.0,0.0,,,,,,15.0,94.0,6.3,0.0,5.0,55.0,11.0,0.0,20.0,149.0,7.5,0.0,7.0,113.0,16.1,0.0,22.0,312.0,14.2,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/devin-hester-1.html,Career,Miami (FL),,,,,11.0,0.0,11.0,1.0,1.0,5.0,57.0,11.4,0.0,,,0.0,1.0,,24.0,160.0,6.7,1.0,10.0,196.0,19.6,0.0,34.0,356.0,10.5,1.0,40.0,1019.0,25.5,2.0,41.0,638.0,15.6,4.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tye-hill-1.html,*2002,Clemson,ACC,FR,RB,13.0,,,,,,,,,,,,,,,42.0,225.0,5.4,2.0,3.0,7.0,2.3,0.0,45.0,232.0,5.2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tye-hill-1.html,*2003,Clemson,ACC,SO,DB,13.0,,,,,,2.0,-2.0,-1.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tye-hill-1.html,*2005,Clemson,ACC,SR,DB,12.0,35.0,8.0,43.0,4.0,0.0,3.0,35.0,11.7,0.0,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tye-hill-1.html,Career,Clemson,,,,,35.0,8.0,43.0,4.0,0.0,5.0,33.0,6.6,0.0,,,,,,42.0,225.0,5.4,2.0,3.0,7.0,2.3,0.0,45.0,232.0,5.2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ed-hinkel-1.html,*2002,Iowa,Big Ten,FR,WR,13.0,,,,,,,,,,,,,,,,,,,22.0,218.0,9.9,1.0,22.0,218.0,9.9,1.0,,,,,27.0,324.0,12.0,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ed-hinkel-1.html,*2003,Iowa,Big Ten,SO,WR,9.0,,,,,,,,,,,,,,,1.0,2.0,2.0,0.0,10.0,108.0,10.8,1.0,11.0,110.0,10.0,1.0,2.0,53.0,26.5,0.0,3.0,20.0,6.7,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ed-hinkel-1.html,*2004,Iowa,Big Ten,JR,WR,12.0,,,,,,,,,,,,,,,,,,,63.0,744.0,11.8,7.0,63.0,744.0,11.8,7.0,5.0,93.0,18.6,0.0,22.0,260.0,11.8,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ed-hinkel-1.html,*2005,Iowa,Big Ten,SR,WR,9.0,,,,,,,,,,,,,,,1.0,20.0,20.0,1.0,40.0,518.0,13.0,7.0,41.0,538.0,13.1,8.0,,,,,10.0,91.0,9.1,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ed-hinkel-1.html,Career,Iowa,,,,,,,,,,,,,,,,,,,2.0,22.0,11.0,1.0,135.0,1588.0,11.8,16.0,137.0,1610.0,11.8,17.0,7.0,146.0,20.9,0.0,62.0,695.0,11.2,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/abdul-hodge-1.html,*2003,Iowa,Big Ten,SO,LB,13.0,,,,,,,,,,,1.0,47.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/abdul-hodge-1.html,*2005,Iowa,Big Ten,SR,LB,12.0,96.0,62.0,158.0,11.0,1.0,,,,,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/abdul-hodge-1.html,Career,Iowa,,,,,96.0,62.0,158.0,11.0,1.0,,,,,0.0,1.0,47.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/santonio-holmes-1.html,*2003,Ohio State,Big Ten,SO,WR,12.0,,,,,,,,,,,,,,,1.0,-1.0,-1.0,0.0,32.0,549.0,17.2,7.0,33.0,548.0,16.6,7.0,,,,,7.0,30.0,4.3,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/santonio-holmes-1.html,*2004,Ohio State,Big Ten,JR,WR,12.0,,,,,,,,,,,,,,,2.0,19.0,9.5,0.0,55.0,769.0,14.0,7.0,57.0,788.0,13.8,7.0,8.0,186.0,23.3,0.0,20.0,214.0,10.7,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/santonio-holmes-1.html,*2005,Ohio State,Big Ten,SR,WR,12.0,,,,,,,,,,,,,,,,,,,53.0,977.0,18.4,11.0,53.0,977.0,18.4,11.0,11.0,239.0,21.7,0.0,11.0,141.0,12.8,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/santonio-holmes-1.html,Career,Ohio State,,,,,,,,,,,,,,,,,,,3.0,18.0,6.0,0.0,140.0,2295.0,16.4,25.0,143.0,2313.0,16.2,25.0,19.0,425.0,22.4,0.0,38.0,385.0,10.1,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/reuben-houston-1.html,*2002,Georgia Tech,ACC,FR,DB,13.0,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/reuben-houston-1.html,*2003,Georgia Tech,ACC,SO,DB,13.0,,,,,,3.0,65.0,21.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/reuben-houston-1.html,*2004,Georgia Tech,ACC,JR,DB,12.0,,,,,,3.0,16.0,5.3,0.0,,,,,,,,,,,,,,,,,,,,,,8.0,50.0,6.3,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/reuben-houston-1.html,*2005,Georgia Tech,ACC,,DB,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,-2.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/reuben-houston-1.html,Career,Georgia Tech,,,,,,,,,,7.0,81.0,11.6,0.0,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,4.8,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/thomas-howard-2.html,2002,UTEP,WAC,FR,DB,11.0,,,,,,,,,,,,54.0,1.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/thomas-howard-2.html,2003,UTEP,WAC,SO,LB,13.0,,,,,,1.0,56.0,56.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/thomas-howard-2.html,*2004,UTEP,WAC,JR,LB,12.0,,,,,,2.0,34.0,17.0,0.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/thomas-howard-2.html,*2005,UTEP,CUSA,SR,LB,12.0,47.0,38.0,85.0,7.0,3.0,1.0,20.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/thomas-howard-2.html,Career,UTEP,,,,,47.0,38.0,85.0,7.0,3.0,4.0,110.0,27.5,1.0,,,54.0,2.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/oliver-hoyte-1.html,*2002,North Carolina State,ACC,FR,LB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/oliver-hoyte-1.html,*2005,North Carolina State,ACC,SR,LB,11.0,27.0,52.0,79.0,8.5,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/oliver-hoyte-1.html,Career,North Carolina State,,,,,27.0,52.0,79.0,8.5,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,1.0,6.0,6.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-hudson-1.html,2001,North Carolina State,ACC,FR,DB,11.0,,,,,,1.0,100.0,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-hudson-1.html,*2002,North Carolina State,ACC,SO,DB,14.0,,,,,,3.0,5.0,1.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-hudson-1.html,2004,North Carolina State,ACC,JR,DB,11.0,,,,,,2.0,61.0,30.5,1.0,,,,,,,,,,,,,,,,,,4.0,94.0,23.5,0.0,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-hudson-1.html,*2005,North Carolina State,ACC,SR,DB,12.0,34.0,22.0,56.0,1.0,0.0,2.0,28.0,14.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-hudson-1.html,Career,North Carolina State,,,,,34.0,22.0,56.0,1.0,0.0,8.0,194.0,24.3,3.0,,,,,,,,,,,,,,,,,,4.0,94.0,23.5,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-huff-1.html,*2002,Texas,Big 12,FR,DB,13.0,,,,,,2.0,55.0,27.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-huff-1.html,*2003,Texas,Big 12,SO,DB,13.0,,,,,,2.0,82.0,41.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,8.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-huff-1.html,*2004,Texas,Big 12,JR,DB,12.0,,,,,,2.0,14.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-huff-1.html,*2005,Texas,Big 12,SR,DB,13.0,44.0,43.0,87.0,9.0,2.0,1.0,11.0,11.0,0.0,,,21.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-huff-1.html,Career,Texas,,,,,44.0,43.0,87.0,9.0,2.0,7.0,162.0,23.1,4.0,,,21.0,1.0,,,,,,,,,,,,,,,,,,1.0,8.0,8.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cedric-humes-1.html,*2002,Virginia Tech,Big East,FR,RB,12.0,,,,,,,,,,,,,,,16.0,68.0,4.3,0.0,7.0,76.0,10.9,0.0,23.0,144.0,6.3,0.0,1.0,16.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cedric-humes-1.html,*2003,Virginia Tech,Big East,SO,RB,13.0,,,,,,,,,,,,,,,65.0,380.0,5.8,5.0,4.0,31.0,7.8,0.0,69.0,411.0,6.0,5.0,16.0,268.0,16.8,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cedric-humes-1.html,*2004,Virginia Tech,ACC,JR,RB,13.0,,,,,,,,,,,,,,,130.0,605.0,4.7,5.0,8.0,46.0,5.8,0.0,138.0,651.0,4.7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cedric-humes-1.html,*2005,Virginia Tech,ACC,SR,RB,12.0,,,,,,,,,,,,,,,162.0,752.0,4.6,11.0,10.0,71.0,7.1,0.0,172.0,823.0,4.8,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cedric-humes-1.html,Career,Virginia Tech,,,,,,,,,,,,,,,,,,,373.0,1805.0,4.8,21.0,29.0,224.0,7.7,0.0,402.0,2029.0,5.0,21.0,17.0,284.0,16.7,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darrell-hunter-1.html,2002,Miami (OH),MAC,,KR,12.0,,,,,,,,,,,,,,,2.0,16.0,8.0,0.0,,,,,2.0,16.0,8.0,0.0,2.0,27.0,13.5,0.0,1.0,-1.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darrell-hunter-1.html,*2003,Miami (OH),MAC,SO,DB,14.0,,,,,,4.0,95.0,23.8,1.0,,,,,,,,,,,,,,0.0,0.0,,0.0,12.0,198.0,16.5,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darrell-hunter-1.html,*2004,Miami (OH),MAC,JR,DB,13.0,,,,,,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0.0,11.0,138.0,12.5,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darrell-hunter-1.html,2005,Miami (OH),MAC,SR,DB,11.0,33.0,8.0,41.0,3.0,1.0,2.0,2.0,1.0,0.0,,,27.0,1.0,,,,,,,,,,0.0,0.0,,0.0,7.0,150.0,21.4,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darrell-hunter-1.html,Career,Miami (OH),,,,,33.0,8.0,41.0,3.0,1.0,8.0,97.0,12.1,1.0,,,27.0,1.0,,2.0,16.0,8.0,0.0,,,,,2.0,16.0,8.0,0.0,32.0,513.0,16.0,0.0,1.0,-1.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-huston-1.html,2001,Ohio State,Big Ten,SO,K,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,100.0,3.0,10.0,30.0,18.0
https://www.sports-reference.com/cfb/players/josh-huston-1.html,*2005,Ohio State,Big Ten,SR,K,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,45.0,97.8,22.0,28.0,78.6,110.0
https://www.sports-reference.com/cfb/players/josh-huston-1.html,Career,Ohio State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,54.0,98.1,25.0,38.0,65.8,128.0
https://www.sports-reference.com/cfb/players/clint-ingram-1.html,*2005,Oklahoma,Big 12,SR,LB,12.0,35.0,26.0,61.0,10.5,5.0,5.0,63.0,12.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/clint-ingram-1.html,Career,Oklahoma,,,,,35.0,26.0,61.0,10.5,5.0,5.0,63.0,12.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brian-iwuh-1.html,*2004,Colorado,Big 12,JR,LB,13.0,,,,,,1.0,37.0,37.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brian-iwuh-1.html,*2005,Colorado,Big 12,SR,LB,12.0,39.0,20.0,59.0,6.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brian-iwuh-1.html,Career,Colorado,,,,,39.0,20.0,59.0,6.0,3.0,1.0,37.0,37.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tarvaris-jackson-1.html,2001,Arkansas,SEC,,QB,3.0,,,,,,,,,,,,,,,7.0,14.0,2.0,0.0,,,,,7.0,14.0,2.0,0.0,,,,,,,,,3.0,9.0,33.3,53.0,5.9,0.9,0.0,1.0,60.6,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tarvaris-jackson-1.html,*2002,Arkansas,SEC,FR,QB,8.0,,,,,,,,,,,,,,,14.0,-16.0,-1.1,0.0,,,,,14.0,-16.0,-1.1,0.0,,,,,,,,,14.0,39.0,35.9,143.0,3.7,1.9,1.0,2.0,64.9,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tarvaris-jackson-1.html,Career,Arkansas,,,,,,,,,,,,,,,,,,,21.0,-2.0,-0.1,0.0,,,,,21.0,-2.0,-0.1,0.0,,,,,,,,,17.0,48.0,35.4,196.0,4.1,1.7,1.0,3.0,64.1,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tommy-jackson-2.html,*2005,Auburn,SEC,SR,DL,12.0,16.0,23.0,39.0,4.5,2.0,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tommy-jackson-2.html,Career,Auburn,,,,,16.0,23.0,39.0,4.5,2.0,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dqwell-jackson-1.html,*2003,Maryland,ACC,SO,LB,13.0,,,,,,2.0,58.0,29.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dqwell-jackson-1.html,2004,Maryland,ACC,JR,LB,11.0,,,,,,2.0,36.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dqwell-jackson-1.html,2005,Maryland,ACC,SR,LB,10.0,56.0,81.0,137.0,6.5,4.0,2.0,22.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dqwell-jackson-1.html,Career,Maryland,,,,,56.0,81.0,137.0,6.5,4.0,6.0,116.0,19.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chad-jackson-1.html,*2003,Florida,SEC,FR,WR,13.0,,,,,,,,,,,,,,,,,,,3.0,38.0,12.7,1.0,3.0,38.0,12.7,1.0,2.0,47.0,23.5,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chad-jackson-1.html,*2004,Florida,SEC,SO,WR,12.0,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,29.0,648.0,22.3,6.0,30.0,649.0,21.6,6.0,7.0,135.0,19.3,0.0,5.0,17.0,3.4,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chad-jackson-1.html,*2005,Florida,SEC,JR,WR,12.0,,,,,,,,,,,,,,,16.0,89.0,5.6,2.0,88.0,900.0,10.2,9.0,104.0,989.0,9.5,11.0,1.0,6.0,6.0,0.0,4.0,18.0,4.5,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chad-jackson-1.html,Career,Florida,,,,,,,,,,,,,,,,,,,17.0,90.0,5.3,2.0,120.0,1586.0,13.2,16.0,137.0,1676.0,12.2,18.0,10.0,188.0,18.8,0.0,9.0,35.0,3.9,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/omar-jacobs-1.html,*2003,Bowling Green State,MAC,FR,QB,4.0,,,,,,,,,,,,,,,18.0,89.0,4.9,2.0,,,,,18.0,89.0,4.9,2.0,,,,,,,,,19.0,28.0,67.9,345.0,12.3,15.2,4.0,0.0,218.5,,,,,,,,,,
https://www.sports-reference.com/cfb/players/omar-jacobs-1.html,*2004,Bowling Green State,MAC,SO,QB,12.0,,,,,,,,,,,,,,,95.0,300.0,3.2,4.0,,,,,95.0,300.0,3.2,4.0,,,,,,,,,309.0,462.0,66.9,4002.0,8.7,10.0,41.0,4.0,167.2,,,,,,,,,,
https://www.sports-reference.com/cfb/players/omar-jacobs-1.html,2005,Bowling Green State,MAC,JR,QB,9.0,,,,,,,,,,,,,,,40.0,62.0,1.6,1.0,,,,,40.0,62.0,1.6,1.0,,,,,,,,,195.0,321.0,60.7,2591.0,8.1,8.7,26.0,7.0,150.9,,,,,,,,,,
https://www.sports-reference.com/cfb/players/omar-jacobs-1.html,Career,Bowling Green State,,,,,,,,,,,,,,,,,,,153.0,451.0,2.9,7.0,,,,,153.0,451.0,2.9,7.0,,,,,,,,,523.0,811.0,64.5,6938.0,8.6,9.7,71.0,11.0,162.5,,,,,,,,,,
https://www.sports-reference.com/cfb/players/julian-jenkins-1.html,2002,Stanford,Pac-10,FR,DL,9.0,,,,,,,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/julian-jenkins-1.html,2005,Stanford,Pac-10,SR,DL,11.0,24.0,26.0,50.0,9.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/julian-jenkins-1.html,Career,Stanford,,,,,24.0,26.0,50.0,9.0,7.0,,,,,0.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tim-jennings-1.html,*2002,Georgia,SEC,FR,DB,14.0,,,,,,3.0,109.0,36.3,1.0,,,,,,,,,,,,,,,,,,5.0,97.0,19.4,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tim-jennings-1.html,*2003,Georgia,SEC,SO,DB,12.0,,,,,,1.0,6.0,6.0,0.0,,,,,,,,,,,,,,,,,,1.0,13.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tim-jennings-1.html,*2004,Georgia,SEC,JR,DB,12.0,,,,,,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,4.0,16.0,4.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tim-jennings-1.html,*2005,Georgia,SEC,SR,DB,12.0,46.0,10.0,56.0,7.0,1.0,4.0,79.0,19.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
