NCAA_Link,Year,School,Conf,Class,Pos,G,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Rec,Rec_Yds,Rec_Avg,Rec_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts,Punts,Punt_Yds,Punt_Avg
https://www.sports-reference.com/cfb/players/paul-perkins-1.html,Career,UCLA,,,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,621.0,3488.0,5.6,29.0,80.0,739.0,9.2,3.0,701.0,4227.0,6.0,32.0,1.0,6.0,6.0,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joshua-perry-1.html,2012,Ohio State,Big Ten,FR,LB,,3.0,2.0,5.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joshua-perry-1.html,*2013,Ohio State,Big Ten,SO,LB,11.0,40.0,22.0,62.0,2.0,1.0,0.0,0.0,,0.0,2.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joshua-perry-1.html,*2014,Ohio State,Big Ten,JR,LB,15.0,73.0,51.0,124.0,8.5,3.0,1.0,0.0,0.0,0.0,2.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joshua-perry-1.html,*2015,Ohio State,Big Ten,SR,LB,12.0,53.0,52.0,105.0,7.5,3.5,0.0,0.0,,0.0,4.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joshua-perry-1.html,Career,Ohio State,,,,,169.0,127.0,296.0,18.0,7.5,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kevin-peterson-1.html,*2012,Oklahoma State,Big 12,FR,DB,,15.0,3.0,18.0,0.0,0.0,,,,,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kevin-peterson-1.html,*2013,Oklahoma State,Big 12,SO,CB,9.0,17.0,7.0,24.0,3.0,0.0,2.0,30.0,15.0,0.0,4.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kevin-peterson-1.html,*2014,Oklahoma State,Big 12,JR,CB,13.0,46.0,13.0,59.0,1.5,0.0,2.0,16.0,8.0,0.0,11.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kevin-peterson-1.html,*2015,Oklahoma State,Big 12,SR,CB,12.0,35.0,7.0,42.0,4.5,0.0,1.0,9.0,9.0,0.0,6.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kevin-peterson-1.html,Career,Oklahoma State,,,,,113.0,30.0,143.0,9.0,0.0,5.0,55.0,11.0,0.0,23.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dj-pettway-1.html,*2012,Alabama,SEC,FR,DL,,3.0,5.0,8.0,4.0,2.5,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dj-pettway-1.html,*2014,Alabama,SEC,JR,LB,12.0,14.0,8.0,22.0,3.5,2.5,0.0,0.0,,0.0,3.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dj-pettway-1.html,*2015,Alabama,SEC,SR,DL,11.0,11.0,7.0,18.0,5.0,2.0,0.0,0.0,,0.0,2.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dj-pettway-1.html,Career,Alabama,,,,,28.0,20.0,48.0,12.5,7.0,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyvis-powell-1.html,*2013,Ohio State,Big Ten,FR,DB,13.0,26.0,22.0,48.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyvis-powell-1.html,*2014,Ohio State,Big Ten,SO,S,15.0,45.0,31.0,76.0,2.0,0.0,4.0,49.0,12.3,0.0,4.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyvis-powell-1.html,*2015,Ohio State,Big Ten,JR,S,13.0,41.0,30.0,71.0,0.5,0.0,3.0,29.0,9.7,0.0,3.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyvis-powell-1.html,Career,Ohio State,,,,,112.0,83.0,195.0,3.5,0.0,8.0,78.0,9.8,0.0,9.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dak-prescott-1.html,*2012,Mississippi State,SEC,FR,QB,12.0,,,,,,,,,,,,,,,18.0,29.0,62.1,194.0,6.7,9.4,4.0,0.0,163.8,32.0,118.0,3.7,4.0,,,,,32.0,118.0,3.7,4.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dak-prescott-1.html,*2013,Mississippi State,SEC,FR,QB,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,156.0,267.0,58.4,1940.0,7.3,6.8,10.0,7.0,126.6,134.0,829.0,6.2,13.0,2.0,53.0,26.5,2.0,136.0,882.0,6.5,15.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dak-prescott-1.html,*2014,Mississippi State,SEC,JR,QB,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,244.0,396.0,61.6,3449.0,8.7,8.8,27.0,11.0,151.7,210.0,986.0,4.7,14.0,2.0,35.0,17.5,1.0,212.0,1021.0,4.8,15.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dak-prescott-1.html,*2015,Mississippi State,SEC,SR,QB,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,316.0,477.0,66.2,3793.0,8.0,8.7,29.0,5.0,151.0,160.0,588.0,3.7,10.0,0.0,0.0,,0.0,160.0,588.0,3.7,10.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dak-prescott-1.html,Career,Mississippi State,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,734.0,1169.0,62.8,9376.0,8.0,8.3,70.0,23.0,146.0,536.0,2521.0,4.7,41.0,4.0,88.0,22.0,3.0,540.0,2609.0,4.8,44.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cj-prosise-1.html,*2013,Notre Dame,Ind,SO,WR,9.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,7.0,72.0,10.3,0.0,7.0,72.0,10.3,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cj-prosise-1.html,2014,Notre Dame,Ind,JR,WR,13.0,7.0,5.0,12.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,10.0,126.0,12.6,1.0,29.0,516.0,17.8,2.0,39.0,642.0,16.5,3.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cj-prosise-1.html,*2015,Notre Dame,Ind,SR,RB,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,157.0,1029.0,6.6,11.0,26.0,308.0,11.8,1.0,183.0,1337.0,7.3,12.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/cj-prosise-1.html,Career,Notre Dame,,,,,10.0,6.0,16.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,167.0,1155.0,6.9,12.0,62.0,896.0,14.5,3.0,229.0,2051.0,9.0,15.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/reggie-ragland-1.html,*2012,Alabama,SEC,FR,LB,,5.0,3.0,8.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/reggie-ragland-1.html,*2013,Alabama,SEC,,LB,10.0,6.0,11.0,17.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/reggie-ragland-1.html,*2014,Alabama,SEC,JR,LB,13.0,46.0,47.0,93.0,10.5,1.5,1.0,1.0,1.0,0.0,3.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/reggie-ragland-1.html,*2015,Alabama,SEC,SR,LB,15.0,60.0,42.0,102.0,6.5,2.5,0.0,0.0,,0.0,7.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/reggie-ragland-1.html,Career,Alabama,,,,,117.0,103.0,220.0,17.5,4.0,1.0,1.0,1.0,0.0,10.0,3.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jalen-ramsey-1.html,*2013,Florida State,ACC,FR,DB,14.0,37.0,12.0,49.0,2.0,1.0,1.0,31.0,31.0,0.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jalen-ramsey-1.html,*2014,Florida State,ACC,SO,DB,14.0,48.0,32.0,80.0,10.0,3.0,2.0,27.0,13.5,0.0,12.0,0.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jalen-ramsey-1.html,*2015,Florida State,ACC,JR,DB,13.0,37.0,15.0,52.0,3.5,1.0,0.0,0.0,,0.0,9.0,1.0,36.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,6.0,0.0,2.0,54.0,27.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jalen-ramsey-1.html,Career,Florida State,,,,,122.0,59.0,181.0,15.5,5.0,3.0,58.0,19.3,0.0,22.0,2.0,36.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,6.0,0.0,2.0,54.0,27.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sheldon-rankins-1.html,*2012,Louisville,Big East,FR,DL,,2.0,5.0,7.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sheldon-rankins-1.html,*2013,Louisville,American,SO,DE,10.0,11.0,4.0,15.0,4.0,3.0,0.0,0.0,,0.0,2.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sheldon-rankins-1.html,*2014,Louisville,ACC,JR,DE,13.0,31.0,22.0,53.0,13.5,8.0,2.0,9.0,4.5,0.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sheldon-rankins-1.html,*2015,Louisville,ACC,SR,DE,13.0,28.0,30.0,58.0,13.0,6.0,0.0,0.0,,0.0,1.0,1.0,46.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sheldon-rankins-1.html,Career,Louisville,,,,,72.0,61.0,133.0,31.5,18.0,2.0,9.0,4.5,0.0,4.0,2.0,46.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dj-reader-1.html,*2012,Clemson,ACC,FR,DL,,7.0,16.0,23.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dj-reader-1.html,*2013,Clemson,ACC,SO,DT,11.0,14.0,6.0,20.0,5.0,3.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dj-reader-1.html,*2014,Clemson,ACC,JR,DT,8.0,5.0,11.0,16.0,2.5,0.5,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dj-reader-1.html,*2015,Clemson,ACC,SR,DT,6.0,8.0,5.0,13.0,1.5,0.5,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dj-reader-1.html,Career,Clemson,,,,,34.0,38.0,72.0,9.0,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/will-redmond-1.html,*2013,Mississippi State,SEC,SO,DB,8.0,14.0,9.0,23.0,2.5,0.0,0.0,0.0,,0.0,2.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/will-redmond-1.html,*2014,Mississippi State,SEC,JR,DB,12.0,37.0,14.0,51.0,3.0,0.0,3.0,5.0,1.7,0.0,5.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,1.0,13.0,13.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/will-redmond-1.html,*2015,Mississippi State,SEC,SR,DB,7.0,18.0,7.0,25.0,0.0,0.0,2.0,38.0,19.0,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/will-redmond-1.html,Career,Mississippi State,,,,,69.0,30.0,99.0,5.5,0.0,5.0,43.0,8.6,0.0,8.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,1.0,13.0,13.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-redmond-1.html,*2013,UCLA,Pac-12,,G,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-redmond-1.html,*2015,UCLA,Pac-12,JR,OL,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-redmond-1.html,Career,UCLA,,,,,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jarran-reed-1.html,*2014,Alabama,SEC,JR,DL,13.0,22.0,32.0,54.0,6.5,1.0,0.0,0.0,,0.0,5.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jarran-reed-1.html,*2015,Alabama,SEC,SR,DL,15.0,17.0,40.0,57.0,4.5,1.0,0.0,0.0,,0.0,2.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jarran-reed-1.html,Career,Alabama,,,,,39.0,72.0,111.0,11.0,2.0,0.0,0.0,,0.0,7.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/hassan-ridgeway-1.html,*2013,Texas,Big 12,FR,DT,6.0,9.0,7.0,16.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/hassan-ridgeway-1.html,*2014,Texas,Big 12,SO,DT,13.0,29.0,18.0,47.0,10.0,6.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/hassan-ridgeway-1.html,2015,Texas,Big 12,JR,DT,11.0,24.0,21.0,45.0,6.5,3.5,0.0,0.0,,0.0,0.0,2.0,34.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/hassan-ridgeway-1.html,Career,Texas,,,,,62.0,46.0,108.0,17.5,9.5,0.0,0.0,,0.0,0.0,2.0,34.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/demarcus-robinson-3.html,2013,Florida,SEC,FR,WR,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,5.0,23.0,4.6,0.0,5.0,23.0,4.6,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/demarcus-robinson-3.html,*2014,Florida,SEC,SO,WR,11.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,1.0,3.0,3.0,0.0,53.0,810.0,15.3,7.0,54.0,813.0,15.1,7.0,3.0,2.0,0.7,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/demarcus-robinson-3.html,*2015,Florida,SEC,JR,WR,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,0.0,47.0,520.0,11.1,2.0,49.0,523.0,10.7,2.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/demarcus-robinson-3.html,Career,Florida,,,,,4.0,1.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,0.0,105.0,1353.0,12.9,9.0,108.0,1359.0,12.6,9.0,3.0,2.0,0.7,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ashawn-robinson-1.html,*2013,Alabama,SEC,,DL,12.0,17.0,21.0,38.0,8.0,5.5,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ashawn-robinson-1.html,*2014,Alabama,SEC,SO,DL,12.0,16.0,33.0,49.0,6.5,0.0,0.0,0.0,,0.0,3.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ashawn-robinson-1.html,*2015,Alabama,SEC,JR,DL,15.0,18.0,28.0,46.0,7.5,3.5,0.0,0.0,,0.0,2.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ashawn-robinson-1.html,Career,Alabama,,,,,51.0,82.0,133.0,22.0,9.0,0.0,0.0,,0.0,5.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/keivarae-russell-1.html,*2012,Notre Dame,Ind,FR,DB,13.0,37.0,21.0,58.0,2.0,0.5,2.0,31.0,15.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/keivarae-russell-1.html,*2013,Notre Dame,Ind,SO,CB,12.0,40.0,11.0,51.0,1.5,0.0,1.0,0.0,0.0,0.0,8.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/keivarae-russell-1.html,*2015,Notre Dame,Ind,SR,CB,11.0,48.0,12.0,60.0,3.5,1.0,2.0,0.0,0.0,0.0,4.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/keivarae-russell-1.html,Career,Notre Dame,,,,,125.0,44.0,169.0,7.0,1.5,5.0,31.0,6.2,0.0,12.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alonzo-russell-1.html,*2012,Toledo,MAC,FR,WR,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,960.0,17.1,5.0,56.0,960.0,17.1,5.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alonzo-russell-1.html,2013,Toledo,MAC,SO,WR,12.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,59.0,728.0,12.3,6.0,59.0,728.0,12.3,6.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alonzo-russell-1.html,*2014,Toledo,MAC,JR,WR,13.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,51.0,770.0,15.1,8.0,51.0,770.0,15.1,8.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alonzo-russell-1.html,*2015,Toledo,MAC,SR,WR,12.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,36.0,618.0,17.2,5.0,36.0,618.0,17.2,5.0,1.0,0.0,0.0,0.0,1.0,23.0,23.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alonzo-russell-1.html,Career,Toledo,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,202.0,3076.0,15.2,24.0,202.0,3076.0,15.2,24.0,1.0,0.0,0.0,0.0,2.0,24.0,12.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/zack-sanchez-1.html,*2013,Oklahoma,Big 12,FR,DB,12.0,33.0,13.0,46.0,0.5,0.0,2.0,117.0,58.5,1.0,13.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/zack-sanchez-1.html,*2014,Oklahoma,Big 12,SO,DB,13.0,31.0,12.0,43.0,1.0,0.0,6.0,43.0,7.2,1.0,8.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,2.0,20.0,10.0,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/zack-sanchez-1.html,*2015,Oklahoma,Big 12,JR,CB,11.0,36.0,9.0,45.0,3.5,0.5,7.0,60.0,8.6,1.0,7.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/zack-sanchez-1.html,Career,Oklahoma,,,,,100.0,34.0,134.0,5.0,0.5,15.0,220.0,14.7,3.0,28.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,3.0,22.0,7.3,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joe-schobert-1.html,*2013,Wisconsin,Big Ten,SO,LB,10.0,12.0,12.0,24.0,2.5,1.0,0.0,0.0,,0.0,3.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joe-schobert-1.html,*2014,Wisconsin,Big Ten,JR,LB,12.0,39.0,15.0,54.0,11.0,2.5,0.0,0.0,,0.0,5.0,0.0,,,2.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joe-schobert-1.html,*2015,Wisconsin,Big Ten,JR,LB,13.0,39.0,37.0,76.0,20.0,9.5,1.0,14.0,14.0,0.0,2.0,2.0,,,4.0,,,,,,,,,,1.0,57.0,57.0,0.0,0.0,0.0,,0.0,1.0,57.0,57.0,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joe-schobert-1.html,Career,Wisconsin,,,,,90.0,64.0,154.0,33.5,13.0,1.0,14.0,14.0,0.0,10.0,2.0,,,6.0,,,,,,,,,,1.0,57.0,57.0,0.0,0.0,0.0,,0.0,1.0,57.0,57.0,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rashawn-scott-1.html,2011,Miami (FL),ACC,FR,WR,6.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/rashawn-scott-1.html,2012,Miami (FL),ACC,SO,WR,9.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,35.0,512.0,14.6,3.0,35.0,512.0,14.6,3.0,,,,,,,,,,,,,,,,,,
