NCAA_Link,Year,School,Conf,Class,Pos,G,Rec,Rec_Yds,Rec_Avg,Rec_TD,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Punts,Punt_Yds,Punt_Avg,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts
https://www.sports-reference.com/cfb/players/dez-bryant-1.html,Career,Oklahoma State,,,,,147.0,2425.0,16.5,29.0,2.0,16.0,8.0,0.0,149.0,2441.0,16.4,29.0,,,,,,,,,,,,,,,,,,,,,,,,22.0,431.0,19.6,3.0,6.0,143.0,23.8,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/morgan-burnett-1.html,*2007,Georgia Tech,ACC,FR,DB,13.0,,,,,,,,,0.0,0.0,,0.0,37.0,20.0,57.0,2.5,1.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/morgan-burnett-1.html,*2008,Georgia Tech,ACC,SO,DB,13.0,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,62.0,31.0,93.0,7.0,0.0,7.0,95.0,13.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/morgan-burnett-1.html,*2009,Georgia Tech,ACC,JR,DB,14.0,,,,,,,,,0.0,0.0,,0.0,48.0,37.0,85.0,4.0,0.0,4.0,40.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/morgan-burnett-1.html,Career,Georgia Tech,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,147.0,88.0,235.0,13.5,1.0,14.0,135.0,9.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/donald-butler-1.html,2006,Washington,Pac-10,FR,LB,10.0,,,,,,,,,,,,,9.0,15.0,24.0,1.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/donald-butler-1.html,2007,Washington,Pac-10,SO,LB,9.0,,,,,,,,,,,,,28.0,23.0,51.0,2.5,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/donald-butler-1.html,2008,Washington,Pac-10,JR,LB,12.0,,,,,,,,,,,,,50.0,19.0,69.0,7.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/donald-butler-1.html,2009,Washington,Pac-10,SR,LB,12.0,,,,,,,,,,,,,72.0,22.0,94.0,15.5,1.0,2.0,15.0,7.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/donald-butler-1.html,Career,Washington,,,,,,,,,,,,,,,,,159.0,79.0,238.0,26.5,3.0,2.0,15.0,7.5,0.0,3.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/crezdon-butler-1.html,*2006,Clemson,ACC,FR,DB,13.0,,,,,,,,,,,,,21.0,13.0,34.0,1.0,0.0,3.0,35.0,11.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/crezdon-butler-1.html,*2007,Clemson,ACC,SO,DB,13.0,,,,,,,,,,,,,47.0,14.0,61.0,2.5,0.0,3.0,19.0,6.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/crezdon-butler-1.html,*2008,Clemson,ACC,JR,DB,13.0,,,,,,,,,,,,,23.0,20.0,43.0,3.5,1.0,4.0,142.0,35.5,0.0,,,,,,,,,,,,,,,2.0,27.0,13.5,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/crezdon-butler-1.html,*2009,Clemson,ACC,SR,DB,14.0,,,,,,,,,,,,,26.0,10.0,36.0,1.0,1.0,1.0,47.0,47.0,0.0,,,,,,,,,,,,,,,3.0,7.0,2.3,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/crezdon-butler-1.html,Career,Clemson,,,,,,,,,,,,,,,,,117.0,57.0,174.0,8.0,2.0,11.0,243.0,22.1,0.0,,,,,,,,,,,,,,,5.0,34.0,6.8,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeff-byers-1.html,*2009,USC,Pac-10,SR,OL,13.0,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jeff-byers-1.html,Career,USC,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nate-byham-1.html,2006,Pitt,Big East,FR,TE,11.0,2.0,34.0,17.0,1.0,,,,,2.0,34.0,17.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nate-byham-1.html,2007,Pitt,Big East,SO,TE,11.0,15.0,210.0,14.0,1.0,,,,,15.0,210.0,14.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nate-byham-1.html,*2008,Pitt,Big East,JR,TE,12.0,20.0,260.0,13.0,1.0,,,,,20.0,260.0,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nate-byham-1.html,*2009,Pitt,Big East,SR,TE,13.0,10.0,108.0,10.8,0.0,,,,,10.0,108.0,10.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-5.0,-5.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nate-byham-1.html,Career,Pitt,,,,,47.0,612.0,13.0,3.0,,,,,47.0,612.0,13.0,3.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,-5.0,-5.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kyle-calloway-1.html,2007,Iowa,Big Ten,SO,OL,12.0,1.0,-1.0,-1.0,0.0,,,,,1.0,-1.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kyle-calloway-1.html,*2009,Iowa,Big Ten,SR,OL,12.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kyle-calloway-1.html,Career,Iowa,,,,,1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,1.0,-1.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lee-campbell-1.html,*2006,Minnesota,Big Ten,FR,LB,10.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,9.0,2.0,11.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lee-campbell-1.html,2007,Minnesota,Big Ten,SO,DL,12.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,18.0,22.0,40.0,6.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lee-campbell-1.html,*2008,Minnesota,Big Ten,JR,LB,13.0,1.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,50.0,30.0,80.0,5.5,4.0,2.0,11.0,5.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lee-campbell-1.html,*2009,Minnesota,Big Ten,SR,LB,13.0,,,,,,,,,0.0,0.0,,0.0,70.0,49.0,119.0,11.5,1.5,1.0,32.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lee-campbell-1.html,Career,Minnesota,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,147.0,103.0,250.0,23.0,7.5,3.0,43.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bruce-campbell-2.html,*2008,Maryland,ACC,SO,OL,11.0,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bruce-campbell-2.html,Career,Maryland,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sean-canfield-1.html,*2006,Oregon State,Pac-10,FR,QB,9.0,,,,,3.0,-10.0,-3.3,1.0,3.0,-10.0,-3.3,1.0,,,,,,,,,,,,,,,28.0,45.0,62.2,335.0,7.4,6.3,2.0,2.0,130.5,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sean-canfield-1.html,*2007,Oregon State,Pac-10,SO,QB,11.0,,,,,36.0,-115.0,-3.2,0.0,36.0,-115.0,-3.2,0.0,2.0,3.0,5.0,0.0,0.0,,,,,,,,,,165.0,286.0,57.7,1661.0,5.8,4.1,9.0,15.0,106.4,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sean-canfield-1.html,*2008,Oregon State,Pac-10,JR,QB,5.0,,,,,6.0,-28.0,-4.7,0.0,6.0,-28.0,-4.7,0.0,,,,,,,,,,,,,,,56.0,84.0,66.7,703.0,8.4,8.7,6.0,2.0,155.8,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sean-canfield-1.html,*2009,Oregon State,Pac-10,SR,QB,13.0,,,,,48.0,-160.0,-3.3,2.0,48.0,-160.0,-3.3,2.0,,,,,,,,,,,,,,,303.0,446.0,67.9,3271.0,7.3,7.6,21.0,7.0,141.9,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sean-canfield-1.html,Career,Oregon State,,,,,,,,,93.0,-313.0,-3.4,3.0,93.0,-313.0,-3.4,3.0,2.0,3.0,5.0,0.0,0.0,,,,,,,,,,552.0,861.0,64.1,5970.0,6.9,6.5,38.0,26.0,130.9,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/selvish-capers-1.html,*2008,West Virginia,Big East,JR,OL,13.0,1.0,-2.0,-2.0,0.0,,,,,1.0,-2.0,-2.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/selvish-capers-1.html,Career,West Virginia,,,,,1.0,-2.0,-2.0,0.0,,,,,1.0,-2.0,-2.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-carrington-1.html,2006,Arkansas State,Sun Belt,FR,DL,7.0,,,,,,,,,,,,,11.0,3.0,14.0,2.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-carrington-1.html,2007,Arkansas State,Sun Belt,SO,DL,12.0,,,,,,,,,,,,,19.0,19.0,38.0,5.0,1.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-carrington-1.html,2008,Arkansas State,Sun Belt,JR,DL,12.0,,,,,,,,,,,,,36.0,17.0,53.0,19.0,10.5,1.0,18.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-carrington-1.html,2009,Arkansas State,Sun Belt,SR,DL,12.0,,,,,,,,,,,,,28.0,13.0,41.0,14.5,9.0,0.0,0.0,,0.0,0.0,1.0,27.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alex-carrington-1.html,Career,Arkansas State,,,,,,,,,,,,,,,,,94.0,52.0,146.0,40.5,21.5,1.0,18.0,18.0,0.0,2.0,1.0,27.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nolan-carroll-1.html,*2006,Maryland,ACC,FR,KR,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,60.0,12.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nolan-carroll-1.html,*2007,Maryland,ACC,SO,DB,12.0,,,,,,,,,,,,,7.0,7.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,5.0,84.0,16.8,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nolan-carroll-1.html,*2008,Maryland,ACC,JR,DB,10.0,,,,,,,,,,,,,20.0,17.0,37.0,1.0,0.0,0.0,0.0,,0.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nolan-carroll-1.html,2009,Maryland,ACC,SR,DB,2.0,,,,,,,,,,,,,4.0,6.0,10.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nolan-carroll-1.html,Career,Maryland,,,,,,,,,,,,,,,,,31.0,30.0,61.0,1.0,0.0,0.0,0.0,,0.0,9.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,0.0,10.0,144.0,14.4,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-carter-1.html,*2008,Texas Tech,Big 12,JR,OL,13.0,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-carter-1.html,Career,Texas Tech,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kam-chancellor-1.html,*2006,Virginia Tech,ACC,FR,DB,12.0,,,,,,,,,,,,,4.0,5.0,9.0,0.0,0.0,1.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kam-chancellor-1.html,*2007,Virginia Tech,ACC,SO,DB,14.0,,,,,,,,,,,,,42.0,37.0,79.0,1.0,0.5,1.0,23.0,23.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kam-chancellor-1.html,*2008,Virginia Tech,ACC,JR,DB,14.0,,,,,,,,,,,,,27.0,25.0,52.0,0.5,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kam-chancellor-1.html,*2009,Virginia Tech,ACC,SR,DB,13.0,,,,,,,,,,,,,26.0,42.0,68.0,3.0,0.0,2.0,-3.0,-1.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kam-chancellor-1.html,Career,Virginia Tech,,,,,,,,,,,,,,,,,99.0,109.0,208.0,4.5,0.5,6.0,24.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-chancellor-1.html,*2006,Clemson,ACC,FR,DB,13.0,,,,,,,,,,,,,27.0,12.0,39.0,1.0,0.0,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-chancellor-1.html,*2007,Clemson,ACC,SO,DB,13.0,,,,,,,,,,,,,35.0,12.0,47.0,3.0,0.0,4.0,12.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-chancellor-1.html,*2008,Clemson,ACC,JR,DB,13.0,,,,,,,,,,,,,19.0,15.0,34.0,2.5,0.0,4.0,71.0,17.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-chancellor-1.html,*2009,Clemson,ACC,SR,DB,14.0,,,,,,,,,,,,,25.0,12.0,37.0,1.5,0.0,1.0,37.0,37.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chris-chancellor-1.html,Career,Clemson,,,,,,,,,,,,,,,,,106.0,51.0,157.0,8.0,0.0,9.0,120.0,13.3,0.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jamar-chaney-1.html,2005,Mississippi State,SEC,FR,LB,11.0,,,,,,,,,,,,,15.0,16.0,31.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jamar-chaney-1.html,2006,Mississippi State,SEC,SO,LB,12.0,,,,,,,,,,,,,35.0,29.0,64.0,7.5,2.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jamar-chaney-1.html,*2007,Mississippi State,SEC,JR,LB,13.0,,,,,,,,,,,,,41.0,48.0,89.0,3.5,0.0,0.0,0.0,,0.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jamar-chaney-1.html,2008,Mississippi State,SEC,JR,LB,1.0,,,,,,,,,,,,,5.0,7.0,12.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jamar-chaney-1.html,2009,Mississippi State,SEC,SR,LB,12.0,,,,,,,,,,,,,39.0,51.0,90.0,4.5,2.0,2.0,19.0,9.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jamar-chaney-1.html,Career,Mississippi State,,,,,,,,,,,,,,,,,135.0,151.0,286.0,15.5,4.5,2.0,19.0,9.5,0.0,4.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/barry-church-1.html,2006,Toledo,MAC,FR,DB,12.0,,,,,,,,,0.0,0.0,,0.0,40.0,31.0,71.0,6.0,0.5,4.0,127.0,31.8,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/barry-church-1.html,2007,Toledo,MAC,SO,DB,12.0,,,,,,,,,0.0,0.0,,0.0,47.0,45.0,92.0,6.0,0.0,3.0,20.0,6.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/barry-church-1.html,2008,Toledo,MAC,JR,DB,12.0,1.0,12.0,12.0,0.0,1.0,-16.0,-16.0,0.0,2.0,-4.0,-2.0,0.0,57.0,36.0,93.0,5.5,0.0,1.0,19.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/barry-church-1.html,2009,Toledo,MAC,SR,LB,12.0,,,,,,,,,0.0,0.0,,0.0,57.0,41.0,98.0,8.5,2.5,1.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/barry-church-1.html,Career,Toledo,,,,,1.0,12.0,12.0,0.0,1.0,-16.0,-16.0,0.0,2.0,-4.0,-2.0,0.0,201.0,153.0,354.0,26.0,3.0,9.0,170.0,18.9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/daryll-clark-1.html,*2006,Penn State,Big Ten,FR,QB,7.0,,,,,15.0,48.0,3.2,3.0,15.0,48.0,3.2,3.0,,,,,,,,,,,,,,,14.0,27.0,51.9,116.0,4.3,4.3,0.0,0.0,87.9,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/daryll-clark-1.html,*2007,Penn State,Big Ten,JR,QB,8.0,,,,,12.0,78.0,6.5,2.0,12.0,78.0,6.5,2.0,,,,,,,,,,,,,,,6.0,9.0,66.7,31.0,3.4,3.4,0.0,0.0,95.6,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/daryll-clark-1.html,*2008,Penn State,Big Ten,SR,QB,13.0,,,,,79.0,282.0,3.6,10.0,79.0,282.0,3.6,10.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,192.0,321.0,59.8,2592.0,8.1,8.4,19.0,6.0,143.4,,,,,,,,,,,,,,,,,,
