NCAA_Link,Year,School,Conf,Class,Pos,G,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Rec,Rec_Yds,Rec_Avg,Rec_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Punts,Punt_Yds,Punt_Avg,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts
https://www.sports-reference.com/cfb/players/roy-schuening-1.html,*2004,Oregon State,Pac-10,FR,OL,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/roy-schuening-1.html,2005,Oregon State,Pac-10,SO,OL,10.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/roy-schuening-1.html,*2006,Oregon State,Pac-10,JR,OL,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/roy-schuening-1.html,Career,Oregon State,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/geoff-schwartz-1.html,*2007,Oregon,Pac-10,SR,OL,13.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,0.0,,,,,1.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/geoff-schwartz-1.html,Career,Oregon,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,0.0,,,,,1.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alexis-serna-1.html,*2004,Oregon State,Pac-10,FR,K,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,32.0,90.6,17.0,20.0,85.0,80.0
https://www.sports-reference.com/cfb/players/alexis-serna-1.html,2005,Oregon State,Pac-10,SO,K,11.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,32.0,100.0,23.0,28.0,82.1,101.0
https://www.sports-reference.com/cfb/players/alexis-serna-1.html,*2006,Oregon State,Pac-10,JR,K,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,45.0,100.0,22.0,29.0,75.9,111.0
https://www.sports-reference.com/cfb/players/alexis-serna-1.html,*2007,Oregon State,Pac-10,SR,K,13.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,2866.0,35.4,38.0,38.0,100.0,18.0,27.0,66.7,92.0
https://www.sports-reference.com/cfb/players/alexis-serna-1.html,Career,Oregon State,,,,,2.0,1.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,2866.0,35.4,144.0,147.0,98.0,80.0,104.0,76.9,384.0
https://www.sports-reference.com/cfb/players/glenn-sharpe-1.html,*2002,Miami (FL),Big East,,DB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-6.0,-6.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/glenn-sharpe-1.html,*2003,Miami (FL),Big East,SO,DB,7.0,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/glenn-sharpe-1.html,*2006,Miami (FL),ACC,JR,DB,13.0,21.0,9.0,30.0,1.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/glenn-sharpe-1.html,2007,Miami (FL),ACC,SR,DB,9.0,8.0,5.0,13.0,0.0,0.0,1.0,-5.0,-5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/glenn-sharpe-1.html,Career,Miami (FL),,,,,29.0,14.0,43.0,1.0,0.0,4.0,-5.0,-1.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-6.0,-6.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jamie-silva-1.html,*2004,Boston College,Big East,FR,DB,12.0,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jamie-silva-1.html,*2005,Boston College,ACC,SO,DB,12.0,60.0,27.0,87.0,4.5,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jamie-silva-1.html,*2006,Boston College,ACC,JR,DB,12.0,37.0,20.0,57.0,6.5,1.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jamie-silva-1.html,*2007,Boston College,ACC,SR,DB,14.0,82.0,43.0,125.0,4.0,1.5,8.0,147.0,18.4,1.0,,,51.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,71.0,7.9,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jamie-silva-1.html,Career,Boston College,,,,,179.0,90.0,269.0,15.0,3.5,14.0,148.0,10.6,1.0,,,51.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,71.0,7.9,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chad-simpson-1.html,2004,South Florida,CUSA,,RB,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,-3.0,-3.0,0.0,,,,,1.0,-3.0,-3.0,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chad-simpson-1.html,*2005,South Florida,Big East,SO,RB,11.0,,,,,,,,,,,,,,,,,,,,,,,,16.0,89.0,5.6,0.0,,,,,16.0,89.0,5.6,0.0,16.0,404.0,25.3,1.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/chad-simpson-1.html,Career,South Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,86.0,5.1,0.0,,,,,17.0,86.0,5.1,0.0,16.0,404.0,25.3,1.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/pat-sims-1.html,*2006,Auburn,SEC,SO,DL,13.0,9.0,7.0,16.0,5.0,3.0,,,,,1.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/pat-sims-1.html,*2007,Auburn,SEC,JR,DL,13.0,29.0,8.0,37.0,11.5,4.5,,,,,3.0,1.0,21.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/pat-sims-1.html,Career,Auburn,,,,,38.0,15.0,53.0,16.5,7.5,,,,,4.0,1.0,21.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/steve-slaton-1.html,*2005,West Virginia,Big East,FR,RB,10.0,,,,,,,,,,,,,,,,,,,,,,,,205.0,1128.0,5.5,17.0,12.0,95.0,7.9,2.0,217.0,1223.0,5.6,19.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/steve-slaton-1.html,*2006,West Virginia,Big East,SO,RB,13.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,248.0,1744.0,7.0,16.0,27.0,360.0,13.3,2.0,275.0,2104.0,7.7,18.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/steve-slaton-1.html,*2007,West Virginia,Big East,JR,RB,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,211.0,1051.0,5.0,17.0,26.0,350.0,13.5,1.0,237.0,1401.0,5.9,18.0,2.0,47.0,23.5,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/steve-slaton-1.html,Career,West Virginia,,,,,3.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,664.0,3923.0,5.9,50.0,65.0,805.0,12.4,5.0,729.0,4728.0,6.5,55.0,2.0,47.0,23.5,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dorian-smith-1.html,*2006,Oregon State,Pac-10,JR,DL,12.0,16.0,14.0,30.0,11.0,8.5,,,,,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dorian-smith-1.html,*2007,Oregon State,Pac-10,SR,DL,11.0,30.0,12.0,42.0,10.5,6.0,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/dorian-smith-1.html,Career,Oregon State,,,,,46.0,26.0,72.0,21.5,14.5,,,,,1.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kevin-smith-1.html,*2005,UCF,CUSA,FR,RB,13.0,,,,,,,,,,,,,,,1.0,1.0,100.0,12.0,12.0,32.0,1.0,0.0,530.8,249.0,1178.0,4.7,9.0,8.0,44.0,5.5,0.0,257.0,1222.0,4.8,9.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kevin-smith-1.html,2006,UCF,CUSA,SO,RB,9.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,206.0,934.0,4.5,7.0,23.0,158.0,6.9,0.0,229.0,1092.0,4.8,7.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kevin-smith-1.html,*2007,UCF,CUSA,JR,RB,14.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,450.0,2567.0,5.7,29.0,24.0,242.0,10.1,1.0,474.0,2809.0,5.9,30.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kevin-smith-1.html,Career,UCF,,,,,4.0,0.0,4.0,0.0,0.0,,,,,,,,,,1.0,1.0,100.0,12.0,12.0,32.0,1.0,0.0,530.8,905.0,4679.0,5.2,45.0,55.0,444.0,8.1,1.0,960.0,5123.0,5.3,46.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-smith-4.html,*2004,New Mexico,MWC,FR,WR,12.0,,,,,,,,,,,,,,,,,,,,,,,,14.0,146.0,10.4,2.0,3.0,33.0,11.0,0.0,17.0,179.0,10.5,2.0,15.0,232.0,15.5,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-smith-4.html,2005,New Mexico,MWC,SO,RB,11.0,3.0,5.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,23.0,124.0,5.4,2.0,6.0,56.0,9.3,0.0,29.0,180.0,6.2,2.0,7.0,133.0,19.0,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-smith-4.html,*2006,New Mexico,MWC,JR,WR,13.0,4.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,7.0,22.0,3.1,0.0,53.0,859.0,16.2,9.0,60.0,881.0,14.7,9.0,18.0,335.0,18.6,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-smith-4.html,*2007,New Mexico,MWC,SR,WR,13.0,4.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,10.0,31.0,3.1,1.0,91.0,1125.0,12.4,4.0,101.0,1156.0,11.4,5.0,28.0,653.0,23.3,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/marcus-smith-4.html,Career,New Mexico,,,,,11.0,5.0,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,,54.0,323.0,6.0,5.0,153.0,2073.0,13.5,13.0,207.0,2396.0,11.6,18.0,68.0,1353.0,19.9,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/paul-smith-2.html,*2003,Tulsa,WAC,FR,QB,7.0,,,,,,,,,,,,,,,21.0,34.0,61.8,297.0,8.7,8.0,1.0,1.0,139.0,11.0,1.0,0.1,1.0,,,,,11.0,1.0,0.1,1.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/paul-smith-2.html,*2005,Tulsa,CUSA,SO,QB,13.0,,,,,,,,,,,,,,,227.0,364.0,62.4,2847.0,7.8,8.2,20.0,6.0,142.9,111.0,258.0,2.3,6.0,,,,,111.0,258.0,2.3,6.0,,,,,,,,,3.0,122.0,40.7,,,,,,,
https://www.sports-reference.com/cfb/players/paul-smith-2.html,*2006,Tulsa,CUSA,JR,QB,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,233.0,350.0,66.6,2727.0,7.8,7.5,15.0,9.0,141.0,101.0,288.0,2.9,8.0,,,,,101.0,288.0,2.9,8.0,,,,,,,,,4.0,143.0,35.8,,,,,,,
https://www.sports-reference.com/cfb/players/paul-smith-2.html,*2007,Tulsa,CUSA,SR,QB,14.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,327.0,544.0,60.1,5065.0,9.3,9.5,47.0,19.0,159.8,105.0,119.0,1.1,13.0,,,,,105.0,119.0,1.1,13.0,,,,,,,,,16.0,629.0,39.3,,,,,,,
https://www.sports-reference.com/cfb/players/paul-smith-2.html,Career,Tulsa,,,,,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,808.0,1292.0,62.5,10936.0,8.5,8.5,83.0,35.0,149.4,328.0,666.0,2.0,28.0,,,,,328.0,666.0,2.0,28.0,,,,,,,,,23.0,894.0,38.9,,,,,,,
https://www.sports-reference.com/cfb/players/reggie-smith-1.html,*2005,Oklahoma,Big 12,FR,DB,12.0,30.0,17.0,47.0,2.0,0.0,2.0,14.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,18.0,377.0,20.9,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/reggie-smith-1.html,*2006,Oklahoma,Big 12,SO,DB,14.0,30.0,11.0,41.0,3.5,0.0,3.0,94.0,31.3,1.0,,,,,,,,,,,,,,,,,,,1.0,12.0,12.0,0.0,1.0,12.0,12.0,0.0,12.0,271.0,22.6,0.0,37.0,287.0,7.8,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/reggie-smith-1.html,*2007,Oklahoma,Big 12,JR,DB,13.0,57.0,21.0,78.0,7.0,1.0,3.0,48.0,16.0,0.0,,,61.0,1.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,3.0,73.0,24.3,0.0,30.0,203.0,6.8,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/reggie-smith-1.html,Career,Oklahoma,,,,,117.0,49.0,166.0,12.5,1.0,8.0,156.0,19.5,1.0,,,61.0,1.0,,,,,,,,,,,,,,,1.0,12.0,12.0,0.0,1.0,12.0,12.0,0.0,33.0,721.0,21.8,0.0,67.0,490.0,7.3,1.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/taj-smith-1.html,2006,Syracuse,Big East,FR,WR,4.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,68.0,13.6,1.0,12.0,227.0,18.9,3.0,17.0,295.0,17.4,4.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/taj-smith-1.html,2007,Syracuse,Big East,JR,WR,12.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,5.0,16.0,3.2,0.0,44.0,822.0,18.7,5.0,49.0,838.0,17.1,5.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/taj-smith-1.html,Career,Syracuse,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,10.0,84.0,8.4,1.0,56.0,1049.0,18.7,8.0,66.0,1133.0,17.2,9.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/craig-steltz-1.html,*2005,LSU,SEC,SO,DB,13.0,26.0,13.0,39.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,0.0,,,,,1.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/craig-steltz-1.html,*2006,LSU,SEC,JR,DB,13.0,20.0,22.0,42.0,2.0,1.0,4.0,111.0,27.8,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/craig-steltz-1.html,*2007,LSU,SEC,SR,DB,14.0,63.0,38.0,101.0,5.0,1.0,6.0,153.0,25.5,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/craig-steltz-1.html,Career,LSU,,,,,109.0,73.0,182.0,7.0,2.0,10.0,264.0,26.4,0.0,,,,,,,,,,,,,,,1.0,3.0,3.0,0.0,,,,,1.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/craig-stevens-1.html,*2004,California,Pac-10,FR,TE,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,61.0,15.3,1.0,4.0,61.0,15.3,1.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/craig-stevens-1.html,*2005,California,Pac-10,SO,TE,12.0,3.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,13.0,165.0,12.7,2.0,13.0,165.0,12.7,2.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/craig-stevens-1.html,*2006,California,Pac-10,JR,TE,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,17.0,239.0,14.1,1.0,17.0,239.0,14.1,1.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/craig-stevens-1.html,*2007,California,Pac-10,SR,TE,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,204.0,12.0,3.0,17.0,204.0,12.0,3.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/craig-stevens-1.html,Career,California,,,,,4.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,51.0,669.0,13.1,7.0,51.0,669.0,13.1,7.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/carl-stewart-1.html,*2004,Auburn,SEC,FR,RB,13.0,,,,,,,,,,,,,,,,,,,,,,,,39.0,184.0,4.7,2.0,6.0,99.0,16.5,0.0,45.0,283.0,6.3,2.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/carl-stewart-1.html,*2005,Auburn,SEC,SO,RB,9.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,42.0,151.0,3.6,2.0,6.0,60.0,10.0,0.0,48.0,211.0,4.4,2.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/carl-stewart-1.html,*2006,Auburn,SEC,JR,RB,12.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,98.0,3.6,3.0,13.0,239.0,18.4,2.0,40.0,337.0,8.4,5.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/carl-stewart-1.html,*2007,Auburn,SEC,SR,RB,13.0,2.0,2.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,20.0,49.0,2.5,2.0,14.0,214.0,15.3,0.0,34.0,263.0,7.7,2.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/carl-stewart-1.html,Career,Auburn,,,,,4.0,3.0,7.0,0.0,0.0,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,482.0,3.8,9.0,39.0,612.0,15.7,2.0,167.0,1094.0,6.6,11.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-stewart-1.html,*2005,Oregon,Pac-10,FR,RB,10.0,,,,,,,,,,,,,,,,,,,,,,,,53.0,188.0,3.5,6.0,7.0,45.0,6.4,1.0,60.0,233.0,3.9,7.0,12.0,404.0,33.7,2.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-stewart-1.html,*2006,Oregon,Pac-10,SO,RB,13.0,3.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,183.0,981.0,5.4,10.0,20.0,144.0,7.2,1.0,203.0,1125.0,5.5,11.0,23.0,646.0,28.1,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-stewart-1.html,*2007,Oregon,Pac-10,JR,RB,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,280.0,1722.0,6.2,11.0,22.0,145.0,6.6,2.0,302.0,1867.0,6.2,13.0,23.0,614.0,26.7,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jonathan-stewart-1.html,Career,Oregon,,,,,4.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,516.0,2891.0,5.6,27.0,49.0,334.0,6.8,4.0,565.0,3225.0,5.7,31.0,58.0,1664.0,28.7,2.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darrell-strong-1.html,*2004,Pitt,Big East,FR,WR,12.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,-2.0,-2.0,0.0,4.0,58.0,14.5,0.0,5.0,56.0,11.2,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darrell-strong-1.html,2005,Pitt,Big East,SO,TE,11.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,-7.0,-7.0,0.0,16.0,226.0,14.1,1.0,17.0,219.0,12.9,1.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darrell-strong-1.html,2006,Pitt,Big East,JR,TE,10.0,,,,,,,,,,,,,,,1.0,1.0,100.0,30.0,30.0,50.0,1.0,0.0,682.0,,,,,15.0,171.0,11.4,3.0,15.0,171.0,11.4,3.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darrell-strong-1.html,2007,Pitt,Big East,SR,TE,12.0,,,,,,,,,,,,,,,1.0,1.0,100.0,27.0,27.0,47.0,1.0,0.0,656.8,,,,,29.0,328.0,11.3,3.0,29.0,328.0,11.3,3.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darrell-strong-1.html,Career,Pitt,,,,,,,,,,,,,,,,,,,2.0,2.0,100.0,57.0,28.5,48.5,2.0,0.0,669.4,2.0,-9.0,-4.5,0.0,64.0,783.0,12.2,7.0,66.0,774.0,11.7,7.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/john-sullivan-1.html,*2007,New Mexico,MWC,SR,K,12.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,31.0,96.8,29.0,35.0,82.9,117.0
https://www.sports-reference.com/cfb/players/john-sullivan-1.html,Career,New Mexico,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,31.0,96.8,29.0,35.0,82.9,117.0
https://www.sports-reference.com/cfb/players/brandon-sumrall-1.html,*2005,Southern Mississippi,CUSA,FR,DB,12.0,65.0,23.0,88.0,0.5,1.0,4.0,43.0,10.8,0.0,,,,,,,,,,,,,,,,,,,1.0,14.0,14.0,0.0,1.0,14.0,14.0,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-sumrall-1.html,*2006,Southern Mississippi,CUSA,SO,DB,14.0,48.0,32.0,80.0,3.5,2.0,2.0,1.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,19.0,401.0,21.1,0.0,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-sumrall-1.html,*2007,Southern Mississippi,CUSA,SR,DB,13.0,64.0,34.0,98.0,5.0,1.0,6.0,101.0,16.8,1.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,15.0,68.0,4.5,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-sumrall-1.html,Career,Southern Mississippi,,,,,177.0,89.0,266.0,9.0,4.0,12.0,145.0,12.1,1.0,,,,,,,,,,,,,,,,,,,1.0,14.0,14.0,0.0,1.0,14.0,14.0,0.0,19.0,401.0,21.1,0.0,15.0,68.0,4.5,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/limas-sweed-1.html,*2004,Texas,Big 12,FR,WR,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,263.0,11.4,0.0,23.0,263.0,11.4,0.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/limas-sweed-1.html,*2005,Texas,Big 12,SO,WR,13.0,2.0,1.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,36.0,545.0,15.1,5.0,36.0,545.0,15.1,5.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/limas-sweed-1.html,*2006,Texas,Big 12,JR,WR,13.0,2.0,0.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,0.0,5.0,,0.0,46.0,801.0,17.4,12.0,46.0,806.0,17.5,12.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/limas-sweed-1.html,*2007,Texas,Big 12,SR,WR,7.0,3.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,-1.0,-1.0,0.0,19.0,306.0,16.1,3.0,20.0,305.0,15.3,3.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/limas-sweed-1.html,Career,Texas,,,,,7.0,1.0,8.0,1.0,0.0,,,,,,,,,,,,,,,,,,,1.0,4.0,4.0,0.0,124.0,1915.0,15.4,20.0,125.0,1919.0,15.4,20.0,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/adam-tafralis-1.html,2004,San Jose State,WAC,FR,QB,9.0,,,,,,,,,,,,,,,29.0,65.0,44.6,432.0,6.6,6.6,2.0,1.0,107.5,34.0,58.0,1.7,2.0,1.0,1.0,1.0,0.0,35.0,59.0,1.7,2.0,,,,,,,,,,,,,,,,,,
