NCAA_Link,Year,School,Conf,Class,Pos,G,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Rec,Rec_Yds,Rec_Avg,Rec_TD,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Punts,Punt_Yds,Punt_Avg,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts
https://www.sports-reference.com/cfb/players/omar-bolden-1.html,2008,Arizona State,Pac-10,SO,DB,12.0,37.0,12.0,49.0,1.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,4.0,79.0,19.8,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/omar-bolden-1.html,2009,Arizona State,Pac-10,JR,DB,4.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.0,123.0,61.5,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/omar-bolden-1.html,2010,Arizona State,Pac-10,JR,DB,12.0,37.0,15.0,52.0,3.0,0.0,3.0,85.0,28.3,1.0,7.0,0.0,,,1.0,,,,,,,,,,,,,1.0,0.0,0.0,0.0,11.0,321.0,29.2,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/omar-bolden-1.html,Career,Arizona State,,,,,100.0,38.0,138.0,4.0,0.0,7.0,114.0,16.3,2.0,7.0,0.0,,,1.0,,,,,,,,,,,,,1.0,0.0,0.0,0.0,17.0,523.0,30.8,2.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-bolden-1.html,*2008,Ole Miss,SEC,FR,RB,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,10.0,107.0,10.7,1.0,98.0,542.0,5.5,5.0,108.0,649.0,6.0,6.0,,,,,7.0,108.0,15.4,0.0,1.0,1.0,100.0,37.0,37.0,37.0,0.0,0.0,410.8,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-bolden-1.html,*2009,Ole Miss,SEC,SO,RB,13.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,20.0,209.0,10.5,1.0,129.0,614.0,4.8,4.0,149.0,823.0,5.5,5.0,,,,,7.0,162.0,23.1,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-bolden-1.html,2010,Ole Miss,SEC,JR,RB,12.0,4.0,1.0,5.0,0.0,0.0,,,,,,,,,,32.0,344.0,10.8,3.0,163.0,976.0,6.0,14.0,195.0,1320.0,6.8,17.0,,,,,,,,,1.0,1.0,100.0,7.0,7.0,7.0,0.0,0.0,158.8,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-bolden-1.html,2011,Ole Miss,SEC,SR,RB,10.0,6.0,0.0,6.0,0.0,0.0,,,,,,,,,,14.0,147.0,10.5,1.0,96.0,462.0,4.8,4.0,110.0,609.0,5.5,5.0,,,,,,,,,1.0,2.0,50.0,5.0,2.5,2.5,0.0,0.0,71.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-bolden-1.html,Career,Ole Miss,,,,,12.0,2.0,14.0,0.0,0.0,,,,,,,,,,76.0,807.0,10.6,6.0,486.0,2594.0,5.3,27.0,562.0,3401.0,6.1,33.0,,,,,14.0,270.0,19.3,0.0,3.0,4.0,75.0,49.0,12.3,12.3,0.0,0.0,177.9,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jarrett-boykin-1.html,*2008,Virginia Tech,ACC,FR,WR,14.0,,,,,,,,,,,,,,,30.0,441.0,14.7,2.0,,,,,30.0,441.0,14.7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jarrett-boykin-1.html,*2009,Virginia Tech,ACC,SO,WR,13.0,,,,,,,,,,,,0.0,1.0,,40.0,835.0,20.9,5.0,0.0,0.0,,1.0,40.0,835.0,20.9,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jarrett-boykin-1.html,*2010,Virginia Tech,ACC,JR,WR,14.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,53.0,847.0,16.0,6.0,,,,,53.0,847.0,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jarrett-boykin-1.html,*2011,Virginia Tech,ACC,SR,WR,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,61.0,761.0,12.5,5.0,,,,,61.0,761.0,12.5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jarrett-boykin-1.html,Career,Virginia Tech,,,,,2.0,0.0,2.0,0.0,0.0,,,,,,,0.0,1.0,,184.0,2884.0,15.7,18.0,0.0,0.0,,1.0,184.0,2884.0,15.7,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-boykin-1.html,*2008,Georgia,SEC,FR,DB,13.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-boykin-1.html,*2009,Georgia,SEC,SO,DB,13.0,40.0,14.0,54.0,2.5,0.0,3.0,3.0,1.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,38.0,988.0,26.0,3.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-boykin-1.html,*2010,Georgia,SEC,JR,DB,13.0,26.0,18.0,44.0,6.5,1.0,3.0,34.0,11.3,0.0,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,34.0,825.0,24.3,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-boykin-1.html,*2011,Georgia,SEC,SR,DB,14.0,35.0,20.0,55.0,11.0,0.0,3.0,-1.0,-0.3,0.0,,,,,,5.0,71.0,14.2,2.0,7.0,103.0,14.7,1.0,12.0,174.0,14.5,3.0,14.0,180.0,12.9,1.0,38.0,850.0,22.4,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-boykin-1.html,Career,Georgia,,,,,106.0,53.0,159.0,20.0,1.0,9.0,36.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,71.0,14.2,2.0,7.0,103.0,14.7,1.0,12.0,174.0,14.5,3.0,14.0,180.0,12.9,1.0,110.0,2663.0,24.2,4.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nigel-bradham-1.html,*2008,Florida State,ACC,FR,LB,13.0,18.0,11.0,29.0,1.0,0.0,,,,,,,,,,,,,,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,,,,,2.0,36.0,18.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nigel-bradham-1.html,*2009,Florida State,ACC,SO,LB,13.0,61.0,32.0,93.0,5.5,2.0,1.0,13.0,13.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,2.0,24.0,12.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nigel-bradham-1.html,*2010,Florida State,ACC,JR,LB,14.0,53.0,44.0,97.0,5.5,5.0,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nigel-bradham-1.html,*2011,Florida State,ACC,SR,LB,13.0,56.0,30.0,86.0,9.5,2.0,2.0,17.0,8.5,0.0,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/nigel-bradham-1.html,Career,Florida State,,,,,188.0,117.0,305.0,21.5,9.0,3.0,30.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,,0.0,4.0,60.0,15.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andre-branch-1.html,*2008,Clemson,ACC,FR,DL,7.0,5.0,5.0,10.0,1.0,0.0,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andre-branch-1.html,*2009,Clemson,ACC,SO,DL,14.0,23.0,15.0,38.0,7.5,2.0,,,,,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andre-branch-1.html,*2010,Clemson,ACC,JR,DL,13.0,22.0,32.0,54.0,8.5,5.0,0.0,0.0,,0.0,6.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andre-branch-1.html,*2011,Clemson,ACC,SR,DL,14.0,39.0,38.0,77.0,17.0,10.5,0.0,0.0,,0.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andre-branch-1.html,Career,Clemson,,,,,89.0,90.0,179.0,34.0,17.5,0.0,0.0,,0.0,10.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lavon-brazill-1.html,2007,Ohio,MAC,FR,WR,7.0,,,,,,,,,,,,,,,16.0,201.0,12.6,0.0,,,,,16.0,201.0,12.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lavon-brazill-1.html,2008,Ohio,MAC,SO,WR,12.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,34.0,384.0,11.3,1.0,9.0,75.0,8.3,0.0,43.0,459.0,10.7,1.0,11.0,181.0,16.5,1.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lavon-brazill-1.html,*2009,Ohio,MAC,JR,WR,13.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,53.0,702.0,13.2,6.0,14.0,86.0,6.1,0.0,67.0,788.0,11.8,6.0,26.0,350.0,13.5,3.0,,,,,2.0,3.0,66.7,54.0,18.0,24.7,1.0,0.0,327.9,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lavon-brazill-1.html,*2010,Ohio,MAC,SR,WR,3.0,1.0,1.0,2.0,0.0,0.0,,,,,0.0,0.0,,,0.0,12.0,78.0,6.5,0.0,3.0,5.0,1.7,0.0,15.0,83.0,5.5,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lavon-brazill-1.html,*2011,Ohio,MAC,SR,WR,14.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,72.0,1150.0,16.0,11.0,5.0,73.0,14.6,1.0,77.0,1223.0,15.9,12.0,25.0,137.0,5.5,0.0,2.0,40.0,20.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lavon-brazill-1.html,Career,Ohio,,,,,5.0,1.0,6.0,0.0,0.0,,,,,0.0,0.0,,,0.0,187.0,2515.0,13.4,18.0,31.0,239.0,7.7,1.0,218.0,2754.0,12.6,19.0,63.0,668.0,10.6,4.0,2.0,40.0,20.0,0.0,2.0,3.0,66.7,54.0,18.0,24.7,1.0,0.0,327.9,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-brockers-1.html,*2010,LSU,SEC,FR,DL,13.0,8.0,17.0,25.0,1.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-brockers-1.html,*2011,LSU,SEC,SO,DL,14.0,26.0,28.0,54.0,10.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/michael-brockers-1.html,Career,LSU,,,,,34.0,45.0,79.0,11.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ron-brooks-1.html,*2008,LSU,SEC,FR,DB,13.0,9.0,9.0,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,23.0,23.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ron-brooks-1.html,*2009,LSU,SEC,SO,DB,13.0,3.0,6.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,252.0,19.4,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ron-brooks-1.html,*2010,LSU,SEC,JR,DB,13.0,18.0,15.0,33.0,6.0,2.0,1.0,32.0,32.0,1.0,3.0,0.0,,,1.0,,,,,,,,,,,,,,,,,7.0,162.0,23.1,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ron-brooks-1.html,*2011,LSU,SEC,SR,DB,14.0,20.0,10.0,30.0,6.5,3.5,2.0,74.0,37.0,2.0,6.0,3.0,,,2.0,,,,,,,,,,,,,,,,,5.0,81.0,16.2,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ron-brooks-1.html,Career,LSU,,,,,50.0,40.0,90.0,12.5,5.5,3.0,106.0,35.3,3.0,9.0,3.0,,,3.0,,,,,,,,,,,,,,,,,26.0,518.0,19.9,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/zach-brown-2.html,*2008,North Carolina,ACC,FR,LB,8.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/zach-brown-2.html,*2009,North Carolina,ACC,SO,LB,13.0,30.0,17.0,47.0,4.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/zach-brown-2.html,*2010,North Carolina,ACC,JR,LB,13.0,47.0,25.0,72.0,1.5,0.0,3.0,113.0,37.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/zach-brown-2.html,*2011,North Carolina,ACC,SR,LB,13.0,62.0,43.0,105.0,13.5,5.5,3.0,24.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,8.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/zach-brown-2.html,Career,North Carolina,,,,,143.0,87.0,230.0,19.0,5.5,7.0,137.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,1.0,8.0,8.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/charles-brown-1.html,2007,North Carolina,ACC,FR,DB,12.0,42.0,17.0,59.0,5.0,1.0,2.0,101.0,50.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/charles-brown-1.html,*2008,North Carolina,ACC,SO,DB,10.0,12.0,14.0,26.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/charles-brown-1.html,*2009,North Carolina,ACC,JR,DB,13.0,55.0,11.0,66.0,3.0,0.0,3.0,91.0,30.3,0.0,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,0.0,3.0,55.0,18.3,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/charles-brown-1.html,*2011,North Carolina,ACC,SR,DB,12.0,37.0,16.0,53.0,6.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,12.0,30.0,2.5,0.0,9.0,179.0,19.9,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/charles-brown-1.html,Career,North Carolina,,,,,146.0,58.0,204.0,14.0,1.0,8.0,193.0,24.1,1.0,,,,,,,,,,,,,,,,,,13.0,32.0,2.5,0.0,12.0,234.0,19.5,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ryan-broyles-1.html,*2008,Oklahoma,Big 12,FR,WR,13.0,,,,,,,,,,,,,,,46.0,687.0,14.9,6.0,3.0,11.0,3.7,0.0,49.0,698.0,14.2,6.0,24.0,238.0,9.9,1.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ryan-broyles-1.html,*2009,Oklahoma,Big 12,SO,WR,12.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,89.0,1120.0,12.6,15.0,11.0,83.0,7.5,1.0,100.0,1203.0,12.0,16.0,31.0,492.0,15.9,1.0,4.0,81.0,20.3,0.0,0.0,1.0,0.0,0.0,0.0,-45.0,0.0,1.0,-200.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ryan-broyles-1.html,*2010,Oklahoma,Big 12,JR,WR,14.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,131.0,1622.0,12.4,14.0,,,,,131.0,1622.0,12.4,14.0,34.0,268.0,7.9,0.0,2.0,32.0,16.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ryan-broyles-1.html,*2011,Oklahoma,Big 12,SR,WR,9.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,83.0,1157.0,13.9,10.0,1.0,3.0,3.0,0.0,84.0,1160.0,13.8,10.0,19.0,196.0,10.3,0.0,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ryan-broyles-1.html,Career,Oklahoma,,,,,5.0,0.0,5.0,0.0,0.0,,,,,,,,,,349.0,4586.0,13.1,45.0,15.0,97.0,6.5,1.0,364.0,4683.0,12.9,46.0,108.0,1194.0,11.1,2.0,6.0,113.0,18.8,0.0,0.0,1.0,0.0,0.0,0.0,-45.0,0.0,1.0,-200.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/randy-bullock-1.html,2008,Texas A&M,Big 12,FR,K,7.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,21.0,95.2,6.0,7.0,85.7,38.0
https://www.sports-reference.com/cfb/players/randy-bullock-1.html,*2009,Texas A&M,Big 12,SO,K,13.0,3.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,45.0,22.5,51.0,51.0,100.0,12.0,19.0,63.2,87.0
https://www.sports-reference.com/cfb/players/randy-bullock-1.html,*2010,Texas A&M,Big 12,JR,K,13.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,50.0,100.0,16.0,21.0,76.2,98.0
https://www.sports-reference.com/cfb/players/randy-bullock-1.html,*2011,Texas A&M,Big 12,SR,K,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,57.0,96.5,29.0,33.0,87.9,142.0
https://www.sports-reference.com/cfb/players/randy-bullock-1.html,Career,Texas A&M,,,,,5.0,1.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,45.0,22.5,176.0,179.0,98.3,63.0,80.0,78.8,365.0
https://www.sports-reference.com/cfb/players/vontaze-burfict-1.html,2009,Arizona State,Pac-10,FR,LB,12.0,40.0,29.0,69.0,7.0,2.0,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/vontaze-burfict-1.html,2010,Arizona State,Pac-10,SO,LB,12.0,54.0,36.0,90.0,8.5,0.0,0.0,0.0,,0.0,3.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/vontaze-burfict-1.html,*2011,Arizona State,Pac-12,JR,LB,13.0,40.0,29.0,69.0,7.0,5.0,1.0,36.0,36.0,0.0,3.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/vontaze-burfict-1.html,Career,Arizona State,,,,,134.0,94.0,228.0,22.5,7.0,1.0,36.0,36.0,0.0,11.0,1.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/miles-burris-1.html,2008,San Diego State,MWC,FR,LB,12.0,11.0,8.0,19.0,1.5,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/miles-burris-1.html,2009,San Diego State,MWC,SO,LB,12.0,30.0,28.0,58.0,6.0,1.5,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/miles-burris-1.html,*2010,San Diego State,MWC,JR,LB,13.0,54.0,26.0,80.0,20.0,9.5,0.0,0.0,,0.0,0.0,0.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/miles-burris-1.html,*2011,San Diego State,MWC,SR,LB,13.0,46.0,32.0,78.0,19.5,8.0,0.0,0.0,,0.0,1.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/miles-burris-1.html,Career,San Diego State,,,,,141.0,94.0,235.0,47.0,19.0,0.0,0.0,,0.0,1.0,2.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/drew-butler-1.html,*2008,Georgia,SEC,FR,P,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,107.0,35.7,,,,,,,
https://www.sports-reference.com/cfb/players/drew-butler-1.html,*2009,Georgia,SEC,SO,P,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,2691.0,48.1,,,,,,,
https://www.sports-reference.com/cfb/players/drew-butler-1.html,*2010,Georgia,SEC,JR,P,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,2225.0,44.5,,,,,,,
https://www.sports-reference.com/cfb/players/drew-butler-1.html,*2011,Georgia,SEC,SR,P,14.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,2566.0,44.2,,,,,,,
https://www.sports-reference.com/cfb/players/drew-butler-1.html,Career,Georgia,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.0,7589.0,45.4,,,,,,,
https://www.sports-reference.com/cfb/players/tank-carder-1.html,*2008,Texas Christian,MWC,SO,LB,11.0,4.0,5.0,9.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tank-carder-1.html,*2009,Texas Christian,MWC,JR,LB,13.0,51.0,38.0,89.0,10.0,2.0,1.0,15.0,15.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tank-carder-1.html,*2010,Texas Christian,MWC,JR,LB,13.0,37.0,23.0,60.0,9.5,3.5,1.0,0.0,0.0,0.0,5.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tank-carder-1.html,*2011,Texas Christian,MWC,SR,LB,13.0,45.0,25.0,70.0,4.5,0.0,2.0,95.0,47.5,2.0,3.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tank-carder-1.html,Career,Texas Christian,,,,,137.0,91.0,228.0,25.0,5.5,4.0,110.0,27.5,3.0,9.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sean-cattouse-1.html,*2008,California,Pac-10,FR,DB,12.0,8.0,5.0,13.0,0.5,0.0,3.0,24.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sean-cattouse-1.html,*2009,California,Pac-10,SO,DB,13.0,28.0,9.0,37.0,2.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sean-cattouse-1.html,2010,California,Pac-10,JR,DB,12.0,37.0,22.0,59.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sean-cattouse-1.html,*2011,California,Pac-12,SR,DB,13.0,50.0,26.0,76.0,3.5,1.0,2.0,20.0,10.0,0.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sean-cattouse-1.html,Career,California,,,,,123.0,62.0,185.0,7.0,2.0,7.0,44.0,6.3,0.0,8.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-chapman-1.html,*2007,Alabama,SEC,FR,DL,1.0,1.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/josh-chapman-1.html,*2008,Alabama,SEC,SO,DL,10.0,9.0,7.0,16.0,4.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
