NCAA_Link,Year,School,Conf,Class,Pos,G,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Rec,Rec_Yds,Rec_Avg,Rec_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Punts,Punt_Yds,Punt_Avg,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts
https://www.sports-reference.com/cfb/players/deon-dyer-1.html,1996,North Carolina,ACC,,RB,11.0,4.0,58.0,14.5,0.0,2.0,39.0,19.5,0.0,6.0,97.0,16.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deon-dyer-1.html,1997,North Carolina,ACC,,RB,11.0,25.0,90.0,3.6,1.0,5.0,31.0,6.2,0.0,30.0,121.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deon-dyer-1.html,1998,North Carolina,ACC,,RB,11.0,84.0,258.0,3.1,6.0,6.0,58.0,9.7,1.0,90.0,316.0,3.5,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deon-dyer-1.html,1999,North Carolina,ACC,,RB,11.0,73.0,233.0,3.2,2.0,7.0,55.0,7.9,1.0,80.0,288.0,3.6,3.0,,,,,,,,,,1.0,19.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deon-dyer-1.html,Career,North Carolina,,,,,186.0,639.0,3.4,9.0,20.0,183.0,9.2,2.0,206.0,822.0,4.0,11.0,,,,,,,,,,1.0,19.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mario-edwards-3.html,1995,Florida State,ACC,,DB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,24.0,24.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mario-edwards-3.html,1998,Florida State,ACC,,DB,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,109.0,18.2,0.0,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mario-edwards-3.html,Career,Florida State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,24.0,24.0,1.0,,,,,,6.0,109.0,18.2,0.0,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/john-engelberger-1.html,1997,Virginia Tech,Big East,,DL,10.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/john-engelberger-1.html,1998,Virginia Tech,Big East,,DL,11.0,,,,,1.0,13.0,13.0,0.0,1.0,13.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/john-engelberger-1.html,Career,Virginia Tech,,,,,,,,,1.0,13.0,13.0,0.0,1.0,13.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/danny-farmer-1.html,1996,UCLA,Pac-10,,WR,11.0,,,,,31.0,524.0,16.9,4.0,31.0,524.0,16.9,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/danny-farmer-1.html,*1997,UCLA,Pac-10,,WR,12.0,,,,,41.0,649.0,15.8,3.0,41.0,649.0,15.8,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/danny-farmer-1.html,*1998,UCLA,Pac-10,,WR,12.0,3.0,40.0,13.3,0.0,58.0,1274.0,22.0,9.0,61.0,1314.0,21.5,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/danny-farmer-1.html,1999,UCLA,Pac-10,,WR,9.0,,,,,29.0,573.0,19.8,3.0,29.0,573.0,19.8,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/danny-farmer-1.html,Career,UCLA,,,,,3.0,40.0,13.3,0.0,159.0,3020.0,19.0,19.0,162.0,3060.0,18.9,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/zeron-flemister-1.html,1996,Iowa,Big Ten,,TE,7.0,,,,,5.0,66.0,13.2,0.0,5.0,66.0,13.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/zeron-flemister-1.html,1998,Iowa,Big Ten,,TE,5.0,,,,,5.0,69.0,13.8,1.0,5.0,69.0,13.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/zeron-flemister-1.html,1999,Iowa,Big Ten,,TE,7.0,,,,,9.0,104.0,11.6,0.0,9.0,104.0,11.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/zeron-flemister-1.html,Career,Iowa,,,,,,,,,19.0,239.0,12.6,1.0,19.0,239.0,12.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/larry-foster-1.html,1996,LSU,SEC,,WR,10.0,5.0,63.0,12.6,0.0,26.0,446.0,17.2,4.0,31.0,509.0,16.4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/larry-foster-1.html,1997,LSU,SEC,,WR,11.0,5.0,25.0,5.0,0.0,43.0,579.0,13.5,4.0,48.0,604.0,12.6,4.0,,,,,,,,,,1.0,25.0,25.0,0.0,11.0,40.0,3.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/larry-foster-1.html,1998,LSU,SEC,,WR,11.0,5.0,46.0,9.2,0.0,56.0,722.0,12.9,4.0,61.0,768.0,12.6,4.0,,,,,,,,,,1.0,7.0,7.0,0.0,7.0,60.0,8.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/larry-foster-1.html,1999,LSU,SEC,,PR,11.0,1.0,5.0,5.0,0.0,,,,,1.0,5.0,5.0,0.0,,,,,,,,,,,,,,2.0,31.0,15.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/larry-foster-1.html,Career,LSU,,,,,16.0,139.0,8.7,0.0,125.0,1747.0,14.0,12.0,141.0,1886.0,13.4,12.0,,,,,,,,,,2.0,32.0,16.0,0.0,20.0,131.0,6.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bubba-franks-1.html,1997,Miami (FL),Big East,,TE,11.0,,,,,19.0,294.0,15.5,4.0,19.0,294.0,15.5,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bubba-franks-1.html,1998,Miami (FL),Big East,,TE,11.0,,,,,13.0,179.0,13.8,3.0,13.0,179.0,13.8,3.0,,,,,,,,,,2.0,31.0,15.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bubba-franks-1.html,1999,Miami (FL),Big East,,TE,12.0,,,,,45.0,565.0,12.6,5.0,45.0,565.0,12.6,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bubba-franks-1.html,Career,Miami (FL),,,,,,,,,77.0,1038.0,13.5,12.0,77.0,1038.0,13.5,12.0,,,,,,,,,,2.0,31.0,15.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mondriel-fulcher-1.html,*1996,Miami (FL),Big East,,TE,12.0,,,,,12.0,149.0,12.4,2.0,12.0,149.0,12.4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mondriel-fulcher-1.html,1997,Miami (FL),Big East,,TE,9.0,,,,,5.0,87.0,17.4,0.0,5.0,87.0,17.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mondriel-fulcher-1.html,1998,Miami (FL),Big East,,TE,11.0,1.0,0.0,0.0,0.0,17.0,289.0,17.0,1.0,18.0,289.0,16.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mondriel-fulcher-1.html,1999,Miami (FL),Big East,,RB,12.0,3.0,10.0,3.3,0.0,13.0,131.0,10.1,1.0,16.0,141.0,8.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mondriel-fulcher-1.html,Career,Miami (FL),,,,,4.0,10.0,2.5,0.0,47.0,656.0,14.0,4.0,51.0,666.0,13.1,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trevor-gaylor-1.html,1996,Miami (OH),MAC,,WR,5.0,,,,,8.0,75.0,9.4,0.0,8.0,75.0,9.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trevor-gaylor-1.html,1997,Miami (OH),MAC,,WR,11.0,,,,,29.0,375.0,12.9,4.0,29.0,375.0,12.9,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trevor-gaylor-1.html,1998,Miami (OH),MAC,,WR,11.0,5.0,40.0,8.0,1.0,38.0,653.0,17.2,5.0,43.0,693.0,16.1,6.0,,,,,,,,,,,,,,1.0,16.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trevor-gaylor-1.html,1999,Miami (OH),MAC,,WR,11.0,2.0,7.0,3.5,0.0,53.0,1028.0,19.4,11.0,55.0,1035.0,18.8,11.0,1.0,1.0,100.0,81.0,81.0,101.0,1.0,0.0,1110.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trevor-gaylor-1.html,Career,Miami (OH),,,,,7.0,47.0,6.7,1.0,128.0,2131.0,16.6,20.0,135.0,2178.0,16.1,21.0,1.0,1.0,100.0,81.0,81.0,101.0,1.0,0.0,1110.4,,,,,1.0,16.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ian-gold-1.html,1996,Michigan,Big Ten,,RB,7.0,4.0,13.0,3.3,0.0,,,,,4.0,13.0,3.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ian-gold-1.html,1999,Michigan,Big Ten,,LB,11.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,17.0,17.0,0.0,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ian-gold-1.html,Career,Michigan,,,,,4.0,13.0,3.3,0.0,,,,,4.0,13.0,3.3,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,17.0,17.0,0.0,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deon-grant-1.html,1998,Tennessee,SEC,,DB,12.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,2.0,11.0,5.5,0.0,,,,,,5.0,79.0,15.8,0.0,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deon-grant-1.html,1999,Tennessee,SEC,,DB,11.0,,,,,1.0,-4.0,-4.0,0.0,1.0,-4.0,-4.0,0.0,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,,,,,,9.0,167.0,18.6,1.0,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deon-grant-1.html,Career,Tennessee,,,,,,,,,1.0,-4.0,-4.0,0.0,1.0,-4.0,-4.0,0.0,,,,,,,,,,,,,,3.0,12.0,4.0,0.0,,,,,,14.0,246.0,17.6,1.0,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-green-4.html,1998,Houston,CUSA,,RB,11.0,101.0,435.0,4.3,3.0,3.0,68.0,22.7,0.0,104.0,503.0,4.8,3.0,,,,,,,,,,2.0,35.0,17.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-green-4.html,1999,Houston,CUSA,,RB,10.0,142.0,838.0,5.9,8.0,6.0,46.0,7.7,0.0,148.0,884.0,6.0,8.0,,,,,,,,,,3.0,62.0,20.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-green-4.html,Career,Houston,,,,,243.0,1273.0,5.2,11.0,9.0,114.0,12.7,0.0,252.0,1387.0,5.5,11.0,,,,,,,,,,5.0,97.0,19.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/barrett-green-1.html,*1997,West Virginia,Big East,,DB,12.0,1.0,-6.0,-6.0,0.0,,,,,1.0,-6.0,-6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,4.0,143.0,35.8,1.0,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/barrett-green-1.html,*1998,West Virginia,Big East,,LB,12.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,11.0,11.0,0.0,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/barrett-green-1.html,Career,West Virginia,,,,,1.0,-6.0,-6.0,0.0,,,,,1.0,-6.0,-6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,5.0,154.0,30.8,1.0,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/troy-hambrick-1.html,1996,South Carolina,SEC,,RB,11.0,43.0,281.0,6.5,5.0,,,,,43.0,281.0,6.5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/troy-hambrick-1.html,1997,South Carolina,SEC,,RB,11.0,115.0,604.0,5.3,5.0,18.0,143.0,7.9,0.0,133.0,747.0,5.6,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/troy-hambrick-1.html,1998,South Carolina,SEC,,RB,10.0,144.0,701.0,4.9,4.0,22.0,166.0,7.5,0.0,166.0,867.0,5.2,4.0,,,,,,,,,,1.0,47.0,47.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/troy-hambrick-1.html,Career,South Carolina,,,,,302.0,1586.0,5.3,14.0,40.0,309.0,7.7,0.0,342.0,1895.0,5.5,14.0,,,,,,,,,,1.0,47.0,47.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joe-hamilton-1.html,1996,Georgia Tech,ACC,,QB,10.0,95.0,248.0,2.6,3.0,,,,,95.0,248.0,2.6,3.0,108.0,188.0,57.4,1342.0,7.1,4.8,7.0,13.0,115.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joe-hamilton-1.html,1997,Georgia Tech,ACC,,QB,11.0,140.0,478.0,3.4,5.0,,,,,140.0,478.0,3.4,5.0,173.0,268.0,64.6,2314.0,8.6,8.4,12.0,7.0,146.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joe-hamilton-1.html,1998,Georgia Tech,ACC,,QB,11.0,112.0,298.0,2.7,4.0,,,,,112.0,298.0,2.7,4.0,145.0,259.0,56.0,2166.0,8.4,8.3,17.0,8.0,141.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joe-hamilton-1.html,1999,Georgia Tech,ACC,,QB,11.0,154.0,734.0,4.8,6.0,,,,,154.0,734.0,4.8,6.0,203.0,305.0,66.6,3060.0,10.0,10.3,29.0,11.0,175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/joe-hamilton-1.html,Career,Georgia Tech,,,,,501.0,1758.0,3.5,18.0,,,,,501.0,1758.0,3.5,18.0,629.0,1020.0,61.7,8882.0,8.7,8.3,65.0,39.0,148.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lloyd-harrison-1.html,1998,North Carolina State,ACC,,DB,11.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,1.0,23.0,23.0,0.0,,,,,,,,,,7.0,51.0,7.3,0.0,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lloyd-harrison-1.html,1999,North Carolina State,ACC,,DB,12.0,,,,,1.0,36.0,36.0,0.0,1.0,36.0,36.0,0.0,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lloyd-harrison-1.html,Career,North Carolina State,,,,,,,,,1.0,36.0,36.0,0.0,1.0,36.0,36.0,0.0,,,,,,,,,,1.0,23.0,23.0,0.0,,,,,,,,,,12.0,51.0,4.3,0.0,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/windrell-hayes-1.html,1995,San Jose State,Big West,,WR,11.0,4.0,38.0,9.5,0.0,39.0,535.0,13.7,5.0,43.0,573.0,13.3,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/windrell-hayes-1.html,1996,San Jose State,WAC,,WR,12.0,2.0,-15.0,-7.5,0.0,58.0,848.0,14.6,4.0,60.0,833.0,13.9,4.0,,,,,,,,,,,,,,1.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/windrell-hayes-1.html,*1998,USC,Pac-10,,WR,12.0,,,,,24.0,340.0,14.2,2.0,24.0,340.0,14.2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/windrell-hayes-1.html,1999,USC,Pac-10,,WR,10.0,,,,,55.0,720.0,13.1,4.0,55.0,720.0,13.1,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/windrell-hayes-1.html,Career,Overall,,,,,6.0,23.0,3.8,0.0,176.0,2443.0,13.9,15.0,182.0,2466.0,13.5,15.0,,,,,,,,,,,,,,1.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/windrell-hayes-1.html,,San Jose State,,,,,6.0,23.0,3.8,0.0,97.0,1383.0,14.3,9.0,103.0,1406.0,13.7,9.0,,,,,,,,,,,,,,1.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/windrell-hayes-1.html,,USC,,,,,,,,,79.0,1060.0,13.4,6.0,79.0,1060.0,13.4,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/todd-husak-1.html,1996,Stanford,Pac-10,,QB,4.0,9.0,-43.0,-4.8,0.0,,,,,9.0,-43.0,-4.8,0.0,19.0,39.0,48.7,202.0,5.2,3.4,1.0,2.0,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/todd-husak-1.html,1997,Stanford,Pac-10,,QB,11.0,12.0,-30.0,-2.5,0.0,,,,,12.0,-30.0,-2.5,0.0,37.0,78.0,47.4,582.0,7.5,6.4,5.0,4.0,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/todd-husak-1.html,1998,Stanford,Pac-10,,QB,11.0,48.0,-66.0,-1.4,0.0,,,,,48.0,-66.0,-1.4,0.0,233.0,447.0,52.1,3092.0,6.9,7.0,17.0,7.0,119.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/todd-husak-1.html,1999,Stanford,Pac-10,,QB,10.0,30.0,3.0,0.1,3.0,,,,,30.0,3.0,0.1,3.0,176.0,308.0,57.1,2688.0,8.7,8.3,18.0,11.0,142.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/todd-husak-1.html,Career,Stanford,,,,,99.0,-136.0,-1.4,3.0,,,,,99.0,-136.0,-1.4,3.0,465.0,872.0,53.3,6564.0,7.5,7.2,41.0,24.0,126.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trevor-insley-1.html,1996,Nevada,Big West,,WR,11.0,,,,,36.0,574.0,15.9,5.0,36.0,574.0,15.9,5.0,,,,,,,,,,2.0,51.0,25.5,0.0,3.0,65.0,21.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trevor-insley-1.html,1997,Nevada,Big West,,WR,11.0,1.0,-2.0,-2.0,0.0,59.0,1151.0,19.5,6.0,60.0,1149.0,19.2,6.0,,,,,,,,,,6.0,100.0,16.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/trevor-insley-1.html,1998,Nevada,Big West,,WR,11.0,1.0,-20.0,-20.0,0.0,69.0,1220.0,17.7,11.0,70.0,1200.0,17.1,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
