NCAA_Link,Year,School,Conf,Class,Pos,G,Def_Solo_Tackles,Def_Ast_Tackles,Def_Tot_Tackles,Def_Loss_Tackles,Def_Sk,Def_Int,Def_Int_Yds,Def_Int_Avg,Def_Int_TD,Def_Int_PD,Def_FR,Def_Yds_Fumbles,Def_TD_Fumbles,Def_FF,Kick_Ret,Kick_ret_Yds,Kick_ret_Avg,Kick_ret_TD,Punt_Ret,Punt_ret_Yds,Punt_ret_Avg,Punt_ret_TD,Rec,Rec_Yds,Rec_Avg,Rec_TD,Rush_Att,Rush_Yds,Rush_Avg,Rush_TD,Scrim_Plays,Scrim_Yds,Scrim_Avg,Scrim_TD,Pass_Cmp,Pass_Att,Pass_Pct,Pass_Yds,Pass_Y/A,Pass_AY/A,Pass_TD,Pass_Int,Pass_Rate,Punts,Punt_Yds,Punt_Avg,Kick_XPM,Kick_XPA,Kick_XP_pct,Kick_FGM,Kick_FGA,Kick_FG_pct,Kick_Pts
https://www.sports-reference.com/cfb/players/myron-pryor-1.html,*2008,Kentucky,SEC,SR,DL,12.0,18.0,18.0,36.0,11.0,4.5,0.0,0.0,,0.0,2.0,1.0,72.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/myron-pryor-1.html,Career,Kentucky,,,,,69.0,49.0,118.0,20.0,11.5,1.0,5.0,5.0,0.0,2.0,1.0,72.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/glover-quin-1.html,*2006,New Mexico,MWC,SO,DB,13.0,37.0,26.0,63.0,2.0,0.0,,,,,,,,,,5.0,111.0,22.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/glover-quin-1.html,*2007,New Mexico,MWC,JR,DB,11.0,25.0,15.0,40.0,1.0,0.0,2.0,30.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/glover-quin-1.html,2008,New Mexico,MWC,SR,DB,12.0,33.0,20.0,53.0,4.5,0.0,5.0,95.0,19.0,0.0,,,,,,10.0,323.0,32.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/glover-quin-1.html,Career,New Mexico,,,,,95.0,61.0,156.0,7.5,0.0,7.0,125.0,17.9,0.0,,,,,,15.0,434.0,28.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/richard-quinn-1.html,2005,North Carolina,ACC,FR,TE,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/richard-quinn-1.html,2007,North Carolina,ACC,SO,TE,12.0,,,,,,,,,,,,,,,3.0,39.0,13.0,0.0,,,,,4.0,27.0,6.8,1.0,,,,,4.0,27.0,6.8,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/richard-quinn-1.html,*2008,North Carolina,ACC,SR,TE,13.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,1.0,-2.0,-2.0,0.0,,,,,8.0,97.0,12.1,1.0,,,,,8.0,97.0,12.1,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/richard-quinn-1.html,Career,North Carolina,,,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,37.0,9.3,0.0,0.0,0.0,,0.0,12.0,124.0,10.3,2.0,0.0,0.0,,0.0,12.0,124.0,10.3,2.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bj-raji-1.html,*2005,Boston College,ACC,SO,DL,11.0,15.0,12.0,27.0,6.5,1.5,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bj-raji-1.html,*2006,Boston College,ACC,JR,DL,13.0,16.0,7.0,23.0,8.5,3.0,,,,,3.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bj-raji-1.html,*2008,Boston College,ACC,SR,DL,14.0,22.0,20.0,42.0,14.0,7.5,,,,,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/bj-raji-1.html,Career,Boston College,,,,,53.0,39.0,92.0,29.0,12.0,,,,,9.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darryl-richard-1.html,*2004,Georgia Tech,ACC,FR,DL,12.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darryl-richard-1.html,*2006,Georgia Tech,ACC,SO,DL,14.0,11.0,9.0,20.0,3.5,0.0,,,,,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darryl-richard-1.html,*2007,Georgia Tech,ACC,JR,DL,13.0,19.0,11.0,30.0,11.5,4.5,,,,,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darryl-richard-1.html,*2008,Georgia Tech,ACC,SR,DL,13.0,22.0,12.0,34.0,10.0,4.0,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/darryl-richard-1.html,Career,Georgia Tech,,,,,52.0,32.0,84.0,25.0,8.5,,,,,4.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/david-richmond-1.html,2007,San Jose State,WAC,JR,WR,12.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,55.0,852.0,15.5,3.0,,,,,55.0,852.0,15.5,3.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/david-richmond-1.html,2008,San Jose State,WAC,SR,WR,12.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,72.0,832.0,11.6,7.0,5.0,32.0,6.4,0.0,77.0,864.0,11.2,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/david-richmond-1.html,Career,San Jose State,,,,,4.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,127.0,1684.0,13.3,10.0,5.0,32.0,6.4,0.0,132.0,1716.0,13.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://www.sports-reference.com/cfb/players/javon-ringer-1.html,2005,Michigan State,Big Ten,FR,RB,11.0,3.0,1.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,19.0,138.0,7.3,0.0,122.0,817.0,6.7,5.0,141.0,955.0,6.8,5.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/javon-ringer-1.html,2006,Michigan State,Big Ten,SO,RB,8.0,,,,,,,,,,,,,,,4.0,85.0,21.3,0.0,,,,,14.0,96.0,6.9,1.0,86.0,497.0,5.8,1.0,100.0,593.0,5.9,2.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/javon-ringer-1.html,*2007,Michigan State,Big Ten,JR,RB,13.0,,,,,,,,,,,,,,,,,,,,,,,35.0,295.0,8.4,0.0,245.0,1447.0,5.9,6.0,280.0,1742.0,6.2,6.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/javon-ringer-1.html,*2008,Michigan State,Big Ten,SR,RB,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,11.0,224.0,20.4,0.0,,,,,28.0,190.0,6.8,0.0,390.0,1637.0,4.2,22.0,418.0,1827.0,4.4,22.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/javon-ringer-1.html,Career,Michigan State,,,,,4.0,1.0,5.0,0.0,0.0,,,,,,,,,,15.0,309.0,20.6,0.0,,,,,96.0,719.0,7.5,1.0,843.0,4398.0,5.2,34.0,939.0,5117.0,5.4,35.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brian-robiskie-1.html,*2005,Ohio State,Big Ten,FR,WR,12.0,,,,,,,,,,,,,,,,,,,,,,,1.0,13.0,13.0,0.0,,,,,1.0,13.0,13.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brian-robiskie-1.html,*2006,Ohio State,Big Ten,SO,WR,13.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,29.0,383.0,13.2,5.0,,,,,29.0,383.0,13.2,5.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brian-robiskie-1.html,*2007,Ohio State,Big Ten,JR,WR,13.0,,,,,,,,,,,,,,,,,,,7.0,60.0,8.6,0.0,55.0,935.0,17.0,11.0,,,,,55.0,935.0,17.0,11.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brian-robiskie-1.html,*2008,Ohio State,Big Ten,SR,WR,13.0,,,,,,,,,,,,,,,1.0,11.0,11.0,0.0,4.0,17.0,4.3,0.0,42.0,535.0,12.7,8.0,,,,,42.0,535.0,12.7,8.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brian-robiskie-1.html,Career,Ohio State,,,,,,,,,,,,,,,,,,,1.0,11.0,11.0,0.0,12.0,77.0,6.4,0.0,127.0,1866.0,14.7,24.0,,,,,127.0,1866.0,14.7,24.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/louie-sakoda-1.html,*2005,Utah,MWC,FR,P,12.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,54.0,2002.0,37.1,,,,,,,
https://www.sports-reference.com/cfb/players/louie-sakoda-1.html,*2006,Utah,MWC,SO,K,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,32.0,16.0,0.0,2.0,32.0,16.0,0.0,,,,,,,,,,59.0,2598.0,44.0,43.0,43.0,100.0,16.0,20.0,80.0,91.0
https://www.sports-reference.com/cfb/players/louie-sakoda-1.html,*2007,Utah,MWC,JR,K,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.0,26.0,13.0,0.0,2.0,26.0,13.0,0.0,2.0,2.0,100.0,42.0,21.0,21.0,0.0,0.0,276.4,73.0,3231.0,44.3,38.0,40.0,95.0,19.0,22.0,86.4,95.0
https://www.sports-reference.com/cfb/players/louie-sakoda-1.html,*2008,Utah,MWC,SR,K,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,1.0,2.0,50.0,9.0,4.5,4.5,0.0,0.0,87.8,56.0,2357.0,42.1,56.0,57.0,98.2,22.0,24.0,91.7,122.0
https://www.sports-reference.com/cfb/players/louie-sakoda-1.html,Career,Utah,,,,,1.0,2.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,4.0,58.0,14.5,0.0,4.0,58.0,14.5,0.0,3.0,4.0,75.0,51.0,12.8,12.8,0.0,0.0,182.1,242.0,10188.0,42.1,137.0,140.0,97.9,57.0,66.0,86.4,308.0
https://www.sports-reference.com/cfb/players/mark-sanchez-1.html,*2006,USC,Pac-10,FR,QB,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,-5.0,-1.3,1.0,4.0,-5.0,-1.3,1.0,3.0,7.0,42.9,63.0,9.0,2.6,0.0,1.0,89.9,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mark-sanchez-1.html,*2007,USC,Pac-10,SO,QB,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,22.0,1.6,0.0,14.0,22.0,1.6,0.0,69.0,114.0,60.5,695.0,6.1,5.4,7.0,5.0,123.2,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mark-sanchez-1.html,*2008,USC,Pac-10,JR,QB,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,16.0,0.3,3.0,52.0,16.0,0.3,3.0,241.0,366.0,65.8,3207.0,8.8,9.4,34.0,10.0,164.6,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mark-sanchez-1.html,Career,USC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,33.0,0.5,4.0,70.0,33.0,0.5,4.0,313.0,487.0,64.3,3965.0,8.1,8.3,41.0,16.0,153.9,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jamarca-sanford-1.html,2005,Ole Miss,SEC,FR,DB,10.0,41.0,17.0,58.0,5.5,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jamarca-sanford-1.html,2006,Ole Miss,SEC,SO,DB,11.0,33.0,31.0,64.0,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,0.0,1.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jamarca-sanford-1.html,2007,Ole Miss,SEC,JR,DB,10.0,48.0,35.0,83.0,5.5,0.0,,,,,,,,,,,,,,1.0,28.0,28.0,0.0,,,,,1.0,5.0,5.0,0.0,1.0,5.0,5.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jamarca-sanford-1.html,*2008,Ole Miss,SEC,SR,DB,13.0,56.0,26.0,82.0,4.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jamarca-sanford-1.html,Career,Ole Miss,,,,,178.0,109.0,287.0,16.0,2.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,1.0,28.0,28.0,0.0,0.0,0.0,,0.0,2.0,8.0,4.0,0.0,2.0,8.0,4.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lydell-sargeant-1.html,*2005,Penn State,Big Ten,,WR,8.0,,,,,,,,,,,,,,,,,,,,,,,2.0,27.0,13.5,0.0,,,,,2.0,27.0,13.5,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lydell-sargeant-1.html,*2006,Penn State,Big Ten,SO,DB,12.0,3.0,2.0,5.0,0.0,0.0,1.0,4.0,4.0,0.0,,,,,,,,,,2.0,-3.0,-1.5,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lydell-sargeant-1.html,*2007,Penn State,Big Ten,JR,DB,13.0,44.0,26.0,70.0,1.5,0.0,2.0,34.0,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lydell-sargeant-1.html,*2008,Penn State,Big Ten,SR,DB,13.0,23.0,10.0,33.0,0.0,0.0,4.0,55.0,13.8,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/lydell-sargeant-1.html,Career,Penn State,,,,,70.0,38.0,108.0,1.5,0.0,7.0,93.0,13.3,0.0,,,,,,,,,,2.0,-3.0,-1.5,0.0,2.0,27.0,13.5,0.0,,,,,2.0,27.0,13.5,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/matt-shaughnessy-1.html,*2007,Wisconsin,Big Ten,JR,DL,13.0,41.0,19.0,60.0,18.0,5.0,,,,,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/matt-shaughnessy-1.html,*2008,Wisconsin,Big Ten,SR,DL,13.0,29.0,11.0,40.0,8.0,4.0,,,,,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/matt-shaughnessy-1.html,Career,Wisconsin,,,,,70.0,30.0,100.0,26.0,9.0,,,,,7.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kory-sheets-1.html,2005,Purdue,Big Ten,FR,RB,11.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,4.0,73.0,18.3,0.0,0.0,13.0,,1.0,13.0,132.0,10.2,0.0,104.0,571.0,5.5,10.0,117.0,703.0,6.0,10.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kory-sheets-1.html,*2006,Purdue,Big Ten,SO,RB,14.0,3.0,1.0,4.0,0.0,0.0,,,,,,,,,,19.0,422.0,22.2,0.0,1.0,8.0,8.0,0.0,28.0,213.0,7.6,2.0,158.0,780.0,4.9,11.0,186.0,993.0,5.3,13.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kory-sheets-1.html,*2007,Purdue,Big Ten,JR,RB,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,1.0,14.0,14.0,0.0,,,,,30.0,216.0,7.2,2.0,168.0,859.0,5.1,11.0,198.0,1075.0,5.4,13.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kory-sheets-1.html,2008,Purdue,Big Ten,SR,RB,12.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,14.0,259.0,18.5,0.0,,,,,37.0,253.0,6.8,1.0,234.0,1131.0,4.8,16.0,271.0,1384.0,5.1,17.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kory-sheets-1.html,Career,Purdue,,,,,7.0,1.0,8.0,1.0,0.0,,,,,,,,,,38.0,768.0,20.2,0.0,1.0,21.0,21.0,1.0,108.0,814.0,7.5,5.0,664.0,3341.0,5.0,48.0,772.0,4155.0,5.4,53.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/aq-shipley-1.html,*2005,Penn State,Big Ten,,OL,12.0,2.0,3.0,5.0,2.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/aq-shipley-1.html,*2006,Penn State,Big Ten,SO,OL,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/aq-shipley-1.html,*2007,Penn State,Big Ten,JR,OL,13.0,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,4.0,0.0,,,,,1.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/aq-shipley-1.html,*2008,Penn State,Big Ten,,OL,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/aq-shipley-1.html,Career,Penn State,,,,,3.0,3.0,6.0,2.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1.0,4.0,4.0,0.0,0.0,0.0,,0.0,1.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/clint-sintim-1.html,*2005,Virginia,ACC,FR,LB,12.0,27.0,26.0,53.0,7.0,3.0,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/clint-sintim-1.html,2006,Virginia,ACC,SO,LB,12.0,22.0,23.0,45.0,10.0,4.0,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/clint-sintim-1.html,*2007,Virginia,ACC,JR,LB,13.0,44.0,34.0,78.0,9.0,9.0,,,,,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/clint-sintim-1.html,2008,Virginia,ACC,SR,LB,12.0,38.0,31.0,69.0,12.5,11.0,,,,,3.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/clint-sintim-1.html,Career,Virginia,,,,,131.0,114.0,245.0,38.5,27.0,,,,,3.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alphonso-smith-1.html,2005,Wake Forest,ACC,FR,DB,11.0,52.0,7.0,59.0,8.0,2.0,3.0,32.0,10.7,1.0,,,,,,1.0,15.0,15.0,0.0,2.0,40.0,20.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alphonso-smith-1.html,*2006,Wake Forest,ACC,SO,DB,14.0,38.0,10.0,48.0,8.5,4.0,3.0,23.0,7.7,0.0,,,,,,5.0,115.0,23.0,0.0,1.0,34.0,34.0,1.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alphonso-smith-1.html,*2007,Wake Forest,ACC,JR,DB,13.0,36.0,8.0,44.0,4.5,3.0,8.0,166.0,20.8,3.0,,,,,,6.0,112.0,18.7,0.0,,,,,3.0,13.0,4.3,0.0,,,,,3.0,13.0,4.3,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alphonso-smith-1.html,*2008,Wake Forest,ACC,SR,DB,13.0,28.0,9.0,37.0,2.5,0.0,7.0,33.0,4.7,0.0,,,,,,5.0,110.0,22.0,0.0,21.0,108.0,5.1,0.0,,,,,1.0,4.0,4.0,0.0,1.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/alphonso-smith-1.html,Career,Wake Forest,,,,,154.0,34.0,188.0,23.5,9.0,21.0,254.0,12.1,4.0,,,,,,17.0,352.0,20.7,0.0,24.0,182.0,7.6,1.0,3.0,13.0,4.3,0.0,1.0,4.0,4.0,0.0,4.0,17.0,4.3,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andre-smith-3.html,*2006,Alabama,SEC,FR,OL,13.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andre-smith-3.html,*2007,Alabama,SEC,SO,OL,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andre-smith-3.html,*2008,Alabama,SEC,,OL,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/andre-smith-3.html,Career,Alabama,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deangelo-smith-1.html,2005,Cincinnati,Big East,FR,DB,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deangelo-smith-1.html,*2006,Cincinnati,Big East,SO,DB,13.0,17.0,6.0,23.0,1.5,0.0,2.0,95.0,47.5,1.0,,,,,,4.0,65.0,16.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deangelo-smith-1.html,*2007,Cincinnati,Big East,JR,DB,13.0,39.0,10.0,49.0,2.5,0.0,8.0,82.0,10.3,1.0,,,,,,12.0,296.0,24.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deangelo-smith-1.html,*2008,Cincinnati,Big East,SR,DB,13.0,35.0,15.0,50.0,3.5,0.0,2.0,2.0,1.0,0.0,,,,,,1.0,-8.0,-8.0,0.0,23.0,219.0,9.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/deangelo-smith-1.html,Career,Cincinnati,,,,,92.0,31.0,123.0,7.5,0.0,12.0,179.0,14.9,2.0,0.0,0.0,0.0,0.0,0.0,17.0,353.0,20.8,0.0,23.0,219.0,9.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jason-smith-3.html,2005,Baylor,Big 12,FR,TE,11.0,,,,,,,,,,,,,,,,,,,,,,,6.0,70.0,11.7,1.0,,,,,6.0,70.0,11.7,1.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jason-smith-3.html,2006,Baylor,Big 12,SO,OL,12.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jason-smith-3.html,2007,Baylor,Big 12,JR,OL,7.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jason-smith-3.html,Career,Baylor,,,,,3.0,1.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,6.0,70.0,11.7,1.0,0.0,0.0,,0.0,6.0,70.0,11.7,1.0,,,,,,,,,,,,,,,,,,,
