Year,Player_NCAA_ID,NCAA_Link,Rk,Player,School,Conf,G,XPM,XPA,XP%,FGM,FGA,FG%,Pts
2001,josh-scobee-1,/cfb/players/josh-scobee-1.html,17,Josh Scobee,Louisiana Tech,WAC,11,44,45,97.8,18,22,81.8,98
2001,drew-dunning-1,/cfb/players/drew-dunning-1.html,18,Drew Dunning*,Washington State,Pac-10,12,47,51,92.2,18,22,81.8,101
2001,travis-dorsch-1,/cfb/players/travis-dorsch-1.html,19,Travis Dorsch*,Purdue,Big Ten,12,20,25,80.0,22,27,81.5,86
2001,todd-sievers-1,/cfb/players/todd-sievers-1.html,20,Todd Sievers,Miami (FL),Big East,11,56,58,96.6,21,26,80.8,119
2001,robert-treece-1,/cfb/players/robert-treece-1.html,21,Robert Treece,Texas Tech,Big 12,11,43,44,97.7,12,15,80.0,79
2001,tyler-ashe-1,/cfb/players/tyler-ashe-1.html,22,Tyler Ashe,Wake Forest,ACC,11,33,34,97.1,11,14,78.6,66
2001,mark-christian-jensen-1,/cfb/players/mark-christian-jensen-1.html,23,Mark-Christian Jensen,California,Pac-10,11,22,22,100.0,11,14,78.6,55
2001,steve-azar-1,/cfb/players/steve-azar-1.html,24,Steve Azar,Northern Illinois,MAC,11,31,32,96.9,20,26,76.9,91
2001,chris-griffith-1,/cfb/players/chris-griffith-1.html,25,Chris Griffith,UCLA,Pac-10,11,41,41,100.0,10,13,76.9,71
2001,tommy-kirovski-1,/cfb/players/tommy-kirovski-1.html,26,Tommy Kirovski,San Diego State,MWC,11,20,22,90.9,10,13,76.9,50
2001,dave-pavich-1,/cfb/players/dave-pavich-1.html,27,Dave Pavich,Kent State,MAC,11,30,30,100.0,10,13,76.9,60
2001,daniel-weaver-1,/cfb/players/daniel-weaver-1.html,28,Daniel Weaver*,South Carolina,SEC,12,33,36,91.7,13,17,76.5,72
2001,jeremy-flores-1,/cfb/players/jeremy-flores-1.html,29,Jeremy Flores,Colorado,Big 12,11,40,42,95.2,18,24,75.0,94
2001,alex-walls-1,/cfb/players/alex-walls-1.html,30,Alex Walls,Tennessee,SEC,12,39,39,100.0,15,20,75.0,84
2001,jonathan-ruffin-1,/cfb/players/jonathan-ruffin-1.html,31,Jonathan Ruffin,Cincinnati,CUSA,11,36,36,100.0,12,16,75.0,72
2001,jonathon-ruffin-1,/cfb/players/jonathon-ruffin-1.html,32,Jonathon Ruffin,Cincinnati,CUSA,11,36,36,100.0,12,16,75.0,72
2001,jeff-reed-1,/cfb/players/jeff-reed-1.html,33,Jeff Reed,North Carolina,ACC,12,36,37,97.3,12,16,75.0,72
2001,derek-jacobs-1,/cfb/players/derek-jacobs-1.html,34,Derek Jacobs,Army,CUSA,11,25,28,89.3,8,11,72.7,49
2001,robert-menchinger-1,/cfb/players/robert-menchinger-1.html,35,Robert Menchinger,Western Michigan,MAC,11,31,33,93.9,8,11,72.7,55
2001,tyler-kuecker-1,/cfb/players/tyler-kuecker-1.html,36,Tyler Kuecker,Louisiana-Monroe,Sun Belt,11,7,8,87.5,8,11,72.7,31
2001,jacobs-1,/cfb/players/jacobs-1.html,37,Jacobs,Army,CUSA,11,25,28,89.3,8,11,72.7,49
2001,nathan-smith-1,/cfb/players/nathan-smith-1.html,38,Nathan Smith,Louisville,CUSA,12,39,40,97.5,13,18,72.2,78
2001,nate-smith-1,/cfb/players/nate-smith-1.html,39,Nate Smith,Louisville,CUSA,12,39,40,97.5,13,18,72.2,78
2001,asen-asparuhov-1,/cfb/players/asen-asparuhov-1.html,40,Asen Asparuhov*,Fresno State,WAC,14,60,62,96.8,23,32,71.9,129
2001,tim-duncan-1,/cfb/players/tim-duncan-1.html,41,Tim Duncan,Oklahoma,Big 12,12,45,47,95.7,20,28,71.4,105
2001,neal-thomas-1,/cfb/players/neal-thomas-1.html,42,Neal Thomas,Alabama,SEC,11,33,34,97.1,15,21,71.4,78
2001,josh-brown-1,/cfb/players/josh-brown-1.html,43,Josh Brown,Nebraska,Big 12,11,34,37,91.9,10,14,71.4,64
2001,marc-hickok-1,/cfb/players/marc-hickok-1.html,44,Marc Hickok,Connecticut,Ind,11,18,19,94.7,12,17,70.6,54
2001,brennan-odonohoe-1,/cfb/players/brennan-odonohoe-1.html,45,Brennan O'Donohoe,Arkansas,SEC,11,29,29,100.0,12,17,70.6,65
2001,matt-payne-1,/cfb/players/matt-payne-1.html,46,Matt Payne,Brigham Young,MWC,13,73,76,96.1,12,17,70.6,109
2001,todd-france-1,/cfb/players/todd-france-1.html,47,Todd France,Toledo,MAC,11,44,45,97.8,12,17,70.6,80
2001,nate-kaeding-1,/cfb/players/nate-kaeding-1.html,48,Nate Kaeding*,Iowa,Big Ten,12,49,50,98.0,12,17,70.6,85
2001,nick-browne-1,/cfb/players/nick-browne-1.html,49,Nick Browne,Texas Christian,CUSA,11,30,31,96.8,14,20,70.0,72
2001,johnny-beck-1,/cfb/players/johnny-beck-1.html,50,Johnny Beck,Kansas,Big 12,11,16,17,94.1,14,20,70.0,58
2001,dusty-mangum-1,/cfb/players/dusty-mangum-1.html,51,Dusty Mangum,Texas,Big 12,12,54,55,98.2,16,23,69.6,102
2001,kent-naughton-1,/cfb/players/kent-naughton-1.html,52,Kent Naughton,Colorado State,MWC,10,26,26,100.0,11,16,68.8,59
2001,brad-hammerich-1,/cfb/players/brad-hammerich-1.html,53,Brad Hammerich,Missouri,Big 12,11,23,24,95.8,11,16,68.8,56
2001,billy-bennett-1,/cfb/players/billy-bennett-1.html,54,Billy Bennett,Georgia,SEC,11,34,34,100.0,17,25,68.0,85
2001,luke-manget-1,/cfb/players/luke-manget-1.html,55,Luke Manget,Georgia Tech,ACC,12,40,40,100.0,19,28,67.9,97
2001,dallas-pelz-1,/cfb/players/dallas-pelz-1.html,56,Dallas Pelz,Buffalo,MAC,11,19,21,90.5,12,18,66.7,55
2001,nick-hayes-1,/cfb/players/nick-hayes-1.html,57,Nick Hayes,UAB,CUSA,11,17,17,100.0,10,15,66.7,47
2001,jonathon-knott-1,/cfb/players/jonathon-knott-1.html,58,Jonathon Knott,Louisiana,Sun Belt,11,24,27,88.9,10,15,66.7,54
2001,javier-beorlegui-1,/cfb/players/javier-beorlegui-1.html,59,Javier Beorlegui,UCF,Ind,11,41,42,97.6,8,12,66.7,65
2001,mark-neuser-1,/cfb/players/mark-neuser-1.html,60,Mark Neuser,Wisconsin,Big Ten,12,27,27,100.0,8,12,66.7,51
2001,justin-ayat-1,/cfb/players/justin-ayat-1.html,61,Justin Ayat,Hawaii,WAC,12,54,57,94.7,19,29,65.5,111
2001,damon-fine-1,/cfb/players/damon-fine-1.html,62,Damon Fine,Nevada,WAC,11,23,26,88.5,15,23,65.2,68
2001,jacob-crowley-1,/cfb/players/jacob-crowley-1.html,63,Jacob Crowley,SMU,WAC,11,23,24,95.8,13,20,65.0,62
2001,nick-lotz-1,/cfb/players/nick-lotz-1.html,64,Nick Lotz,Pitt,Big East,11,31,32,96.9,11,17,64.7,64
2001,jason-ball-1,/cfb/players/jason-ball-1.html,65,Jason Ball,North Texas,Sun Belt,11,30,31,96.8,9,14,64.3,57
2001,mike-barth-1,/cfb/players/mike-barth-1.html,66,Mike Barth,Arizona State,Pac-10,11,43,44,97.7,9,14,64.3,70
2001,sean-keel-1,/cfb/players/sean-keel-1.html,67,Sean Keel,Arizona,Pac-10,11,37,40,92.5,9,14,64.3,64
2001,nick-novak-1,/cfb/players/nick-novak-1.html,68,Nick Novak,Maryland,ACC,11,41,42,97.6,16,25,64.0,89
2001,john-anderson-1,/cfb/players/john-anderson-1.html,69,John Anderson,Washington,Pac-10,11,34,37,91.9,14,22,63.6,76
2001,andy-mcpherson-1,/cfb/players/andy-mcpherson-1.html,70,Andy McPherson,Arkansas State,Sun Belt,11,16,20,80.0,7,11,63.6,37
2001,hayden-epstein-1,/cfb/players/hayden-epstein-1.html,71,Hayden Epstein,Michigan,Big Ten,11,35,35,100.0,12,19,63.2,71
2001,mike-biselli-1,/cfb/players/mike-biselli-1.html,72,Mike Biselli,Stanford,Pac-10,11,48,50,96.0,10,16,62.5,78
2001,brant-hanna-1,/cfb/players/brant-hanna-1.html,73,Brant Hanna,Southern Mississippi,CUSA,11,26,26,100.0,10,16,62.5,56
2001,ryan-cesca-1,/cfb/players/ryan-cesca-1.html,74,Ryan Cesca,Oregon State,Pac-10,11,29,29,100.0,10,16,62.5,59
2001,damon-duval-1,/cfb/players/damon-duval-1.html,75,Damon Duval,Auburn,SEC,11,28,28,100.0,16,26,61.5,76
2001,paul-savich-1,/cfb/players/paul-savich-1.html,76,Paul Savich,Central Michigan,MAC,11,28,28,100.0,11,18,61.1,61
2001,brooks-walters-1,/cfb/players/brooks-walters-1.html,77,Brooks Walters,Air Force,MWC,12,37,39,94.9,11,18,61.1,70
2001,john-corbello-1,/cfb/players/john-corbello-1.html,78,John Corbello,LSU,SEC,12,41,44,93.2,14,23,60.9,83
2001,dan-nystrom-1,/cfb/players/dan-nystrom-1.html,79,Dan Nystrom,Minnesota,Big Ten,11,37,37,100.0,9,15,60.0,64
2001,nick-gilliam-1,/cfb/players/nick-gilliam-1.html,80,Nick Gilliam,San Jose State,WAC,12,31,33,93.9,10,17,58.8,61
2001,kevin-kerr-1,/cfb/players/kevin-kerr-1.html,81,Kevin Kerr,Ohio,MAC,11,21,23,91.3,7,12,58.3,42
2001,jared-siegel-1,/cfb/players/jared-siegel-1.html,82,Jared Siegel*,Oregon,Pac-10,12,51,53,96.2,7,12,58.3,72
2001,dillon-pieffer-1,/cfb/players/dillon-pieffer-1.html,83,Dillon Pieffer,UNLV,MWC,11,33,35,94.3,7,12,58.3,54
2001,dave-rayner-1,/cfb/players/dave-rayner-1.html,84,Dave Rayner*,Michigan State,Big Ten,9,36,37,97.3,8,14,57.1,60
2001,ryan-white-1,/cfb/players/ryan-white-1.html,85,Ryan White,Memphis,CUSA,11,36,36,100.0,8,14,57.1,60
2001,ryan-kaneshiro-1,/cfb/players/ryan-kaneshiro-1.html,86,Ryan Kaneshiro,Utah,MWC,11,39,41,95.1,8,14,57.1,63
2001,cap-poklemba-1,/cfb/players/cap-poklemba-1.html,87,Cap Poklemba,Temple,Big East,11,15,15,100.0,9,16,56.3,42
2001,david-greene-2,/cfb/players/david-greene-2.html,88,David Greene,Virginia,ACC,12,27,27,100.0,12,22,54.5,63
2001,dane-kidman-1,/cfb/players/dane-kidman-1.html,89,Dane Kidman,Utah State,Ind,11,35,39,89.7,7,13,53.8,56
2001,david-wasielewski-1,/cfb/players/david-wasielewski-1.html,90,David Wasielewski,Northwestern,Big Ten,11,37,40,92.5,7,13,53.8,58
2001,david-rayner-1,/cfb/players/david-rayner-1.html,91,David Rayner*,Michigan State,Big Ten,10,31,31,100.0,7,13,53.8,52
2001,carter-warley-1,/cfb/players/carter-warley-1.html,92,Carter Warley,Virginia Tech,Big East,11,44,44,100.0,11,21,52.4,77
2001,cody-scates-1,/cfb/players/cody-scates-1.html,93,Cody Scates,Texas A&M,Big 12,11,26,27,96.3,8,16,50.0,50
2001,john-michael-marlin-1,/cfb/players/john-michael-marlin-1.html,94,John Michael Marlin,Mississippi State,SEC,11,20,23,87.0,8,16,50.0,44
2001,mike-nugent-1,/cfb/players/mike-nugent-1.html,95,Mike Nugent,Ohio State,Big Ten,11,23,25,92.0,7,14,50.0,44
2001,adam-stiles-1,/cfb/players/adam-stiles-1.html,96,Adam Stiles,Baylor,Big 12,11,,,,7,14,50.0,
2001,chris-earnest-1,/cfb/players/chris-earnest-1.html,97,Chris Earnest,Tulsa,WAC,11,19,21,90.5,6,12,50.0,37
2001,tony-yelk-1,/cfb/players/tony-yelk-1.html,98,Tony Yelk,Iowa State,Big 12,11,38,39,97.4,8,18,44.4,62
2001,brandon-skeen-1,/cfb/players/brandon-skeen-1.html,99,Brandon Skeen,Rice,WAC,12,23,25,92.0,6,16,37.5,41
2001,santiago-gramatica-1,/cfb/players/santiago-gramatica-1.html,100,Santiago Gramatica,South Florida,Ind,11,44,52,84.6,3,11,27.3,53
2002,jared-parseghian-1,/cfb/players/jared-parseghian-1.html,1,Jared Parseghian,Miami (OH),MAC,12,44,46,95.7,14,14,100.0,86
2002,dan-nystrom-1,/cfb/players/dan-nystrom-1.html,2,Dan Nystrom*,Minnesota,Big Ten,13,42,42,100.0,20,21,95.2,102
2002,kirk-yliniemi-1,/cfb/players/kirk-yliniemi-1.html,3,Kirk Yliniemi*,Oregon State,Pac-10,13,45,46,97.8,15,16,93.8,90
2002,nate-fikse-1,/cfb/players/nate-fikse-1.html,4,Nate Fikse*,UCLA,Pac-10,13,17,18,94.4,12,13,92.3,53
2002,mike-nugent-1,/cfb/players/mike-nugent-1.html,5,Mike Nugent*,Ohio State,Big Ten,14,45,46,97.8,25,28,89.3,120
2002,joey-ashcroft-1,/cfb/players/joey-ashcroft-1.html,6,Joey Ashcroft*,Air Force,MWC,13,47,50,94.0,16,18,88.9,95
2002,nate-kaeding-1,/cfb/players/nate-kaeding-1.html,7,Nate Kaeding*,Iowa,Big Ten,13,57,58,98.3,21,24,87.5,120
