Year,Rk,School,Conf,AP Rank,W,L,OSRS,DSRS,SRS,PPG,Opp_PPG,Pass_YPA,Opp_Pass_YPA,Rush_YPA,Opp_Rush_YPA,Total_YPP,Opp_Total_YPP
2011,65,Virginia,ACC (Coastal),,8,5,-2.81,2.95,0.14,36.05,11.17,8.35,5.02,5.09,3.19,6.59,4.19
2011,66,San Diego State,MWC,,8,5,1.03,-1.05,-0.02,39.01,13.37,7.51,6.93,5.39,3.32,6.48,4.78
2011,67,Air Force,MWC,,7,6,4.11,-4.49,-0.38,44.24,17.53,9.4,6.44,6.15,3.98,6.92,4.91
2011,68,Connecticut,Big East,,5,7,-1.91,1.48,-0.42,39.07,10.74,7.79,7.07,4.09,1.9,5.67,4.56
2011,69,Wake Forest,ACC (Atlantic),,6,7,0.38,-1.04,-0.66,41.51,14.46,8.86,5.24,4.26,3.94,6.45,4.59
2011,70,Purdue,Big Ten (Leaders),,7,6,-0.78,0.02,-0.76,41.29,13.88,7.85,5.98,5.17,3.26,6.35,4.49
2011,71,UCLA,Pac-12 (South),,6,8,-1.57,0.52,-1.05,40.14,13.06,9.7,4.85,5.7,4.35,7.27,4.39
2011,72,Navy,Ind,,5,7,2.93,-4.32,-1.39,42.81,17.72,8.98,6.91,6.18,4.14,6.84,5.26
2011,73,Arizona,Pac-12 (South),,4,8,3.65,-5.1,-1.46,45.5,16.74,9.33,6.44,4.26,3.64,7.32,5.0
2011,74,Kentucky,SEC (East),,5,7,-6.36,4.73,-1.63,32.98,12.31,6.7,5.19,4.56,3.82,5.47,4.47
2011,75,UCF,CUSA (East),,5,7,-5.09,3.28,-1.8,38.08,9.52,9.47,5.24,5.0,3.32,6.91,4.25
2011,76,Utah State,WAC,,7,6,3.18,-5.4,-2.22,43.13,18.27,8.85,5.55,6.31,2.86,7.23,4.11
2011,77,Louisiana,Sun Belt,,9,4,4.44,-7.08,-2.64,41.79,21.17,8.98,6.59,4.29,3.31,6.57,4.81
2011,78,Syracuse,Big East,,5,7,-1.38,-1.77,-3.15,38.2,13.6,7.73,6.39,4.87,2.87,6.24,4.55
2011,79,Wyoming,MWC,,8,5,-1.24,-2.58,-3.82,36.05,17.42,6.97,6.97,5.45,4.24,6.24,5.33
2011,80,Oregon State,Pac-12 (North),,3,9,-3.57,-0.76,-4.33,37.21,11.92,8.39,5.28,4.17,3.77,6.64,4.29
2011,81,Ball State,MAC (West),,6,6,-1.2,-3.18,-4.38,37.33,20.31,7.2,8.07,4.84,3.82,6.13,5.58
2011,82,Florida International,Sun Belt,,8,5,-5.28,0.75,-4.53,33.5,12.52,8.02,5.69,4.62,3.11,6.15,4.37
2011,83,Marshall,CUSA (East),,7,6,-5.24,0.65,-4.59,34.82,15.4,8.14,5.74,4.31,3.51,6.11,4.55
2011,84,Boston College,ACC (Atlantic),,4,8,-7.29,2.69,-4.61,32.87,9.91,7.61,5.24,4.49,3.66,5.8,4.48
2011,85,Bowling Green State,MAC (East),,5,7,-3.07,-1.68,-4.75,37.29,16.72,8.36,5.67,4.3,4.27,6.39,4.77
2011,86,Kansas,Big 12,,2,10,-1.93,-2.82,-4.75,37.86,22.49,8.2,6.9,4.65,4.32,5.88,5.57
2011,87,Miami (OH),MAC (East),,4,8,-6.27,1.37,-4.9,33.52,10.62,8.95,5.98,2.98,3.16,6.26,4.37
2011,88,East Carolina,CUSA (East),,5,7,0.04,-5.09,-5.04,38.32,19.89,7.92,5.32,3.89,3.79,6.1,4.43
2011,89,Washington State,Pac-12 (North),,4,8,-0.3,-5.31,-5.61,43.37,17.04,9.25,7.06,3.81,3.47,6.82,5.04
2011,90,San Jose State,WAC,,5,7,-2.8,-3.17,-5.97,35.58,17.41,8.2,6.38,3.97,3.92,6.33,4.89
2011,91,Kent State,MAC (East),,5,7,-9.5,3.48,-6.03,29.19,13.32,6.15,5.18,3.81,2.85,4.89,3.94
2011,92,Minnesota,Big Ten (Legends),,3,9,-5.07,-0.97,-6.04,34.39,16.28,7.96,5.48,5.2,4.07,6.24,4.7
2011,93,Western Kentucky,Sun Belt,,7,5,-4.54,-1.65,-6.18,32.56,16.43,7.75,6.67,4.77,3.88,5.86,5.35
2011,94,Eastern Michigan,MAC (West),,6,6,-7.65,1.1,-6.55,30.13,14.17,8.31,6.16,5.11,3.43,6.01,4.67
2011,95,Ole Miss,SEC (West),,2,10,-5.81,-0.9,-6.71,33.95,16.15,8.04,5.99,4.56,4.43,5.94,5.04
2011,96,Hawaii,WAC,,6,7,0.25,-7.15,-6.9,39.13,19.72,7.72,6.59,4.54,3.37,6.56,4.8
2011,97,Fresno State,WAC,,4,9,1.57,-8.81,-7.24,40.33,23.48,9.11,6.88,4.87,4.15,7.03,5.45
2011,98,Duke,ACC (Coastal),,3,9,-1.18,-6.16,-7.34,37.69,18.81,8.21,6.7,4.09,4.21,6.32,5.41
2011,99,Louisiana-Monroe,Sun Belt,,4,8,-5.42,-2.38,-7.8,34.35,16.32,6.89,5.52,4.82,2.76,5.86,4.2
2011,100,UTEP,CUSA (West),,5,7,-2.65,-5.28,-7.93,37.04,18.44,8.02,6.36,5.25,4.57,6.62,5.3
2011,101,Rice,CUSA (West),,4,8,-2.95,-5.2,-8.15,35.58,18.25,7.31,6.84,4.74,3.98,5.9,5.24
2011,102,Maryland,ACC (Atlantic),,2,10,-1.11,-7.11,-8.22,38.96,19.91,7.51,5.66,5.75,3.89,6.55,4.65
2011,103,Colorado,Pac-12 (South),,3,10,-5.94,-2.73,-8.67,35.31,18.65,8.39,6.19,4.46,4.26,6.49,5.07
2011,104,Army,Ind,,3,9,-6.41,-2.47,-8.88,36.72,16.31,6.88,6.87,6.33,4.1,6.46,5.08
2011,105,North Texas,Sun Belt,,5,7,-5.41,-4.53,-9.94,35.38,19.1,7.74,6.43,4.73,4.03,6.01,5.16
2011,106,Buffalo,MAC (East),,3,9,-5.46,-5.43,-10.89,34.23,20.24,6.73,6.57,5.08,3.86,5.93,4.88
2011,107,Indiana,Big Ten (Leaders),,1,11,-2.67,-8.24,-10.91,37.19,24.55,7.62,7.26,5.05,4.46,6.17,5.48
2011,108,Central Michigan,MAC (West),,3,9,-4.28,-7.0,-11.28,32.99,22.43,8.21,6.99,4.89,4.0,6.78,5.27
2011,109,New Mexico State,WAC,,4,9,-3.09,-8.86,-11.95,35.45,26.07,9.15,6.1,4.29,4.71,6.71,5.27
2011,110,Colorado State,MWC,,3,9,-6.54,-6.15,-12.69,30.5,20.81,7.0,6.53,4.89,4.69,5.89,5.35
2011,111,Idaho,WAC,,2,10,-8.33,-4.92,-13.24,30.95,21.27,6.7,6.34,4.22,3.49,5.46,4.78
2011,112,UAB,CUSA (East),,3,9,-6.51,-8.52,-15.03,31.23,25.77,7.79,7.29,4.67,4.8,6.29,5.84
2011,113,Troy,Sun Belt,,3,9,-6.81,-8.73,-15.54,31.35,23.59,7.58,7.09,3.74,3.91,6.01,5.24
2011,114,Nevada-Las Vegas,MWC,,2,10,-9.95,-7.77,-17.72,28.37,27.17,5.5,7.35,4.47,3.97,4.92,5.36
2011,115,Memphis,CUSA (East),,2,10,-12.32,-5.85,-18.17,25.95,26.32,6.8,7.49,3.32,4.57,5.11,5.91
2011,116,Middle Tennessee State,Sun Belt,,2,10,-6.35,-12.51,-18.86,32.18,28.73,6.97,6.68,4.8,4.33,5.92,5.16
2011,117,Akron,MAC (East),,1,11,-12.02,-7.09,-19.11,27.17,29.54,6.3,7.22,4.09,4.31,5.15,5.35
2011,118,Tulane,CUSA (West),,2,11,-9.85,-9.26,-19.11,30.12,27.06,6.74,6.73,4.29,4.04,5.58,5.11
2011,119,New Mexico,MWC,,1,11,-16.29,-3.02,-19.31,22.09,28.25,6.92,7.64,3.76,4.54,5.32,5.69
2011,120,Florida Atlantic,Sun Belt,,1,11,-15.32,-7.3,-22.63,23.43,25.04,5.99,6.06,4.1,3.52,4.97,4.56
2012,1,Alabama,SEC (West),1.0,13,1,6.53,17.98,24.51,56.7,-6.37,11.0,4.01,6.85,1.25,8.4,2.58
2012,2,Oregon,Pac-12 (North),2.0,12,1,17.21,6.22,23.43,66.16,4.82,9.5,4.11,6.82,3.4,7.89,3.67
2012,3,Texas A&M,SEC (West),5.0,11,2,14.01,6.05,20.05,61.72,4.75,10.11,5.18,7.19,2.66,8.52,3.93
2012,4,Georgia,SEC (East),5.0,12,2,9.85,8.08,17.93,55.36,3.91,11.94,5.16,6.1,3.05,8.68,3.89
2012,5,Florida,SEC (East),9.0,11,2,2.27,15.09,17.35,44.83,-3.59,8.56,3.56,5.81,1.82,6.84,2.77
2012,6,Notre Dame,Ind,4.0,12,1,1.84,15.15,16.98,46.37,-3.13,9.62,4.26,6.04,2.51,7.62,3.43
2012,7,Kansas State,Big 12,12.0,11,2,7.52,9.4,16.92,55.19,1.19,9.96,5.06,5.66,2.53,7.35,3.8
2012,8,South Carolina,SEC (East),8.0,11,2,5.03,10.94,15.97,47.98,1.36,10.13,4.7,4.83,2.22,7.09,3.2
2012,9,Stanford,Pac-12 (North),7.0,12,2,2.47,13.11,15.58,45.37,-1.84,8.74,4.13,5.27,2.26,6.81,3.22
2012,10,LSU,SEC (West),14.0,10,3,5.49,9.27,14.76,48.11,1.65,9.07,3.95,5.5,1.96,6.95,3.04
2012,11,Clemson,ACC (Atlantic),11.0,11,2,13.72,1.04,14.75,56.81,11.7,10.62,5.74,5.22,3.69,7.67,4.7
2012,12,Oklahoma,Big 12,15.0,10,3,9.05,5.27,14.32,56.14,5.05,8.99,4.49,5.98,3.88,7.69,4.13
2012,13,Ohio State,Big Ten (Leaders),3.0,12,0,9.92,3.89,13.81,52.34,8.68,9.36,4.98,5.96,2.84,7.24,3.96
2012,14,Florida State,ACC (Atlantic),10.0,12,2,3.12,10.44,13.56,52.92,2.29,10.12,3.57,6.51,2.28,8.18,2.94
2012,15,Oklahoma State,Big 12,,8,5,11.19,2.31,13.5,61.44,7.9,9.93,4.99,6.31,2.52,8.1,3.78
2012,16,Oregon State,Pac-12 (North),20.0,9,4,4.2,7.94,12.14,50.84,2.5,9.81,4.6,4.63,3.18,7.4,3.9
2012,17,Baylor,Big 12,,8,5,18.47,-7.25,11.22,61.8,17.41,10.65,5.91,6.13,3.5,8.16,4.69
2012,18,Texas,Big 12,19.0,9,4,8.01,3.18,11.18,53.2,8.37,9.99,6.08,5.55,3.53,7.54,4.38
2012,19,Utah State,WAC,16.0,11,2,1.91,8.8,10.71,44.65,4.71,9.1,4.69,5.97,2.65,7.48,3.57
2012,20,USC,Pac-12 (South),,7,6,5.71,4.82,10.53,49.33,6.07,9.84,5.06,5.84,3.08,8.0,4.03
2012,21,Michigan,Big Ten (Legends),24.0,8,5,3.66,6.35,10.01,48.69,5.84,10.02,5.32,5.91,2.87,7.59,3.94
2012,22,Vanderbilt,SEC (East),23.0,9,4,0.53,9.35,9.88,45.76,4.84,9.62,4.37,5.19,3.15,7.03,3.72
2012,23,Nebraska,Big Ten (Legends),25.0,10,4,8.87,0.91,9.79,53.34,12.38,9.49,4.31,6.45,3.8,7.62,4.08
2012,24,Wisconsin,Big Ten (Leaders),,8,6,3.26,6.51,9.77,46.73,4.58,9.42,4.51,6.12,3.03,7.29,3.76
2012,25,Penn State,Big Ten (Leaders),,8,4,2.14,7.56,9.7,43.7,5.17,8.6,5.18,4.26,2.53,6.43,3.94
2012,26,Arizona,Pac-12 (South),,8,5,10.75,-1.37,9.38,54.74,16.4,8.99,5.93,6.15,3.68,7.56,4.66
2012,27,Arizona State,Pac-12 (South),,8,5,6.85,2.15,9.0,53.29,8.86,9.56,4.11,5.18,3.63,7.08,3.67
2012,28,Northwestern,Big Ten (Legends),17.0,10,3,6.82,2.14,8.97,48.42,9.92,7.58,5.29,5.85,3.14,6.59,4.29
2012,29,BYU,Ind,,8,5,-0.67,9.44,8.77,42.67,1.98,7.9,4.65,4.74,2.54,6.33,3.44
2012,30,UCLA,Pac-12 (South),,9,5,6.16,2.59,8.75,50.62,9.25,9.54,5.64,5.26,3.39,7.24,4.28
2012,31,Cincinnati,Big East,,10,3,3.62,5.09,8.71,44.14,8.85,9.29,5.48,6.04,3.53,7.52,4.46
2012,32,Ole Miss,SEC (West),,7,6,8.22,0.21,8.43,49.89,11.02,9.55,5.32,5.23,2.52,7.13,3.82
2012,33,San Jose State,WAC,21.0,11,2,5.23,2.67,7.9,46.38,11.18,10.39,5.67,3.86,3.04,7.2,4.33
2012,34,Boise State,MWC,18.0,11,2,0.47,7.38,7.85,41.93,5.8,8.66,5.09,4.99,3.41,6.76,3.97
2012,35,Texas Christian,Big 12,,7,6,1.18,6.31,7.49,45.55,3.32,9.18,5.08,4.93,2.15,6.8,3.55
2012,36,UCF,CUSA (East),,10,4,2.85,3.81,6.65,46.15,9.01,8.77,5.59,5.46,3.64,6.99,4.46
2012,37,Fresno State,MWC,,9,4,4.58,1.76,6.33,48.35,11.51,9.0,4.85,4.54,3.44,6.95,4.03
2012,38,Louisiana Tech,WAC,,9,3,20.9,-14.57,6.33,62.44,27.98,8.84,7.23,5.7,4.28,7.35,5.69
2012,39,Texas Tech,Big 12,,8,5,7.58,-1.25,6.33,53.5,13.67,9.0,5.38,5.32,3.15,7.48,4.03
2012,40,Syracuse,Big East,,8,5,5.26,1.01,6.27,45.62,11.81,9.27,6.37,5.49,3.3,7.26,4.63
2012,41,Tulsa,CUSA (West),,11,3,4.33,1.91,6.24,46.87,10.67,7.2,5.74,5.53,2.86,6.29,4.01
2012,42,Michigan State,Big Ten (Legends),,7,6,-4.34,10.55,6.21,37.28,0.58,7.58,3.85,4.8,2.2,6.15,3.14
2012,43,Mississippi State,SEC (West),,8,5,0.79,5.36,6.15,45.32,7.47,8.76,5.33,5.61,3.12,7.16,4.11
2012,44,Louisville,Big East,13.0,11,2,6.37,-0.49,5.88,45.93,13.61,9.78,5.44,4.53,3.62,7.2,4.45
2012,45,Missouri,SEC (East),,5,7,2.86,2.68,5.54,45.93,8.68,8.36,4.97,4.99,2.64,6.62,3.82
2012,46,Iowa State,Big 12,,6,7,-1.69,7.09,5.4,41.45,3.39,7.37,5.73,5.34,3.16,6.4,4.33
2012,47,Georgia Tech,ACC (Coastal),,7,7,5.42,-0.24,5.18,49.55,12.54,11.13,5.26,6.29,3.54,7.48,4.32
2012,48,Arkansas State,Sun Belt,,10,3,2.53,2.41,4.94,46.65,11.42,9.36,5.65,5.57,3.26,7.24,4.39
2012,49,Washington,Pac-12 (North),,7,6,-1.29,6.19,4.9,40.92,7.47,8.09,4.99,4.92,3.72,6.46,4.15
2012,50,Northern Illinois,MAC (West),22.0,12,2,1.94,2.7,4.64,46.93,11.21,8.43,5.7,5.7,2.76,6.93,4.04
2012,51,North Carolina,ACC (Coastal),,8,4,5.93,-1.41,4.52,51.81,14.44,9.29,5.56,5.68,3.43,7.46,4.38
2012,52,Miami (FL),ACC (Coastal),,7,5,6.15,-2.08,4.07,48.04,15.43,9.75,5.75,5.72,4.17,7.86,4.85
2012,53,Tennessee,SEC (East),,5,7,12.79,-8.72,4.07,54.84,20.1,9.79,5.81,5.92,3.89,7.99,4.81
2012,54,West Virginia,Big 12,,7,6,10.42,-6.39,4.03,55.56,18.55,9.44,7.68,5.85,2.82,7.78,4.9
2012,55,Rutgers,Big East,,9,4,-6.36,10.27,3.91,33.74,3.38,7.75,5.41,4.51,2.15,6.13,3.61
2012,56,Louisiana,Sun Belt,,9,4,5.44,-1.99,3.45,47.66,16.5,9.78,6.65,5.97,3.61,7.72,5.03
2012,57,Virginia Tech,ACC (Coastal),,7,6,-0.75,3.89,3.13,40.59,8.24,8.58,4.32,4.6,2.76,6.44,3.45
2012,58,Kent State,MAC (East),,11,3,4.1,-1.35,2.75,42.97,16.08,7.14,6.73,5.9,3.24,6.52,4.91
2012,59,San Diego State,MWC,,9,4,3.01,-0.31,2.69,44.0,13.92,8.46,5.78,5.41,3.23,6.69,4.45
2012,60,Utah,Pac-12 (South),,5,7,-0.37,2.88,2.51,42.76,9.33,8.22,5.5,4.39,3.11,6.16,4.11
2012,61,Arkansas,SEC (West),,4,8,0.72,1.68,2.4,43.18,13.99,9.74,6.62,5.42,2.28,7.8,4.46
2012,62,Pitt,Big East,,6,7,-0.37,2.43,2.05,41.48,10.77,9.72,4.92,4.64,3.21,6.98,3.98
2012,63,SMU,CUSA (West),,7,6,-1.72,3.36,1.64,43.35,11.4,7.02,5.52,4.88,3.15,6.12,4.47
2012,64,North Carolina State,ACC (Atlantic),,7,6,1.2,0.26,1.46,42.22,12.55,8.79,5.56,3.95,3.63,6.55,4.48
2012,65,Louisiana-Monroe,Sun Belt,,8,5,3.57,-3.61,-0.03,45.84,17.42,7.99,6.32,4.72,3.4,6.52,4.82
2012,66,Toledo,MAC (West),,9,4,3.0,-3.18,-0.18,41.55,17.5,8.37,6.7,5.27,4.59,6.79,5.59
2012,67,Bowling Green State,MAC (East),,8,5,-7.22,6.95,-0.27,32.04,8.85,7.22,5.3,4.75,3.12,6.03,4.08
2012,68,Duke,ACC (Coastal),,6,7,5.48,-5.76,-0.28,46.97,21.48,8.53,7.16,4.64,4.23,6.71,5.49
2012,69,California,Pac-12 (North),,3,9,-1.21,0.57,-0.65,40.88,14.23,8.77,5.42,5.8,3.54,7.17,4.37
2012,70,Auburn,SEC (West),,3,9,-6.65,5.72,-0.92,36.35,9.37,8.97,5.18,5.35,3.82,6.68,4.35
2012,71,Western Kentucky,Sun Belt,,7,6,-0.31,-1.19,-1.5,39.72,14.01,8.92,5.58,5.32,3.21,6.82,4.28
2012,72,Purdue,Big Ten (Leaders),,6,7,0.85,-2.44,-1.58,43.58,16.54,7.87,5.47,5.33,3.92,6.61,4.66
2012,73,Ball State,MAC (West),,9,4,3.36,-4.96,-1.6,43.08,19.31,7.25,6.69,5.14,4.36,6.24,5.31
2012,74,Navy,Ind,,8,5,-4.64,2.88,-1.76,36.25,13.28,8.76,6.44,5.6,4.25,6.42,5.06
2012,75,Middle Tennessee State,Sun Belt,,8,4,-1.48,-0.97,-2.45,38.4,17.59,8.63,6.72,5.18,4.09,6.7,5.27
2012,76,Iowa,Big Ten (Legends),,4,8,-5.36,2.74,-2.62,34.82,8.43,7.37,6.39,4.53,3.22,5.88,4.54
2012,77,Ohio,MAC (East),,9,4,-0.84,-1.92,-2.75,38.39,16.47,8.51,5.93,4.67,4.29,6.33,4.91
2012,78,Minnesota,Big Ten (Legends),,6,7,-4.29,1.04,-3.25,37.3,11.33,8.08,4.98,4.73,3.77,6.12,4.29
2012,79,Troy,Sun Belt,,5,7,2.25,-5.7,-3.45,42.67,18.67,8.78,6.81,4.95,4.04,7.01,5.24
2012,80,Rice,CUSA (West),,7,6,0.99,-4.51,-3.52,40.98,17.48,8.07,7.3,4.65,4.48,6.09,5.6
2012,81,Nevada,MWC,,7,6,7.57,-11.18,-3.6,48.34,23.26,8.73,6.08,5.63,4.43,6.96,5.14
2012,82,Virginia,ACC (Coastal),,4,8,-3.97,0.13,-3.84,36.05,13.35,8.16,4.7,4.57,3.52,6.45,4.08
2012,83,East Carolina,CUSA (East),,8,5,0.98,-5.21,-4.23,41.06,19.83,8.15,6.33,4.2,3.99,6.34,5.12
2012,84,Kentucky,SEC (East),,2,10,-6.88,1.59,-5.29,35.47,14.26,7.19,5.53,5.4,3.01,6.24,4.05
2012,85,Connecticut,Big East,,5,7,-9.8,4.45,-5.35,31.11,9.97,8.26,5.6,3.4,2.31,5.85,3.77
2012,86,Indiana,Big Ten (Leaders),,4,8,5.05,-10.58,-5.53,45.78,24.43,8.29,7.15,4.73,4.36,6.74,5.5
2012,87,Houston,CUSA (West),,5,7,1.01,-6.55,-5.54,41.64,21.58,7.39,5.94,4.84,4.08,6.38,4.81
2012,88,Marshall,CUSA (East),,5,7,9.91,-15.94,-6.04,50.46,30.91,7.99,6.25,4.64,4.2,6.58,5.03
2012,89,South Florida,Big East,,3,9,-5.09,-1.04,-6.13,34.84,13.8,7.66,6.59,5.1,2.81,6.39,4.34
2012,90,Wake Forest,ACC (Atlantic),,5,7,-6.1,-0.1,-6.2,33.51,17.47,7.25,6.09,3.8,3.41,5.56,4.59
2012,91,Maryland,ACC (Atlantic),,4,8,-6.07,-0.52,-6.59,33.57,12.68,8.56,5.14,3.51,2.84,5.56,3.82
2012,92,Kansas,Big 12,,1,11,-7.26,0.56,-6.7,35.2,14.36,6.99,6.77,5.64,3.97,6.19,5.25
2012,93,Boston College,ACC (Atlantic),,2,10,-5.75,-0.99,-6.74,35.3,14.96,8.19,5.04,4.06,3.83,6.38,4.42
2012,94,Washington State,Pac-12 (North),,3,9,-2.75,-4.15,-6.89,37.5,17.91,8.15,6.38,2.15,3.31,6.26,4.65
2012,95,Air Force,MWC,,6,7,-2.64,-4.71,-7.35,36.65,18.82,9.53,7.04,5.31,3.87,6.26,5.06
2012,96,UTSA,WAC,,8,4,-1.27,-6.22,-7.49,36.81,21.08,8.01,7.12,4.57,3.14,6.21,5.13
2012,97,Temple,Big East,,4,7,-1.5,-6.02,-7.52,39.91,21.46,7.21,7.44,5.83,4.29,6.34,5.42
2012,98,Central Michigan,MAC (West),,7,6,0.73,-8.64,-7.91,38.53,24.27,8.49,6.9,5.03,4.49,6.83,5.48
2012,99,Texas State,WAC,,4,8,-3.51,-4.52,-8.03,36.71,20.83,7.43,6.32,5.52,5.08,6.44,5.52
2012,100,North Texas,Sun Belt,,4,8,-6.85,-1.56,-8.41,33.78,14.65,8.08,5.87,5.15,4.29,6.47,5.1
2012,101,Buffalo,MAC (East),,4,8,-5.41,-3.37,-8.78,32.87,18.83,7.29,6.28,5.0,3.33,6.08,4.36
2012,102,Florida International,Sun Belt,,3,9,-3.97,-5.14,-9.1,36.48,18.35,8.6,5.81,4.12,3.39,6.13,4.52
2012,103,UTEP,CUSA (West),,3,9,-6.47,-2.82,-9.29,33.73,15.66,8.37,6.7,4.41,4.42,6.27,5.28
2012,104,Western Michigan,MAC (West),,4,8,-1.41,-8.13,-9.54,38.62,22.13,7.56,7.03,4.83,3.59,6.43,5.1
2012,105,Florida Atlantic,Sun Belt,,3,9,-5.88,-3.95,-9.83,34.22,18.25,7.94,6.85,4.07,3.94,6.04,4.97
2012,106,New Mexico,MWC,,4,9,-6.08,-3.83,-9.91,35.0,19.17,6.8,7.24,5.93,4.96,6.46,6.06
2012,107,Illinois,Big Ten (Leaders),,2,10,-12.42,2.07,-10.35,30.45,14.61,7.19,6.72,4.25,3.6,5.56,4.67
2012,108,Wyoming,MWC,,4,8,-1.85,-8.93,-10.78,37.03,22.59,8.61,6.58,3.64,4.59,6.13,5.39
2012,109,Memphis,CUSA (East),,4,8,-7.3,-3.8,-11.09,32.6,17.97,7.68,5.83,3.97,3.7,5.44,4.62
2012,110,UAB,CUSA (East),,3,9,-3.52,-8.13,-11.66,38.49,24.47,8.82,7.29,3.74,4.29,6.51,5.42
2012,111,Miami (OH),MAC (East),,4,8,-4.2,-7.5,-11.7,34.1,25.31,8.24,6.99,3.53,4.84,6.36,5.62
2012,112,Colorado State,MWC,,4,8,-6.46,-6.08,-12.54,31.91,19.98,8.15,5.6,4.3,4.31,6.21,4.76
2012,113,Colorado,Pac-12 (South),,1,11,-6.24,-6.42,-12.66,34.6,28.51,7.6,7.03,3.96,5.31,5.77,5.89
2012,114,Hawaii,MWC,,3,9,-10.47,-3.28,-13.75,33.77,24.98,6.84,6.1,3.49,3.72,5.18,4.55
2012,115,Army,Ind,,2,10,-3.33,-10.9,-14.23,35.44,25.86,7.75,8.5,6.06,4.75,6.44,6.09
2012,116,Tulane,CUSA (West),,2,10,-6.46,-7.76,-14.23,34.07,25.38,7.24,7.23,2.46,4.66,5.61,5.59
2012,117,Nevada-Las Vegas,MWC,,2,11,-7.96,-6.61,-14.57,31.91,20.99,7.1,7.19,4.69,4.18,5.96,5.24
2012,118,South Alabama,Sun Belt,,2,11,-9.93,-5.34,-15.26,29.28,18.33,6.95,6.53,3.91,3.74,5.38,4.77
2012,119,Akron,MAC (East),,1,11,-6.2,-9.11,-15.31,35.61,25.22,7.32,6.65,4.12,4.38,6.07,5.2
2012,120,Eastern Michigan,MAC (West),,2,10,-7.28,-9.34,-16.61,32.35,26.97,7.53,6.69,4.91,5.45,6.04,5.91
2012,121,Idaho,WAC,,1,11,-11.73,-5.65,-17.38,28.12,29.28,7.29,6.96,3.78,4.7,5.7,5.65
2012,122,Southern Mississippi,CUSA (East),,0,12,-9.19,-8.85,-18.04,31.89,23.8,7.69,6.47,4.36,4.53,5.79,5.18
2012,123,New Mexico State,WAC,,1,11,-9.83,-9.17,-19.0,29.8,28.55,8.03,6.96,3.39,5.07,5.76,5.83
2012,124,Massachusetts,MAC (East),,1,11,-15.59,-5.37,-20.97,24.5,29.4,6.12,6.89,3.37,4.86,4.89,5.5
2013,1,Florida State,ACC (Atlantic),1.0,14,0,8.57,14.79,23.36,66.14,-1.04,11.06,3.89,6.35,2.55,8.6,3.11
2013,2,Oregon,Pac-12 (North),9.0,11,2,12.56,8.7,21.27,62.18,3.32,10.95,4.31,7.19,3.09,8.82,3.48
2013,3,Alabama,SEC (West),7.0,11,2,5.72,14.35,20.06,54.17,-1.3,10.06,5.27,6.69,2.15,8.23,3.56
2013,4,Missouri,SEC (East),5.0,12,2,11.89,8.08,19.97,55.06,4.8,8.99,5.01,6.48,2.98,7.62,4.07
2013,5,Stanford,Pac-12 (North),11.0,11,3,5.99,12.97,18.96,50.74,-1.97,10.5,4.66,6.0,1.91,7.71,3.35
2013,6,Auburn,SEC (West),2.0,12,2,13.6,5.21,18.8,57.88,5.89,10.13,5.75,7.37,3.33,8.26,4.45
2013,7,Arizona State,Pac-12 (South),21.0,10,4,13.67,3.83,17.5,59.77,7.46,9.48,5.63,5.57,2.89,7.34,4.05
2013,8,UCLA,Pac-12 (South),16.0,10,3,10.15,6.95,17.1,54.7,4.91,9.93,4.84,5.37,3.01,7.33,3.78
2013,9,Baylor,Big 12,13.0,11,2,12.51,4.35,16.87,66.98,9.97,11.84,5.39,5.99,3.02,8.52,3.94
2013,10,Oklahoma State,Big 12,17.0,10,3,10.19,6.64,16.83,55.07,5.91,8.98,4.55,5.24,2.9,7.1,3.69
2013,11,South Carolina,SEC (East),4.0,11,2,7.99,8.07,16.06,52.47,3.92,10.19,5.54,5.86,3.18,7.69,4.2
2013,12,Ohio State,Big Ten (Leaders),12.0,12,2,10.77,4.87,15.65,59.32,8.52,8.77,5.97,7.87,2.7,8.21,4.38
2013,13,Washington,Pac-12 (North),25.0,9,4,6.41,8.71,15.12,54.15,3.14,9.54,4.21,6.05,3.28,7.54,3.59
2013,14,Clemson,ACC (Atlantic),8.0,11,2,9.21,5.77,14.98,55.77,6.57,10.03,5.64,5.25,2.64,7.52,3.87
2013,15,Michigan State,Big Ten (Legends),3.0,13,1,1.23,13.51,14.74,43.26,0.0,7.99,4.12,5.13,2.04,6.39,3.11
2013,16,LSU,SEC (West),14.0,10,3,8.87,5.72,14.59,52.58,6.89,11.25,5.11,5.99,2.72,8.07,3.79
2013,17,Wisconsin,Big Ten (Leaders),22.0,9,4,2.69,11.51,14.2,49.17,1.42,8.16,5.07,7.45,2.33,7.76,3.73
2013,18,USC,Pac-12 (South),19.0,10,4,4.08,9.65,13.72,46.42,2.12,9.39,4.36,5.71,3.26,7.31,3.69
2013,19,Texas A&M,SEC (West),18.0,9,4,16.81,-3.43,13.38,60.55,16.3,10.55,6.2,6.14,4.22,8.44,5.12
2013,20,Oklahoma,Big 12,6.0,11,2,6.42,6.77,13.19,49.25,5.8,8.44,5.49,6.02,3.43,7.12,4.31
2013,21,Georgia,SEC (East),,8,5,13.03,-0.21,12.82,55.52,11.35,10.19,6.33,5.62,2.69,7.81,4.29
